Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Etiqueta de entrega,Entrega compilada:Fecha de entrega,Entrega compilada:Open Contracting ID,compiledRelease/publishedDate,Entrega compilada:Tipo de inicio,Entrega compilada:Comprador:ID de Organización,Entrega compilada:Comprador:Nombre de la Organización,Entrega compilada:Planeación:Presupuesto:Fuente del Presupuesto,Entrega compilada:Planeación:Presupuesto:Título del Proyecto,Entrega compilada:Planeación:Presupuesto:Identificador de proyecto,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Título de la licitación,Entrega compilada:Licitación:Descripción de la licitación,Entrega compilada:Licitación:Entidad contratante:ID de Organización,Entrega compilada:Licitación:Entidad contratante:Nombre de la Organización,compiledRelease/tender/datePublished,Entrega compilada:Licitación:Método de contratación,Entrega compilada:Licitación:Detalles del método de contratación,Entrega compilada:Licitación:Categoría principal de contratación,Entrega compilada:Licitación:Categorías adicionales de contratación,Entrega compilada:Licitación:Valor:Monto,Entrega compilada:Licitación:Valor:Moneda,Entrega compilada:Licitación:Valor:Nombre de Moneda,compiledRelease/tender/value/amount_PEN,Entrega compilada:Licitación:Periodo de licitación:Fecha de inicio,Entrega compilada:Licitación:Periodo de licitación:Fecha de fin,Entrega compilada:Licitación:Periodo de consulta:Fecha de inicio,Entrega compilada:Licitación:Periodo de consulta:Fecha de fin,Entrega compilada:Licitación:Periodo de consulta:Duración (días),Entrega compilada:Licitación:Información Protegida,Entrega compilada:Segmentación:ID,Entrega compilada:Segmentación:Criterio,Entrega compilada:Planeación:Presupuesto:Monto:Monto,Entrega compilada:Planeación:Presupuesto:Monto:Moneda,Entrega compilada:Planeación:Presupuesto:Monto:Nombre de Moneda,Entrega compilada:Licitación:Número de licitantes
ocds-dgv273-seacev3-1191267,ocds-dgv273-seacev3-1191267-2026-08-07T10:22:04.268558-05:00,compiled,2026-08-07T10:22:04.268543-05:00,ocds-dgv273-seacev3-1191267,2026-08-07T10:22:04.268564-05:00,tender,PE-CONSUCODE-200096,MUNICIPALIDAD DISTRITAL DE CORONEL GREGORIO ALBARRACIN LANCHIPA,Fondos Públicos,"CREACION DE UN CAMPO DEPORTIVO E INSTALACION DE JUEGOS INFANTILES EN LA  ASOCIACION DE VIVIENDA 6 DE ENERO, DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA",2219059,1191267,LP-ABR-38-2025-MDCGAL-2,"CONTRATACION PARA LA EJECUCION DE LA OBRA: CREACION DE UN CAMPO DEPORTIVO E INSTALACION DE JUEGOS INFANTILES EN LA ASOCIACION DE VIVIENDA 6 DE ENERO, DISTRITO DE CORONEL GREGORIO ALBARRACIN LANCHIPA - TACNA - TACNA",PE-CONSUCODE-200096,MUNICIPALIDAD DISTRITAL DE CORONEL GREGORIO ALBARRACIN LANCHIPA,2026-02-25T22:22:00-05:00,,Licitación Pública Abreviada,works,works,5454305.5,PEN,Soles,5454305.5,2026-02-25T00:00:00-05:00,2026-02-25T00:00:00-05:00,2026-02-26T00:01:00-05:00,2026-03-03T23:59:00-05:00,5,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,17235605.380000003,PEN,Soles,12
ocds-dgv273-seacev3-1188132,ocds-dgv273-seacev3-1188132-2026-08-07T10:22:04.067640-05:00,compiled,2026-08-07T10:22:04.067625-05:00,ocds-dgv273-seacev3-1188132,2026-08-07T10:22:04.067645-05:00,tender,PE-CONSUCODE-805,MUNICIPALIDAD PROVINCIAL DE ESPINAR,Fondos Públicos,"CREACION DEL SERVICIO DE MOVILIDAD URBANA EN LAS VÍAS LOCALES DE LA URB. DOMINGO HUARCA EN EL CENTRO POBLADO YAURI,   DISTRITO DE ESPINAR DE LA PROVINCIA DE ESPINAR DEL DEPARTAMENTO DE CUSCO",2653299,1188132,SIE-SIE-5-2026-MPE-OC-1,ADQUISICIÓN DE DIESEL B5 S50 Y GASOHOL REGULAR SEGÚN REQUERIMIENTO Y ESPECIFICACIONES TECNICAS PARA LA META CREACION DEL SERVICIO DE MOVILIDAD URBANA EN LAS VIAS LOCALES DE LA URB. DOMINGO HUARCA EN EL CENTRO POBLADO YAURI DISTRITO DE ESPINAR DE LA PROVINCIA DE ESPINAR DEL DEPARTAMENTO DE CUSCO,PE-CONSUCODE-805,MUNICIPALIDAD PROVINCIAL DE ESPINAR,2026-02-12T19:13:00-05:00,open,Subasta Inversa Electrónica,goods,goods,224500.0,PEN,Soles,224500.0,2026-02-12T00:00:00-05:00,2026-02-12T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,224500.0,PEN,Soles,3
ocds-dgv273-seacev3-1186708,ocds-dgv273-seacev3-1186708-2026-08-07T10:22:03.961661-05:00,compiled,2026-08-07T10:22:03.961645-05:00,ocds-dgv273-seacev3-1186708,2026-08-07T10:22:03.961666-05:00,tender,PE-CONSUCODE-1029,MUNICIPALIDAD DISTRITAL DE PARCONA,Fondos Públicos,CREACION DEL SERVICIO DE MOVILIDAD URBANA EN EL SECTOR 11 DE LA ZONA SUR DEL   DISTRITO DE PARCONA DE LA PROVINCIA DE ICA DEL DEPARTAMENTO DE ICA,2626163,1186708,LP-ABR-2-2026-MDP/CS-1,"Ejecución de la obra denominada ¿CREACION DEL SERVICIO DE MOVILIDAD URBANA EN EL SECTOR 11 DE LA ZONA SUR DEL DISTRITO DE PARCONA DE LA PROVINCIA DE ICA DEL DEPARTAMENTO DE ICA¿, CON CUI N° 2626163 - PRIMERA ETAPA",PE-CONSUCODE-1029,MUNICIPALIDAD DISTRITAL DE PARCONA,2026-02-06T17:30:00-05:00,,Licitación Pública Abreviada,works,works,3149984.98,PEN,Soles,3149984.98,2026-02-06T00:00:00-05:00,2026-02-06T00:00:00-05:00,2026-02-07T00:01:00-05:00,2026-02-11T23:59:00-05:00,4,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,3149984.98,PEN,Soles,30
ocds-dgv273-seacev3-1217682,ocds-dgv273-seacev3-1217682-2026-08-07T10:21:53.993424-05:00,compiled,2026-08-07T10:21:53.993411-05:00,ocds-dgv273-seacev3-1217682,2026-08-07T10:21:53.993430-05:00,tender,PE-CONSUCODE-1807,MUNICIPALIDAD PROVINCIAL DE BELLAVISTA,Fondos Públicos,"REMODELACION DE SALA DE USOS MULTIPLES; EN EL(LA) AGENCIA MUNICIPAL EN EL CENTRO POBLADO NUEVO TARAPOTO, DISTRITO DE BAJO BIAVO, PROVINCIA BELLAVISTA, DEPARTAMENTO SAN MARTIN",2697047,1217682,LP-ABR-3-2026-MPB/C-1,"CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA: IOARR ¿REMODELACION DE SALA DE USOS MULTIPLES; EN EL (LA) AGENCIA MUNICIPAL EN EL CENTRO POBLADO NUEVO TARAPOTO, DISTRITO DE BAJO BIAVO, PROVINCIA BELLAVISTA, DEPARTAMENTO SAN MARTIN¿, CON CUI Nº 2697047.",PE-CONSUCODE-1807,MUNICIPALIDAD PROVINCIAL DE BELLAVISTA,2026-02-19T14:20:00-05:00,,Licitación Pública Abreviada,works,works,344471.11,PEN,Soles,344471.11,2026-02-19T00:00:00-05:00,2026-02-19T00:00:00-05:00,2026-02-20T00:01:00-05:00,2026-02-24T23:59:00-05:00,4,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,344471.11,PEN,Soles,10
ocds-dgv273-seacev3-2026-2543-394,ocds-dgv273-seacev3-2026-2543-394-2026-08-07T10:21:53.176157-05:00,compiled,2026-08-07T10:21:53.176144-05:00,ocds-dgv273-seacev3-2026-2543-394,2026-08-07T10:21:53.176163-05:00,tender,PE-CONSUCODE-2543,SEGURO SOCIAL DE  SALUD,Fondos Públicos,,,1191846,CP SER-SM-2-2026-ESSALUD-RAJAEN-1,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DEL EQUIPAMIENTO BIOMÉDICO Y ELECTROMECÁNICO CON RESIDENCIA Y VISITAS ITINERANTES A LOS CENTROS ASISTENCIALES DE LA RED ASISTENCIAL JAÉN,PE-CONSUCODE-2543,SEGURO SOCIAL DE  SALUD,2026-02-27T13:02:00-05:00,,Concurso Público de Servicios,services,services,0.0,PEN,Soles,0.0,2026-02-27T00:00:00-05:00,2026-02-27T00:00:00-05:00,2026-02-28T00:01:00-05:00,2026-03-16T23:59:00-05:00,16,True,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,,,,
ocds-dgv273-seacev3-1194503,ocds-dgv273-seacev3-1194503-2026-08-07T10:21:52.707598-05:00,compiled,2026-08-07T10:21:52.707586-05:00,ocds-dgv273-seacev3-1194503,2026-08-07T10:21:52.707604-05:00,tender,PE-CONSUCODE-1635,MUNICIPALIDAD DISTRITAL DE SALITRAL - SULLANA,Fondos Públicos,MEJORAMIENTO DEL SERVICIO DE AGUA PARA RIEGO EN EL CANAL SAN PEDRO DEL  DISTRITO DE SALITRAL - PROVINCIA DE SULLANA - DEPARTAMENTO DE PIURA,2301304,1194503,LP-SM-1-2026-MDS/C-1,"CONTRATACION DE LA EJECUCION DE LA OBRA: ""MEJORAMIENTO DEL SERVICIO DE AGUA PARA RIEGO EN EL CANAL SAN PEDRO DEL DISTRITO DE SALITRAL -PROVINCIA DE SULLANA-DEPARTAMENTO DE PIURA"" CUI N° 2301304",PE-CONSUCODE-1635,MUNICIPALIDAD DISTRITAL DE SALITRAL - SULLANA,2026-02-12T17:02:00-05:00,open,Licitación Pública,works,works,5952043.0,PEN,Soles,5952043.0,2026-02-12T00:00:00-05:00,2026-02-12T00:00:00-05:00,2026-02-13T00:01:00-05:00,2026-02-23T23:59:00-05:00,10,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,5952043.0,PEN,Soles,13
ocds-dgv273-seacev3-1186467,ocds-dgv273-seacev3-1186467-2026-08-07T10:21:52.669598-05:00,compiled,2026-08-07T10:21:52.669585-05:00,ocds-dgv273-seacev3-1186467,2026-08-07T10:21:52.669604-05:00,tender,PE-CONSUCODE-421,MUNICIPALIDAD DISTRITAL DE YARABAMBA,Fondos Públicos,"REMODELACION DE LOSA DEPORTIVA, SERVICIOS HIGIENICOS Y/O VESTIDORES Y AUDITORIO; CONSTRUCCION DE CAMINO PARA VEHICULOS LIGEROS; ADEMÁS DE OTROS ACTIVOS EN EL(LA) COMPLEJO RECREACIONAL  EL TORIL, EN EL CENTRO POBLADO EL CERRO, DISTRITO DE YARABAMBA, PROVINCIA AREQUIPA, DEPARTAMENTO AREQUIPA",2651142,1186467,LP-ABR-11-2025-MDY-3,"ADQUISICION E INSTALACION DE REFLECTOR SOLAR TIPO PASTORAL-500 W LED, PARA EL PROYECTO REMODELACION DE LOSA DEPORTIVA, SERVICIOS HIGIENICOS Y/O VESTIDORES Y AUDITORIO CONSTRUCCION DE CAMINO PARA VEHICULOS LIGEROS; ADEMAS DE OTROS ACTIVOS EN EL (LA) COMPLEJO RECREACIONAL EL TORIL, EN EL CENTRO POBLAD",PE-CONSUCODE-421,MUNICIPALIDAD DISTRITAL DE YARABAMBA,2026-02-04T13:09:00-05:00,,Licitación Pública Abreviada,goods,goods,73032.0,PEN,Soles,73032.0,2026-02-04T00:00:00-05:00,2026-02-04T00:00:00-05:00,2026-02-05T00:01:00-05:00,2026-02-09T23:59:00-05:00,4,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,211927.35,PEN,Soles,15
ocds-dgv273-seacev3-2026-629-1,ocds-dgv273-seacev3-2026-629-1-2026-08-06T10:27:39.500203-05:00,compiled,2026-08-06T10:27:39.500190-05:00,ocds-dgv273-seacev3-2026-629-1,2026-08-06T10:27:39.500209-05:00,tender,PE-CONSUCODE-629,MUNICIPALIDAD DISTRITAL DE CONDEBAMBA,Fondos Públicos,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN CRUCE CA 1663 CAUDAY - TANGALBAMBA ALTO   DISTRITO DE CONDEBAMBA DE LA PROVINCIA DE CAJABAMBA DEL DEPARTAMENTO DE CAJAMARCA,2617874,1186241,LP-ABR-2-2026-MDC/CS-1,EJECUCIÓN DE LA OBRA: MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN CRUCE CA 1663 CAUDAY-TANGALBAMBA ALTO DISTRITO DE CONDEBAMBA DE LA PROVINCIA DE CAJABAMBA DEL DEPARTAMENTO DE CAJAMARCA CUI N°2617874.,PE-CONSUCODE-629,MUNICIPALIDAD DISTRITAL DE CONDEBAMBA,2026-02-03T15:22:00-05:00,,Licitación Pública Abreviada,works,works,2767350.0,PEN,Soles,2767350.0,2026-02-03T00:00:00-05:00,2026-02-03T00:00:00-05:00,2026-02-04T00:01:00-05:00,2026-02-06T23:59:00-05:00,2,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,2767350.0,PEN,Soles,7
ocds-dgv273-seacev3-1191562,ocds-dgv273-seacev3-1191562-2026-08-06T10:27:18.956365-05:00,compiled,2026-08-06T10:27:18.956351-05:00,ocds-dgv273-seacev3-1191562,2026-08-06T10:27:18.956370-05:00,tender,PE-CONSUCODE-43,GOBIERNO REGIONAL DE LAMBAYEQUE Sede Central,Fondos Públicos,"REPARACION DE PISTA; EN EL(LA) AV. AGRICULTURA TRAMO ENTRE AV. NICOLAS DE PIÉROLA Y OV. CHICLAYO,  DISTRITO DE JOSE LEONARDO ORTIZ, PROVINCIA CHICLAYO, DEPARTAMENTO LAMBAYEQUE",2705692,1191562,SIE-SIE-6-2026-GR.LAMB/DEC-1,"¿ADQUISICION DE CEMENTO ASFÁLTICO 60/70 PEN¿, PARA LA EJECUCIÓN DE OBRA DEL PROYECTO: ¿REPARACION DE PISTA; EN EL(LA) AV. AGRICULTURA TRAMO ENTRE AV. NICOLAS DE PIÉROLA Y OV. CHICLAYO, DISTRITO DE JOSE LEONARDO ORTIZ, PROVINCIA CHICLAYO, DEPARTAMENTO LAMBAYEQUE¿. CUI N° 2705692",PE-CONSUCODE-43,GOBIERNO REGIONAL DE LAMBAYEQUE Sede Central,2026-02-26T23:57:00-05:00,open,Subasta Inversa Electrónica,goods,goods,431639.04,PEN,Soles,431639.04,2026-02-26T00:00:00-05:00,2026-02-26T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,431639.04,PEN,Soles,12
ocds-dgv273-seacev3-1189191,ocds-dgv273-seacev3-1189191-2026-08-06T10:27:18.929219-05:00,compiled,2026-08-06T10:27:18.929205-05:00,ocds-dgv273-seacev3-1189191,2026-08-06T10:27:18.929224-05:00,tender,PE-CONSUCODE-1517,MUNICIPALIDAD DISTRITAL DE SOPLIN,Fondos Públicos,"MEJORAMIENTO DE LAS IEI: FRONTERA, EL LOBO Y NUEVO CAPANAHUA E IEP N°: 601404, 6010311, 6010312 Y 60952, DE LAS COMUNIDADES DE FRONTERA, ESPAÑA, EL LOBO Y NUEVO CAPANAHUA, 4 LOCALIDADES DEL DISTRITO DE SOPLIN - PROVINCIA DE REQUENA - DEPARTAMENTO DE LORETO",2460738,1189191,LP-ABR-1-2026-CSO-MDS-1,"EJECUCION ""MEJORAMIENTO DE LAS IEI: FRONTERA, EL LOBO Y NUEVO CAPANAHUA E EIP N°: 601404, 6010311, 6010312 Y 60952, DE LAS COMUNIDADES DE FRONTERA, ESPAÑA, EL LOBO Y NUEVO CAPANAHUA, 4 LOCALIDADES DE DISTRITO DE SOPLIN-PROVINCIA DE REQUENA-DEPARTAMENTO DE LORETO"" - TERCERA ETAPA, CUI Nº2460738: COMPONENTE 6 IEP. Nº 6010312 COMUNIDAD EL LOBO, COMPONENTE 7 IEP. Nº 60952 COMUNIDAD DE NUEVO CAPANAHUA - CUI Nº 2460738",PE-CONSUCODE-1517,MUNICIPALIDAD DISTRITAL DE SOPLIN,2026-02-18T15:49:00-05:00,,Licitación Pública Abreviada,works,works,3154300.49,PEN,Soles,3154300.49,2026-02-18T00:00:00-05:00,2026-02-18T00:00:00-05:00,2026-02-19T00:01:00-05:00,2026-02-23T23:59:00-05:00,4,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,3154300.49,PEN,Soles,2
ocds-dgv273-seacev3-1189632,ocds-dgv273-seacev3-1189632-2026-08-06T10:27:18.620660-05:00,compiled,2026-08-06T10:27:18.620647-05:00,ocds-dgv273-seacev3-1189632,2026-08-06T10:27:18.620665-05:00,tender,PE-CONSUCODE-1319,MUNICIPALIDAD DISTRITAL DE JESUS MARIA,Fondos Públicos,"ADQUISICION DE PAPELERA, BARREDORA MECANICA Y MINICARGADOR; EN EL(LA) SUBGERENCIA DE LIMPIEZA PUBLICA Y AREAS VERDES DE LA MUNICIPALIDAD DEL  DISTRITO DE JESUS MARIA, PROVINCIA LIMA, DEPARTAMENTO LIMA",2676343,1189632,LP-ABR-2-2026-MDJM/C-1,"CONTRATACIÓN DE BIENES ""ADQUISICIÓN DE 600 PAPELERAS PARA LA SUBGERENCIA DE LIMPIEZA PÚBLICA y  ÁREAS VERDES DE LA MUNICIPALIDAD DISTRITAL DE JESÚS MARÍA""",PE-CONSUCODE-1319,MUNICIPALIDAD DISTRITAL DE JESUS MARIA,2026-02-20T12:03:00-05:00,,Licitación Pública Abreviada,goods,goods,477000.0,PEN,Soles,477000.0,2026-02-20T00:00:00-05:00,2026-02-20T00:00:00-05:00,2026-02-21T00:01:00-05:00,2026-02-25T23:59:00-05:00,4,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,956400.0,PEN,Soles,17
ocds-dgv273-seacev3-2026-216-2,ocds-dgv273-seacev3-2026-216-2-2026-08-06T10:27:07.151248-05:00,compiled,2026-08-06T10:27:07.151235-05:00,ocds-dgv273-seacev3-2026-216-2,2026-08-06T10:27:07.151253-05:00,tender,PE-CONSUCODE-216,MUNICIPALIDAD DISTRITAL DE HUACCHIS,Fondos Públicos,"CONSTRUCCION DE CERCO PERIMETRICO, RESERVORIO Y CAPTACION DE AGUA ; RENOVACION DE LINEA DE CONDUCCION; ADEMÁS DE OTROS ACTIVOS EN EL(LA) SERVICIO DE AGUA POTABLE DE LA LOCALIDAD DE QUEROPAMPA  DEL  DISTRITO DE HUACCHIS, PROVINCIA HUARI, DEPARTAMENTO ANCASH",2702531,1188086,LP-ABR-1-2026-MDHCC/CS-1,"CONSTRUCCION DE CERCO PERIMETRICO, RESERVORIO Y CAPTACION DE AGUA ; RENOVACION DE LINEA DE CONDUCCION; ADEMÁS DE OTROS ACTIVOS EN EL(LA) SERVICIO DE AGUA POTABLE DE LA LOCALIDAD DE QUEROPAMPA DEL DISTRITO DE HUACCHIS, PROVINCIA HUARI, DEPARTAMENTO ANCASH CON CUI 2702531",PE-CONSUCODE-216,MUNICIPALIDAD DISTRITAL DE HUACCHIS,2026-02-16T20:57:00-05:00,,Licitación Pública Abreviada,works,works,184917.03,PEN,Soles,184917.03,2026-02-16T00:00:00-05:00,2026-02-16T00:00:00-05:00,2026-02-17T00:01:00-05:00,2026-02-20T23:59:00-05:00,3,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,184917.03,PEN,Soles,12
ocds-dgv273-seacev3-1189408,ocds-dgv273-seacev3-1189408-2026-08-06T10:26:55.901919-05:00,compiled,2026-08-06T10:26:55.901906-05:00,ocds-dgv273-seacev3-1189408,2026-08-06T10:26:55.901925-05:00,tender,PE-CONSUCODE-201265,MANCOMUNIDAD REGIONAL DE LOS ANDES APURIMAC-AYACUCHO-HUANCAVELICA,Fondos Públicos,"RECUPERACION DE LOS SERVICIOS  ECOSISTÉMICOS DE REGULACIÓN HÍDRICA EN LAS MICROCUENCAS DEDE HUAC HUAS, LLAUTA, LARAMATE, OCAÑA, SAN PEDRO DE PALCO, OTOCA, LEONCIO PRADO, SAISA, SANTA LUCIA Y SAN CRISTÓBAL,  AFLUENTES DEL RIO GRANDE EN LUCANAS - AYACUCHO",2318699,1189408,LP-ABR-1-2026-MRDLA/CS-1,"SUMINISTRO DE TUBERIA HDPE PUESTO EN LOS SERCTORES DE TRABAJO DEL PROYECTO ¿RECUPERACIÓN DE LOS SERVICIOS ECOSISTÉMICOS DE REGULACIÓN HÍDRICA EN LAS MICROCUENCAS DE HUACHUAS, LLAUTA, LARAMATE, OCAÑA, SAN PEDRO DE PALCO, OTOCA, LEONCIO PRADO, SAISA, SANTA LUCIA Y SAN CRISTÓBAL, AFLUENTES DEL RÍO GRAN",PE-CONSUCODE-201265,MANCOMUNIDAD REGIONAL DE LOS ANDES APURIMAC-AYACUCHO-HUANCAVELICA,2026-02-19T17:59:00-05:00,,Licitación Pública Abreviada,goods,goods,250193.9,PEN,Soles,250193.9,2026-02-19T00:00:00-05:00,2026-02-19T00:00:00-05:00,2026-02-20T00:01:00-05:00,2026-02-24T23:59:00-05:00,4,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,,,,44
ocds-dgv273-seacev3-1206721,ocds-dgv273-seacev3-1206721-2026-08-06T10:26:55.769234-05:00,compiled,2026-08-06T10:26:55.769220-05:00,ocds-dgv273-seacev3-1206721,2026-08-06T10:26:55.769239-05:00,tender,PE-CONSUCODE-10189,PROGRAMA EDUCACION BASICA PARA TODOS UE 026,Fondos Públicos,,,1206721,CP SER-SM-1-2026-MINEDU/UE 026-1,"CONTRATACIÓN DEL SERVICIO DE SEGURIDAD Y VIGILANCIA PARA CUATRO (4) COLEGIOS DE ALTO RENDIMIENTO - AYACUCHO, HUANCAVELICA, LORETO Y PUNO",PE-CONSUCODE-10189,PROGRAMA EDUCACION BASICA PARA TODOS UE 026,2026-02-04T18:12:00-05:00,,Concurso Público de Servicios,services,services,8189755.86,PEN,Soles,8189755.86,2026-02-04T00:00:00-05:00,2026-02-04T00:00:00-05:00,2026-02-05T00:01:00-05:00,2026-02-13T23:59:00-05:00,8,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,8189755.860000001,PEN,Soles,53
ocds-dgv273-seacev3-2026-200393-2,ocds-dgv273-seacev3-2026-200393-2-2026-08-06T10:26:55.638062-05:00,compiled,2026-08-06T10:26:55.638047-05:00,ocds-dgv273-seacev3-2026-200393-2,2026-08-06T10:26:55.638068-05:00,tender,PE-CONSUCODE-200393,UNIVERSIDAD NACIONAL DE JULIACA,Fondos Públicos,,,1185963,CP SER-SM-1-2026-UNAJ/CS-1,CONTRATACIÓN DEL SERVICIO DE ALIMENTACIÓN PARA ESTUDIANTES BENEFICIARIOS  CON BECA DE ALIMENTOS DE LA UNIVERSIDAD NACIONAL DE JULIACA SEMESTRES I Y II ACADEMICOS 2026,PE-CONSUCODE-200393,UNIVERSIDAD NACIONAL DE JULIACA,2026-02-02T12:33:00-05:00,,Concurso Público de Servicios,services,services,2151000.0,PEN,Soles,2151000.0,2026-02-02T00:00:00-05:00,2026-02-02T00:00:00-05:00,2026-02-03T00:01:00-05:00,2026-02-16T23:59:00-05:00,13,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,,,,33
ocds-dgv273-seacev3-1186087,ocds-dgv273-seacev3-1186087-2026-08-06T10:26:55.608777-05:00,compiled,2026-08-06T10:26:55.608762-05:00,ocds-dgv273-seacev3-1186087,2026-08-06T10:26:55.608782-05:00,tender,PE-CONSUCODE-325,MUNICIPALIDAD DISTRITAL DE TAMBURCO,Fondos Públicos,"MEJORAMIENTO DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN LA CADENA PRODUCTIVA DE FRUTALES DENTRO DEL AMBITO DE LA SUB GERENCIA DE DESARROLLO ECONOMICO DE LA MUNICIPALIDAD DISTRITAL DE TAMBURCO,   DISTRITO DE ABANCAY DE LA PROVINCIA DE ABANCAY DEL DEPARTAMENTO DE APURIMAC",2586382,1186087,SIE-SIE-1-2026-OEC-1,"ADQUISICIÓN DE COMBUSTIBLE DIESEL B5 S50 Y GASOL REGULAR, PARA LAS DIFERENTES UNIDADES OPERATIVAS DE LA MUNICIPALIDAD DISTRITAL DE TAMBURCO-PROVINCIA DE ABANCAY-DEPARTAMENTO DE APURIMAC¿",PE-CONSUCODE-325,MUNICIPALIDAD DISTRITAL DE TAMBURCO,2026-02-02T15:15:00-05:00,open,Subasta Inversa Electrónica,goods,goods,80322.27,PEN,Soles,80322.27,2026-02-02T00:00:00-05:00,2026-02-02T00:00:00-05:00,,,,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,80322.27,PEN,Soles,4
ocds-dgv273-seacev3-1186135,ocds-dgv273-seacev3-1186135-2026-08-06T10:26:44.411738-05:00,compiled,2026-08-06T10:26:44.411725-05:00,ocds-dgv273-seacev3-1186135,2026-08-06T10:26:44.411744-05:00,tender,PE-CONSUCODE-1324,MUNICIPALIDAD DISTRITAL DE LURIGANCHO (CHOSICA),Fondos Públicos,CREACION DEL SERVICIO DE TRANSITABILIDAD VEHICULAR EN EL PSJ SEÑOR DE MURUHUAY DEL ASENTAMIENTO HUMANO. SIERRA LIMEÑA DEL  DISTRITO DE LURIGANCHO - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA,2556336,1186135,LP-ABR-2-2026-MDL/CS-1,"CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA: ¿CREACION DEL SERVICIO DE TRANSITABILIDAD VEHICULAR EN EL PSJ SEÑOR DE MURUHUAY DEL ASENTAMIENTO HUMANO. SIERRA LIMEÑA DEL DISTRITO DE LURIGANCHO - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA¿, CON CUI N° 2556336",PE-CONSUCODE-1324,MUNICIPALIDAD DISTRITAL DE LURIGANCHO (CHOSICA),2026-02-02T21:43:00-05:00,,Licitación Pública Abreviada,works,works,462198.0,PEN,Soles,462198.0,2026-02-02T00:00:00-05:00,2026-02-02T00:00:00-05:00,2026-02-03T00:01:00-05:00,2026-02-05T23:59:00-05:00,2,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,462198.0,PEN,Soles,17
ocds-dgv273-seacev3-1188643,ocds-dgv273-seacev3-1188643-2026-08-06T10:26:33.203222-05:00,compiled,2026-08-06T10:26:33.203209-05:00,ocds-dgv273-seacev3-1188643,2026-08-06T10:26:33.203228-05:00,tender,PE-CONSUCODE-789,MUNICIPALIDAD PROVINCIAL DE CANCHIS - SICUANI,Fondos Públicos,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO EN LOS BARRIOS PANAMERICANA NORTE Y SANTA SOFIA DE LA COMUNIDAD CAMPESINA DE PAMPA ANSA,  DISTRITO DE SICUANI - PROVINCIA DE CANCHIS - DEPARTAMENTO DE CUSCO",2505470,1188643,LP-ABR-1-2026-CE/MPC-1,"CONTRATACION DE EJECUCION DE OBRA: MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO EN LOS BARRIOS PANAMERICANA NORTE Y SANTA SOFIA DE LA COMUNIDAD CAMPESINA DE PAMPA ANSA, DISTRITO DE SICUANI - PROVINCIA DE CANCHIS - DEPARTAMENTO DE CUSCO",PE-CONSUCODE-789,MUNICIPALIDAD PROVINCIAL DE CANCHIS - SICUANI,2026-02-16T20:07:00-05:00,,Licitación Pública Abreviada,works,works,2733609.32,PEN,Soles,2733609.32,2026-02-16T00:00:00-05:00,2026-02-16T00:00:00-05:00,2026-02-17T00:01:00-05:00,2026-02-19T23:59:00-05:00,2,False,2026-02,añoInicioConvocatoria;mesInicioConvocatoria,2733609.32,PEN,Soles,23
