Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Adjudicaciones:ID de Adjudicación,Entrega compilada:Adjudicaciones:Valor:Monto,Entrega compilada:Adjudicaciones:Valor:Moneda,Entrega compilada:Adjudicaciones:Valor:Nombre de Moneda,Entrega compilada:Adjudicaciones:Fecha de adjudicación
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20129570505,53015.04,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20132162230,44180.59,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20142002583,115301.34,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20143229816,70181.47,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20271691476,116820.0,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20333266025,103084.8,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20338915471,141222.4,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20378726876,119097.64,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20382350368,370461.0,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20389161811,254880.0,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20443478818,85901.05,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20481828954,143299.2,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20492353214,412209.4,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20502169263,87941.47,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20505448180,68605.2,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20511315922,411273.27,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20513113456,575192.18,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20513792507,146851.0,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20513953012,409094.28,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20516529084,108726.38,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20529465069,80202.24,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20531453451,79380.0,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20548247854,125668.03,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20553069239,220638.82,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20556111651,106377.0,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20600319541,54472.73,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20600550099,116579.48,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20604033528,86297.33,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20604673594,62445.6,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20605818910,126496.0,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20606821311,57798.37,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20608275411,140943.14,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20609681072,62964.8,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20610650563,305326.8,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20611487216,130828.96,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-2026-1172-3,ocds-dgv273-seacev3-2026-1172-3-2026-09-11T10:23:51.079825-05:00,1187143-20489684145,4621212.96,PEN,Soles,2026-03-24T00:00:00-05:00
ocds-dgv273-seacev3-2026-212-8,ocds-dgv273-seacev3-2026-212-8-2026-09-11T10:23:40.796766-05:00,1187528-1766790,151437.66,PEN,Soles,2026-02-27T00:00:00-05:00
ocds-dgv273-seacev3-1185679,ocds-dgv273-seacev3-1185679-2026-09-11T10:23:28.812784-05:00,1185679-20311069072,272620.36,PEN,Soles,2026-02-17T00:00:00-05:00
ocds-dgv273-seacev3-1185679,ocds-dgv273-seacev3-1185679-2026-09-11T10:23:28.812784-05:00,1185679-20613443526,170220.0,PEN,Soles,2026-02-17T00:00:00-05:00
ocds-dgv273-seacev3-1189566,ocds-dgv273-seacev3-1189566-2026-09-11T10:23:18.447940-05:00,1189566-20608081390,169573.66,PEN,Soles,2026-02-25T00:00:00-05:00
ocds-dgv273-seacev3-1191516,ocds-dgv273-seacev3-1191516-2026-09-11T10:23:18.141620-05:00,1191516-20601025869,86227.8,PEN,Soles,2026-03-09T00:00:00-05:00
ocds-dgv273-seacev3-2026-1731-31,ocds-dgv273-seacev3-2026-1731-31-2026-09-11T10:23:17.652620-05:00,1187287-20600423607,176580.0,PEN,Soles,2026-03-06T00:00:00-05:00
ocds-dgv273-seacev3-1248060,ocds-dgv273-seacev3-1248060-2026-09-10T10:20:31.425577-05:00,1248060-20602526675,76969.2,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-1244568,ocds-dgv273-seacev3-1244568-2026-09-10T10:20:26.220442-05:00,1244568-10251808967,1319381.11,PEN,Soles,2026-08-26T00:00:00-05:00
ocds-dgv273-seacev3-1190781,ocds-dgv273-seacev3-1190781-2026-09-10T10:20:23.360913-05:00,1190781-1768508,275799.52,PEN,Soles,2026-03-05T00:00:00-05:00
ocds-dgv273-seacev3-2026-176869-3,ocds-dgv273-seacev3-2026-176869-3-2026-09-10T10:20:01.324475-05:00,1188553-20393884054,374283.86,PEN,Soles,2026-03-04T00:00:00-05:00
ocds-dgv273-seacev3-1190521,ocds-dgv273-seacev3-1190521-2026-09-10T10:20:00.891303-05:00,1190521-20605941371,450000.0,PEN,Soles,2026-03-25T00:00:00-05:00
ocds-dgv273-seacev3-2026-200-12,ocds-dgv273-seacev3-2026-200-12-2026-09-10T10:19:50.295858-05:00,1190404-1769530,693158.87,PEN,Soles,2026-03-06T00:00:00-05:00
ocds-dgv273-seacev3-1229434,ocds-dgv273-seacev3-1229434-2026-09-10T10:19:43.042292-05:00,1229434-1806657,5101094.46,PEN,Soles,2026-06-26T00:00:00-05:00
ocds-dgv273-seacev3-1247828,ocds-dgv273-seacev3-1247828-2026-09-10T10:19:40.646401-05:00,1247828-20602143016,90209.76,PEN,Soles,2026-09-07T00:00:00-05:00
ocds-dgv273-seacev3-2026-1694-1,ocds-dgv273-seacev3-2026-1694-1-2026-09-10T10:19:38.798056-05:00,1190989-1769825,96200.0,PEN,Soles,2026-03-11T00:00:00-05:00
ocds-dgv273-seacev3-2026-1694-1,ocds-dgv273-seacev3-2026-1694-1-2026-09-10T10:19:38.798056-05:00,1190989-20601927111,65318.0,PEN,Soles,2026-03-11T00:00:00-05:00
ocds-dgv273-seacev3-2026-200202-1,ocds-dgv273-seacev3-2026-200202-1-2026-09-10T10:19:38.617030-05:00,1188576-20404553292,88377.5,PEN,Soles,2026-03-05T00:00:00-05:00
ocds-dgv273-seacev3-1186598,ocds-dgv273-seacev3-1186598-2026-09-10T10:19:38.534927-05:00,1186598-20525089917,2523389.16,PEN,Soles,2026-02-24T00:00:00-05:00
ocds-dgv273-seacev3-1187808,ocds-dgv273-seacev3-1187808-2026-09-10T10:19:38.359247-05:00,1187808-20548938768,465175.61,PEN,Soles,2026-02-24T00:00:00-05:00
ocds-dgv273-seacev3-1187808,ocds-dgv273-seacev3-1187808-2026-09-10T10:19:38.359247-05:00,1187808-20605066713,465175.61,PEN,Soles,2026-04-06T00:00:00-05:00
ocds-dgv273-seacev3-1190966,ocds-dgv273-seacev3-1190966-2026-09-10T10:19:28.242180-05:00,1190966-20609302012,145000.0,PEN,Soles,2026-03-19T00:00:00-05:00
ocds-dgv273-seacev3-2026-1313-2,ocds-dgv273-seacev3-2026-1313-2-2026-09-10T10:19:15.461436-05:00,1191939-20521188244,300839.0,PEN,Soles,2026-03-12T00:00:00-05:00
ocds-dgv273-seacev3-1244204,ocds-dgv273-seacev3-1244204-2026-09-09T10:24:31.716630-05:00,1244204-20603786301,71116.7,PEN,Soles,2026-08-25T00:00:00-05:00
ocds-dgv273-seacev3-1214612,ocds-dgv273-seacev3-1214612-2026-09-09T10:24:27.297155-05:00,1214612-10283144475,24000.0,PEN,Soles,2026-05-12T00:00:00-05:00
ocds-dgv273-seacev3-1190734,ocds-dgv273-seacev3-1190734-2026-09-09T10:24:27.256211-05:00,1190734-1769902,2184378.0,PEN,Soles,2026-03-10T00:00:00-05:00
ocds-dgv273-seacev3-1194048,ocds-dgv273-seacev3-1194048-2026-09-09T10:24:27.239525-05:00,1194048-1770969,464508.9,PEN,Soles,2026-03-24T00:00:00-05:00
ocds-dgv273-seacev3-2026-99-2,ocds-dgv273-seacev3-2026-99-2-2026-09-09T10:24:27.005938-05:00,1190163-10167059380,182857.5,PEN,Soles,2026-03-16T00:00:00-05:00
ocds-dgv273-seacev3-2026-2384-4,ocds-dgv273-seacev3-2026-2384-4-2026-09-09T10:24:26.929073-05:00,1189889-20100257298,5612670.0,PEN,Soles,2026-03-26T00:00:00-05:00
ocds-dgv273-seacev3-2026-1735-17,ocds-dgv273-seacev3-2026-1735-17-2026-09-09T10:24:04.945734-05:00,1186793-1770577,3998264.43,PEN,Soles,2026-03-31T00:00:00-05:00
ocds-dgv273-seacev3-1198436,ocds-dgv273-seacev3-1198436-2026-09-09T10:23:54.084412-05:00,1198436-20602522998,258489.6,PEN,Soles,2026-03-20T00:00:00-05:00
ocds-dgv273-seacev3-1247442,ocds-dgv273-seacev3-1247442-2026-09-09T10:23:49.448931-05:00,1247442-20469028314,157368.76,PEN,Soles,2026-09-04T00:00:00-05:00
ocds-dgv273-seacev3-1243948,ocds-dgv273-seacev3-1243948-2026-09-09T10:23:23.303337-05:00,1243948-20603724519,129860.0,PEN,Soles,2026-08-25T00:00:00-05:00
ocds-dgv273-seacev3-1187297,ocds-dgv273-seacev3-1187297-2026-09-09T10:23:19.287195-05:00,1187297-1812459,6482381.4,PEN,Soles,2026-08-25T00:00:00-05:00
ocds-dgv273-seacev3-1187297,ocds-dgv273-seacev3-1187297-2026-09-09T10:23:19.287195-05:00,1187297-20100362598,516920085.36,PEN,Soles,2026-08-25T00:00:00-05:00
ocds-dgv273-seacev3-1187297,ocds-dgv273-seacev3-1187297-2026-09-09T10:23:19.287195-05:00,1187297-20609481791,233499536.28,PEN,Soles,2026-08-25T00:00:00-05:00
ocds-dgv273-seacev3-1190461,ocds-dgv273-seacev3-1190461-2026-09-07T10:14:49.129789-05:00,1190461-10483523021,450000.0,PEN,Nuevos Soles,2026-03-12T00:00:00-05:00
ocds-dgv273-seacev3-1189513,ocds-dgv273-seacev3-1189513-2026-09-07T10:14:49.110773-05:00,1189513-20605034196,8619675.79,PEN,Soles,2026-03-25T00:00:00-05:00
ocds-dgv273-seacev3-1189415,ocds-dgv273-seacev3-1189415-2026-09-07T10:14:39.649155-05:00,1189415-20605631062,295000.0,PEN,Soles,2026-03-05T00:00:00-05:00
ocds-dgv273-seacev3-1187750,ocds-dgv273-seacev3-1187750-2026-09-07T10:14:39.295394-05:00,1187750-20482172572,63000.0,PEN,Soles,2026-02-23T00:00:00-05:00
ocds-dgv273-seacev3-1187440,ocds-dgv273-seacev3-1187440-2026-09-07T10:14:39.279807-05:00,1187440-20611902329,253992.0,PEN,Soles,2026-02-24T00:00:00-05:00
ocds-dgv273-seacev3-1242392,ocds-dgv273-seacev3-1242392-2026-09-07T10:14:34.883392-05:00,1242392-20107903951,82656.4,PEN,Soles,2026-08-18T00:00:00-05:00
ocds-dgv273-seacev3-2026-200269-3,ocds-dgv273-seacev3-2026-200269-3-2026-09-07T10:14:19.518427-05:00,1190317-20603863101,216000.0,PEN,Soles,2026-03-05T00:00:00-05:00
ocds-dgv273-seacev3-2026-1994-9,ocds-dgv273-seacev3-2026-1994-9-2026-09-07T10:14:19.433776-05:00,1186930-20100210909,632633.24,PEN,Soles,2026-03-17T00:00:00-05:00
ocds-dgv273-seacev3-2026-1111-6,ocds-dgv273-seacev3-2026-1111-6-2026-09-07T10:14:19.253829-05:00,1186050-20609536129,166685.0,PEN,Soles,2026-02-12T12:25:17-05:00
ocds-dgv273-seacev3-1190098,ocds-dgv273-seacev3-1190098-2026-09-07T10:14:08.608901-05:00,1190098-20601772842,194850.0,PEN,Soles,2026-03-16T00:00:00-05:00
ocds-dgv273-seacev3-2026-1731-42,ocds-dgv273-seacev3-2026-1731-42-2026-09-07T10:14:08.404831-05:00,1186964-1768115,1324544.27,PEN,Soles,2026-03-10T00:00:00-05:00
ocds-dgv273-seacev3-1216952,ocds-dgv273-seacev3-1216952-2026-09-05T13:37:01.883141-05:00,1216952-20553069239,53118.59,PEN,Soles,2026-06-12T00:00:00-05:00
ocds-dgv273-seacev3-1214829,ocds-dgv273-seacev3-1214829-2026-09-05T13:37:01.647570-05:00,1214829-1793913,39562720.2,PEN,Soles,2026-06-01T00:00:00-05:00
ocds-dgv273-seacev3-1188965,ocds-dgv273-seacev3-1188965-2026-09-05T13:37:01.560704-05:00,1188965-10419590628,241000.0,PEN,Soles,2026-03-05T00:00:00-05:00
ocds-dgv273-seacev3-1188965,ocds-dgv273-seacev3-1188965-2026-09-05T13:37:01.560704-05:00,1188965-20609186471,262000.0,PEN,Soles,2026-03-27T00:00:00-05:00
ocds-dgv273-seacev3-1189056,ocds-dgv273-seacev3-1189056-2026-09-05T13:36:50.079583-05:00,1189056-10016946490,127270.0,PEN,Soles,2026-03-02T00:00:00-05:00
ocds-dgv273-seacev3-1187002,ocds-dgv273-seacev3-1187002-2026-09-05T13:36:49.900416-05:00,1187002-20606830999,591619.22,PEN,Soles,2026-02-24T00:00:00-05:00
ocds-dgv273-seacev3-1217065,ocds-dgv273-seacev3-1217065-2026-09-05T13:36:39.075957-05:00,1217065-20113367360,68817.6,PEN,Soles,2026-06-01T00:00:00-05:00
ocds-dgv273-seacev3-1217085,ocds-dgv273-seacev3-1217085-2026-09-05T13:36:38.901966-05:00,1217085-20513113456,66740.8,PEN,Soles,2026-05-29T00:00:00-05:00
ocds-dgv273-seacev3-1191056,ocds-dgv273-seacev3-1191056-2026-09-05T13:36:38.454241-05:00,1191056-20527883742,226900.0,PEN,Soles,2026-03-16T00:00:00-05:00
ocds-dgv273-seacev3-1191151,ocds-dgv273-seacev3-1191151-2026-09-05T13:36:38.357914-05:00,1191151-1771393,1715000.0,PEN,Soles,2026-03-17T00:00:00-05:00
ocds-dgv273-seacev3-1186645,ocds-dgv273-seacev3-1186645-2026-09-05T13:36:38.010862-05:00,1186645-20491199254,467000.0,PEN,Soles,2026-02-24T00:00:00-05:00
ocds-dgv273-seacev3-1187749,ocds-dgv273-seacev3-1187749-2026-09-05T13:36:37.979062-05:00,1187749-1767062,1348723.43,PEN,Soles,2026-02-23T00:00:00-05:00
ocds-dgv273-seacev3-2026-1890-15,ocds-dgv273-seacev3-2026-1890-15-2026-09-05T13:36:27.350473-05:00,1188019-20600228502,2029165.6,PEN,Soles,2026-03-19T00:00:00-05:00
ocds-dgv273-seacev3-1192051,ocds-dgv273-seacev3-1192051-2026-09-05T13:36:27.156679-05:00,1192051-20539556909,468165.0,PEN,Soles,2026-03-16T00:00:00-05:00
ocds-dgv273-seacev3-1187865,ocds-dgv273-seacev3-1187865-2026-09-05T13:36:27.009318-05:00,1187865-20418896915,1235618.02,PEN,Soles,2026-02-13T00:00:00-05:00
ocds-dgv273-seacev3-1188714,ocds-dgv273-seacev3-1188714-2026-09-05T13:36:26.954152-05:00,1188714-1768245,1305332.13,PEN,Soles,2026-02-27T00:00:00-05:00
ocds-dgv273-seacev3-2026-1852-23,ocds-dgv273-seacev3-2026-1852-23-2026-09-05T13:36:26.896159-05:00,1186781-20604968772,148500.0,PEN,Soles,2026-02-19T00:00:00-05:00
ocds-dgv273-seacev3-1216750,ocds-dgv273-seacev3-1216750-2026-09-05T13:36:06.349340-05:00,1216750-20600064691,62545.78,PEN,Soles,2026-05-29T00:00:00-05:00
ocds-dgv273-seacev3-1216566,ocds-dgv273-seacev3-1216566-2026-09-05T13:36:06.139299-05:00,1216566-20604033528,84960.0,PEN,Soles,2026-05-27T00:00:00-05:00
ocds-dgv273-seacev3-1216409,ocds-dgv273-seacev3-1216409-2026-09-05T13:36:05.664221-05:00,1216409-20609605589,88259.29,PEN,Soles,2026-05-27T00:00:00-05:00
ocds-dgv273-seacev3-1217014,ocds-dgv273-seacev3-1217014-2026-09-05T13:36:05.565500-05:00,1217014-20492353214,99932.0,PEN,Soles,2026-05-28T00:00:00-05:00
ocds-dgv273-seacev3-1187911,ocds-dgv273-seacev3-1187911-2026-09-05T13:35:53.259579-05:00,1187911-10401873827,303000.0,PEN,Soles,2026-02-20T00:00:00-05:00
ocds-dgv273-seacev3-1191995,ocds-dgv273-seacev3-1191995-2026-09-04T13:58:05.701116-05:00,1191995-1788112,37079584.64,PEN,Soles,2026-06-22T00:00:00-05:00
ocds-dgv273-seacev3-1188561,ocds-dgv273-seacev3-1188561-2026-09-04T13:57:54.733813-05:00,1188561-20611258233,99690.0,PEN,Soles,2026-03-02T00:00:00-05:00
ocds-dgv273-seacev3-1190830,ocds-dgv273-seacev3-1190830-2026-09-04T13:57:54.054461-05:00,1190830-1768529,3298225.66,PEN,Soles,2026-03-04T00:00:00-05:00
ocds-dgv273-seacev3-1188241,ocds-dgv273-seacev3-1188241-2026-09-04T13:57:31.475793-05:00,1188241-20611258233,84360.0,PEN,Soles,2026-02-20T00:00:00-05:00
ocds-dgv273-seacev3-1185689,ocds-dgv273-seacev3-1185689-2026-09-04T13:57:31.177458-05:00,1185689-20524800510,99720.5,PEN,Soles,2026-02-10T00:00:00-05:00
ocds-dgv273-seacev3-1216530,ocds-dgv273-seacev3-1216530-2026-09-04T13:57:21.272517-05:00,1216530-20600550099,69620.0,PEN,Soles,2026-05-28T00:00:00-05:00
ocds-dgv273-seacev3-1216501,ocds-dgv273-seacev3-1216501-2026-09-04T13:57:21.161500-05:00,1216501-20511315922,150037.0,PEN,Soles,2026-05-28T00:00:00-05:00
ocds-dgv273-seacev3-2026-374-17,ocds-dgv273-seacev3-2026-374-17-2026-09-04T13:57:20.704481-05:00,1191242-20603266511,790000.0,PEN,Soles,2026-03-09T00:00:00-05:00
ocds-dgv273-seacev3-2026-374-30,ocds-dgv273-seacev3-2026-374-30-2026-09-04T13:57:09.679870-05:00,1191625-20607509523,57900.0,PEN,Soles,2026-03-10T00:00:00-05:00
ocds-dgv273-seacev3-1216546,ocds-dgv273-seacev3-1216546-2026-09-04T13:56:57.580336-05:00,1216546-20378726876,112926.0,PEN,Soles,2026-05-28T00:00:00-05:00
ocds-dgv273-seacev3-1190654,ocds-dgv273-seacev3-1190654-2026-09-03T10:50:53.440832-05:00,1190654-20612779083,131241.0,PEN,Soles,2026-03-11T20:05:14-05:00
ocds-dgv273-seacev3-1243081,ocds-dgv273-seacev3-1243081-2026-09-03T10:50:51.335369-05:00,1243081-1824498,198470.1,PEN,Soles,2026-08-25T00:00:00-05:00
ocds-dgv273-seacev3-2026-1322-2,ocds-dgv273-seacev3-2026-1322-2-2026-09-03T10:50:36.115011-05:00,1188343-20100210909,172607.95,PEN,Soles,2026-02-26T00:00:00-05:00
ocds-dgv273-seacev3-2026-1320-14,ocds-dgv273-seacev3-2026-1320-14-2026-09-03T10:50:22.565446-05:00,1189325-1772499,3529764.43,PEN,Soles,2026-03-27T00:00:00-05:00
ocds-dgv273-seacev3-2026-177645-1,ocds-dgv273-seacev3-2026-177645-1-2026-09-03T10:50:13.260668-05:00,1188110-20512821325,89142.86,PEN,Soles,2026-03-16T00:00:00-05:00
ocds-dgv273-seacev3-1233447,ocds-dgv273-seacev3-1233447-2026-09-03T10:49:39.451249-05:00,1233447-1811371,1520000.0,PEN,Soles,2026-07-17T00:00:00-05:00
ocds-dgv273-seacev3-2026-399-64,ocds-dgv273-seacev3-2026-399-64-2026-09-03T10:49:23.349474-05:00,1188318-20600911300,1955783.55,PEN,Soles,2026-03-23T00:00:00-05:00
ocds-dgv273-seacev3-1220691,ocds-dgv273-seacev3-1220691-2026-09-03T10:49:11.343602-05:00,1220691-1800384,2976956.58,PEN,Soles,2026-07-21T00:00:00-05:00
ocds-dgv273-seacev3-2026-200-14,ocds-dgv273-seacev3-2026-200-14-2026-09-03T10:49:10.507516-05:00,1191228-1770511,182349.03,PEN,Soles,2026-03-17T00:00:00-05:00
ocds-dgv273-seacev3-1189694,ocds-dgv273-seacev3-1189694-2026-08-30T10:02:47.964556-05:00,1189694-10441390209,148390.0,PEN,Soles,2026-03-11T00:00:00-05:00
ocds-dgv273-seacev3-1189694,ocds-dgv273-seacev3-1189694-2026-08-30T10:02:47.964556-05:00,1189694-10314210927,145000.0,PEN,Soles,2026-04-08T00:00:00-05:00
ocds-dgv273-seacev3-1188595,ocds-dgv273-seacev3-1188595-2026-08-30T10:02:47.915819-05:00,1188595-20609578701,248000.0,PEN,Soles,2026-03-04T00:00:00-05:00
ocds-dgv273-seacev3-1229695,ocds-dgv273-seacev3-1229695-2026-08-30T10:02:37.857917-05:00,1229695-20601767938,1164350.0,PEN,Soles,2026-06-30T00:00:00-05:00
ocds-dgv273-seacev3-2026-203-10,ocds-dgv273-seacev3-2026-203-10-2026-08-30T10:02:37.059372-05:00,1191012-1769928,604193.63,PEN,Soles,2026-03-09T00:00:00-05:00
ocds-dgv273-seacev3-1228652,ocds-dgv273-seacev3-1228652-2026-08-30T10:02:31.038518-05:00,1228652-10239861313,381600.0,PEN,Soles,2026-06-25T00:00:00-05:00
ocds-dgv273-seacev3-2026-127819-5,ocds-dgv273-seacev3-2026-127819-5-2026-08-30T10:02:26.375036-05:00,1186564-10237051322,51428.5,PEN,Soles,2026-02-16T00:00:00-05:00
ocds-dgv273-seacev3-1189829,ocds-dgv273-seacev3-1189829-2026-08-30T10:02:15.661672-05:00,1189829-20490867334,100380.0,PEN,Soles,2026-03-09T00:00:00-05:00
ocds-dgv273-seacev3-2026-1868-3,ocds-dgv273-seacev3-2026-1868-3-2026-08-30T10:02:15.624232-05:00,1191961-1778025,1502080.62,PEN,Soles,2026-04-06T00:00:00-05:00
ocds-dgv273-seacev3-2026-2009-4,ocds-dgv273-seacev3-2026-2009-4-2026-08-30T10:02:15.594306-05:00,1188677-20603266511,192000.0,PEN,Soles,2026-03-02T00:00:00-05:00
ocds-dgv273-seacev3-2026-2009-4,ocds-dgv273-seacev3-2026-2009-4-2026-08-30T10:02:15.594306-05:00,1188677-10472740291,198600.0,PEN,Soles,2026-03-26T00:00:00-05:00
ocds-dgv273-seacev3-1188313,ocds-dgv273-seacev3-1188313-2026-08-30T10:02:15.470293-05:00,1188313-1766545,1211049.09,PEN,Soles,2026-02-19T00:00:00-05:00
ocds-dgv273-seacev3-1189638,ocds-dgv273-seacev3-1189638-2026-08-29T10:11:30.015367-05:00,1189638-10457636232,110133.6,PEN,Soles,2026-03-03T00:00:00-05:00
ocds-dgv273-seacev3-1194513,ocds-dgv273-seacev3-1194513-2026-08-29T10:11:29.977885-05:00,1194513-20608583379,170000.0,PEN,Soles,2026-03-16T00:00:00-05:00
ocds-dgv273-seacev3-1190460,ocds-dgv273-seacev3-1190460-2026-08-29T10:11:29.938751-05:00,1190460-20533678018,180067.0,PEN,Soles,2026-04-07T00:00:00-05:00
ocds-dgv273-seacev3-1186712,ocds-dgv273-seacev3-1186712-2026-08-29T10:11:29.457104-05:00,1186712-1770507,3703791.42,PEN,Soles,2026-04-16T00:00:00-05:00
ocds-dgv273-seacev3-1186712,ocds-dgv273-seacev3-1186712-2026-08-29T10:11:29.457104-05:00,1186712-1770557,3703791.42,PEN,Soles,2026-05-15T00:00:00-05:00
ocds-dgv273-seacev3-1186712,ocds-dgv273-seacev3-1186712-2026-08-29T10:11:29.457104-05:00,1186712-1770537,3703791.42,PEN,Soles,2026-06-24T00:00:00-05:00
ocds-dgv273-seacev3-2026-2386-9,ocds-dgv273-seacev3-2026-2386-9-2026-08-29T10:11:18.059313-05:00,1190711-20502447689,421792.0,PEN,Soles,2026-04-07T00:00:00-05:00
ocds-dgv273-seacev3-2026-1003048448-9,ocds-dgv273-seacev3-2026-1003048448-9-2026-08-29T10:11:17.958736-05:00,1190006-10459359031,56715.3,PEN,Soles,2026-03-09T00:00:00-05:00
