Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Partes involucradas:ID de Entidad,Entrega compilada:Partes involucradas:Identificadores adicionales:ID,Entrega compilada:Partes involucradas:Identificadores adicionales:Esquema,Entrega compilada:Partes involucradas:Identificadores adicionales:Nombre Legal
ocds-dgv273-seacev3-1188365,ocds-dgv273-seacev3-1188365-2026-09-13T12:04:29.892993-05:00,PE-CONSUCODE-805,20147346434,PE-RUC,MUNICIPALIDAD PROVINCIAL DE ESPINAR
ocds-dgv273-seacev3-1187275,ocds-dgv273-seacev3-1187275-2026-09-13T12:04:29.680498-05:00,PE-CONSUCODE-1094,20172752323,PE-RUC,MUNICIPALIDAD DISTRITAL DE SICAYA
ocds-dgv273-seacev3-2026-200055-1,ocds-dgv273-seacev3-2026-200055-1-2026-09-11T10:24:15.026593-05:00,PE-CONSUCODE-200055,20486991110,PE-RUC,GOBIERNO REGIONAL DE HUANCAVELICA - GERENCIA SUB REGIONAL DE TAYACAJA
ocds-dgv273-seacev3-1190267,ocds-dgv273-seacev3-1190267-2026-09-11T10:24:14.953296-05:00,PE-CONSUCODE-391,20288789313,PE-RUC,MUNICIPALIDAD DISTRITAL DE COCHARCAS
ocds-dgv273-seacev3-1189516,ocds-dgv273-seacev3-1189516-2026-09-11T10:24:04.533108-05:00,PE-CONSUCODE-1584,20154477374,PE-RUC,MUNICIPALIDAD PROVINCIAL DE PIURA
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,PE-CONSUCODE-27,20291973851,PE-RUC,OFICINA NACIONAL DE PROCESOS ELECTORALES
ocds-dgv273-seacev3-2026-1172-3,ocds-dgv273-seacev3-2026-1172-3-2026-09-11T10:23:51.079825-05:00,PE-CONSUCODE-1172,20120385004,PE-RUC,MUNICIPALIDAD PROVINCIAL DE YAULI - LA OROYA
ocds-dgv273-seacev3-2026-212-8,ocds-dgv273-seacev3-2026-212-8-2026-09-11T10:23:40.796766-05:00,PE-CONSUCODE-212,20206179695,PE-RUC,MUNICIPALIDAD DISTRITAL DE ANRA
ocds-dgv273-seacev3-1185679,ocds-dgv273-seacev3-1185679-2026-09-11T10:23:28.812784-05:00,PE-CONSUCODE-689,20215745032,PE-RUC,MUNICIPALIDAD DISTRITAL DE BELLAVISTA - JAEN
ocds-dgv273-seacev3-1189566,ocds-dgv273-seacev3-1189566-2026-09-11T10:23:18.447940-05:00,PE-CONSUCODE-1035,20175229907,PE-RUC,MUNICIPALIDAD DISTRITAL DE SUBTANJALLA
ocds-dgv273-seacev3-1191516,ocds-dgv273-seacev3-1191516-2026-09-11T10:23:18.141620-05:00,PE-CONSUCODE-200405,20207763820,PE-RUC,MUNICIPALIDAD DISTRITAL CONSTITUCION - PASCO
ocds-dgv273-seacev3-2026-1731-31,ocds-dgv273-seacev3-2026-1731-31-2026-09-11T10:23:17.652620-05:00,PE-CONSUCODE-1731,20165195290,PE-RUC,MUNICIPALIDAD PROVINCIAL DE SAN ROMAN - JULIACA
ocds-dgv273-seacev3-1248060,ocds-dgv273-seacev3-1248060-2026-09-10T10:20:31.425577-05:00,PE-CONSUCODE-27,20291973851,PE-RUC,OFICINA NACIONAL DE PROCESOS ELECTORALES
ocds-dgv273-seacev3-1244568,ocds-dgv273-seacev3-1244568-2026-09-10T10:20:26.220442-05:00,PE-CONSUCODE-41,20486021692,PE-RUC,GOBIERNO REGIONAL DE JUNIN SEDE CENTRAL
ocds-dgv273-seacev3-1190781,ocds-dgv273-seacev3-1190781-2026-09-10T10:20:23.360913-05:00,PE-CONSUCODE-1986,20125645039,PE-RUC,PATRONATO DEL PARQUE DE LAS LEYENDAS - FELIPE BENAVIDES BARREDA
ocds-dgv273-seacev3-2026-176869-3,ocds-dgv273-seacev3-2026-176869-3-2026-09-10T10:20:01.324475-05:00,PE-CONSUCODE-203966,20602398103,PE-RUC,POLICÍA NACIONAL DEL PERÚ - REGIÓN HUÁNUCO - SAN MARTÍN - UCAYALI
ocds-dgv273-seacev3-1190521,ocds-dgv273-seacev3-1190521-2026-09-10T10:20:00.891303-05:00,PE-CONSUCODE-822,20317337150,PE-RUC,MUNICIPALIDAD DISTRITAL DE PICHARI
ocds-dgv273-seacev3-2026-200-12,ocds-dgv273-seacev3-2026-200-12-2026-09-10T10:19:50.295858-05:00,PE-CONSUCODE-200,20174929697,PE-RUC,MUNICIPALIDAD PROVINCIAL DE CASMA
ocds-dgv273-seacev3-1229434,ocds-dgv273-seacev3-1229434-2026-09-10T10:19:43.042292-05:00,PE-CONSUCODE-822,20317337150,PE-RUC,MUNICIPALIDAD DISTRITAL DE PICHARI
ocds-dgv273-seacev3-1247828,ocds-dgv273-seacev3-1247828-2026-09-10T10:19:40.646401-05:00,PE-CONSUCODE-27,20291973851,PE-RUC,OFICINA NACIONAL DE PROCESOS ELECTORALES
ocds-dgv273-seacev3-2026-1694-1,ocds-dgv273-seacev3-2026-1694-1-2026-09-10T10:19:38.798056-05:00,PE-CONSUCODE-1694,20165191464,PE-RUC,MUNICIPALIDAD DISTRITAL DE KELLUYO
ocds-dgv273-seacev3-2026-200202-1,ocds-dgv273-seacev3-2026-200202-1-2026-09-10T10:19:38.617030-05:00,PE-CONSUCODE-200202,20489498783,PE-RUC,GOBIERNO REGIONAL DE HUANUCO - RED DE SALUD HUANUCO
ocds-dgv273-seacev3-1186598,ocds-dgv273-seacev3-1186598-2026-09-10T10:19:38.534927-05:00,PE-CONSUCODE-1321,20131368071,PE-RUC,MUNICIPALIDAD DISTRITAL DE LA VICTORIA - LIMA
ocds-dgv273-seacev3-1187808,ocds-dgv273-seacev3-1187808-2026-09-10T10:19:38.359247-05:00,PE-CONSUCODE-1986,20125645039,PE-RUC,PATRONATO DEL PARQUE DE LAS LEYENDAS - FELIPE BENAVIDES BARREDA
ocds-dgv273-seacev3-1190966,ocds-dgv273-seacev3-1190966-2026-09-10T10:19:28.242180-05:00,PE-CONSUCODE-822,20317337150,PE-RUC,MUNICIPALIDAD DISTRITAL DE PICHARI
ocds-dgv273-seacev3-2026-1313-2,ocds-dgv273-seacev3-2026-1313-2-2026-09-10T10:19:15.461436-05:00,PE-CONSUCODE-1313,20131368233,PE-RUC,MUNICIPALIDAD DISTRITAL DE CHACLACAYO
ocds-dgv273-seacev3-1244204,ocds-dgv273-seacev3-1244204-2026-09-09T10:24:31.716630-05:00,PE-CONSUCODE-27,20291973851,PE-RUC,OFICINA NACIONAL DE PROCESOS ELECTORALES
ocds-dgv273-seacev3-1214612,ocds-dgv273-seacev3-1214612-2026-09-09T10:24:27.297155-05:00,PE-CONSUCODE-10015,20414868216,PE-RUC,PROGRAMA SUBSECTORIAL DE IRRIGACIONES - PSI
ocds-dgv273-seacev3-1190734,ocds-dgv273-seacev3-1190734-2026-09-09T10:24:27.256211-05:00,PE-CONSUCODE-1871,20154572792,PE-RUC,MUNICIPALIDAD PROVINCIAL DE CORONEL PORTILLO
ocds-dgv273-seacev3-1194048,ocds-dgv273-seacev3-1194048-2026-09-09T10:24:27.239525-05:00,PE-CONSUCODE-40,20489250731,PE-RUC,GOBIERNO REGIONAL DE HUANUCO SEDE CENTRAL
ocds-dgv273-seacev3-2026-99-2,ocds-dgv273-seacev3-2026-99-2-2026-09-09T10:24:27.005938-05:00,PE-CONSUCODE-99,20165784287,PE-RUC,MUNICIPALIDAD DISTRITAL DE FLORIDA - POMACOCHAS
ocds-dgv273-seacev3-2026-2384-4,ocds-dgv273-seacev3-2026-2384-4-2026-09-09T10:24:26.929073-05:00,PE-CONSUCODE-2384,20100211034,PE-RUC,SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE AREQUIPA
ocds-dgv273-seacev3-2026-1735-17,ocds-dgv273-seacev3-2026-1735-17-2026-09-09T10:24:04.945734-05:00,PE-CONSUCODE-1735,20192146641,PE-RUC,MUNICIPALIDAD PROVINCIAL DE YUNGUYO
ocds-dgv273-seacev3-1198436,ocds-dgv273-seacev3-1198436-2026-09-09T10:23:54.084412-05:00,PE-CONSUCODE-1209,20141897935,PE-RUC,MUNICIPALIDAD PROVINCIAL DE SANCHEZ CARRION - HUAMACHUCO
ocds-dgv273-seacev3-1247442,ocds-dgv273-seacev3-1247442-2026-09-09T10:23:49.448931-05:00,PE-CONSUCODE-27,20291973851,PE-RUC,OFICINA NACIONAL DE PROCESOS ELECTORALES
ocds-dgv273-seacev3-1243948,ocds-dgv273-seacev3-1243948-2026-09-09T10:23:23.303337-05:00,PE-CONSUCODE-27,20291973851,PE-RUC,OFICINA NACIONAL DE PROCESOS ELECTORALES
ocds-dgv273-seacev3-1187297,ocds-dgv273-seacev3-1187297-2026-09-09T10:23:19.287195-05:00,PE-CONSUCODE-2543,20131257750,PE-RUC,SEGURO SOCIAL DE SALUD
ocds-dgv273-seacev3-1189293,ocds-dgv273-seacev3-1189293-2026-09-07T10:14:49.144418-05:00,PE-CONSUCODE-10612,20351711770,PE-RUC,GOBIERNO REGIONAL DE UCAYALI - GERENCIA TERRITORIAL DE PADRE ABAD
ocds-dgv273-seacev3-1190461,ocds-dgv273-seacev3-1190461-2026-09-07T10:14:49.129789-05:00,PE-CONSUCODE-200270,20494642078,PE-RUC,GOBIERNO REGIONAL DE AYACUCHO - PROGRAMA REGIONAL DE IRRIGACION Y DESARROLLO RURAL INTEGRADO
ocds-dgv273-seacev3-1189513,ocds-dgv273-seacev3-1189513-2026-09-07T10:14:49.110773-05:00,PE-CONSUCODE-1338,20131378034,PE-RUC,MUNICIPALIDAD DISTRITAL DE SAN JUAN DE LURIGANCHO
ocds-dgv273-seacev3-1189415,ocds-dgv273-seacev3-1189415-2026-09-07T10:14:39.649155-05:00,PE-CONSUCODE-805,20147346434,PE-RUC,MUNICIPALIDAD PROVINCIAL DE ESPINAR
ocds-dgv273-seacev3-1208055,ocds-dgv273-seacev3-1208055-2026-09-07T10:14:39.639844-05:00,PE-CONSUCODE-1696,20192146055,PE-RUC,MUNICIPALIDAD DISTRITAL DE COJATA
ocds-dgv273-seacev3-1187750,ocds-dgv273-seacev3-1187750-2026-09-07T10:14:39.295394-05:00,PE-CONSUCODE-1255,20175640135,PE-RUC,MUNICIPALIDAD DISTRITAL DE CHOCOPE
ocds-dgv273-seacev3-1187440,ocds-dgv273-seacev3-1187440-2026-09-07T10:14:39.279807-05:00,PE-CONSUCODE-1563,20162332261,PE-RUC,MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE ASIS DE YARUSYACAN
ocds-dgv273-seacev3-1242392,ocds-dgv273-seacev3-1242392-2026-09-07T10:14:34.883392-05:00,PE-CONSUCODE-27,20291973851,PE-RUC,OFICINA NACIONAL DE PROCESOS ELECTORALES
ocds-dgv273-seacev3-2026-200269-3,ocds-dgv273-seacev3-2026-200269-3-2026-09-07T10:14:19.518427-05:00,PE-CONSUCODE-200269,20450736539,PE-RUC,GOBIERNO REGIONAL DEL CUSCO - RED DE SERVICIOS DE SALUD CUSCO SUR
ocds-dgv273-seacev3-2026-1994-9,ocds-dgv273-seacev3-2026-1994-9-2026-09-07T10:14:19.433776-05:00,PE-CONSUCODE-1994,20131366028,PE-RUC,SERVICIO NACIONAL DE METEOROLOGIA E HIDROLOGIA
ocds-dgv273-seacev3-2026-1111-6,ocds-dgv273-seacev3-2026-1111-6-2026-09-07T10:14:19.253829-05:00,PE-CONSUCODE-1111,20146663461,PE-RUC,MUNICIPALIDAD PROVINCIAL DE CHANCHAMAYO
ocds-dgv273-seacev3-1190098,ocds-dgv273-seacev3-1190098-2026-09-07T10:14:08.608901-05:00,PE-CONSUCODE-34,20498390570,PE-RUC,GOBIERNO REGIONAL DE AREQUIPA Sede Central
ocds-dgv273-seacev3-2026-1731-42,ocds-dgv273-seacev3-2026-1731-42-2026-09-07T10:14:08.404831-05:00,PE-CONSUCODE-1731,20165195290,PE-RUC,MUNICIPALIDAD PROVINCIAL DE SAN ROMAN - JULIACA
ocds-dgv273-seacev3-1216952,ocds-dgv273-seacev3-1216952-2026-09-05T13:37:01.883141-05:00,PE-CONSUCODE-10,20131378549,PE-RUC,JURADO NACIONAL DE ELECCIONES
ocds-dgv273-seacev3-1214829,ocds-dgv273-seacev3-1214829-2026-09-05T13:37:01.647570-05:00,PE-CONSUCODE-203226,20601765226,PE-RUC,UNIDAD EJECUTORA 125 PROGRAMA NACIONAL DE INVERSIONES EN SALUD
ocds-dgv273-seacev3-1188965,ocds-dgv273-seacev3-1188965-2026-09-05T13:37:01.560704-05:00,PE-CONSUCODE-805,20147346434,PE-RUC,MUNICIPALIDAD PROVINCIAL DE ESPINAR
ocds-dgv273-seacev3-1189056,ocds-dgv273-seacev3-1189056-2026-09-05T13:36:50.079583-05:00,PE-CONSUCODE-1683,20202703144,PE-RUC,MUNICIPALIDAD DISTRITAL DE CRUCERO
ocds-dgv273-seacev3-1187002,ocds-dgv273-seacev3-1187002-2026-09-05T13:36:49.900416-05:00,PE-CONSUCODE-189,20188903488,PE-RUC,MUNICIPALIDAD PROVINCIAL DE CARHUAZ
ocds-dgv273-seacev3-1217065,ocds-dgv273-seacev3-1217065-2026-09-05T13:36:39.075957-05:00,PE-CONSUCODE-10,20131378549,PE-RUC,JURADO NACIONAL DE ELECCIONES
ocds-dgv273-seacev3-1217085,ocds-dgv273-seacev3-1217085-2026-09-05T13:36:38.901966-05:00,PE-CONSUCODE-10,20131378549,PE-RUC,JURADO NACIONAL DE ELECCIONES
ocds-dgv273-seacev3-1191056,ocds-dgv273-seacev3-1191056-2026-09-05T13:36:38.454241-05:00,PE-CONSUCODE-805,20147346434,PE-RUC,MUNICIPALIDAD PROVINCIAL DE ESPINAR
ocds-dgv273-seacev3-1191151,ocds-dgv273-seacev3-1191151-2026-09-05T13:36:38.357914-05:00,PE-CONSUCODE-200020,20527056579,PE-RUC,UNIVERSIDAD NACIONAL MICAELA BASTIDAS DE APURIMAC
ocds-dgv273-seacev3-1186645,ocds-dgv273-seacev3-1186645-2026-09-05T13:36:38.010862-05:00,PE-CONSUCODE-45,20527143200,PE-RUC,GOBIERNO REGIONAL DE MADRE DE DIOS SEDE CENTRAL
ocds-dgv273-seacev3-1187749,ocds-dgv273-seacev3-1187749-2026-09-05T13:36:37.979062-05:00,PE-CONSUCODE-1251,20192420998,PE-RUC,MUNICIPALIDAD DISTRITAL DE SANTA CRUZ DE CHUCA
ocds-dgv273-seacev3-2026-1890-15,ocds-dgv273-seacev3-2026-1890-15-2026-09-05T13:36:27.350473-05:00,PE-CONSUCODE-1890,20168014962,PE-RUC,UNIVERSIDAD NACIONAL DE HUANCAVELICA
ocds-dgv273-seacev3-1192051,ocds-dgv273-seacev3-1192051-2026-09-05T13:36:27.156679-05:00,PE-CONSUCODE-2409,20100188628,PE-RUC,SOCIEDAD ELECTRICA DEL SUR OESTE S.A.
ocds-dgv273-seacev3-1187865,ocds-dgv273-seacev3-1187865-2026-09-05T13:36:27.009318-05:00,PE-CONSUCODE-26,20131370301,PE-RUC,MINISTERIO PUBLICO
ocds-dgv273-seacev3-1188714,ocds-dgv273-seacev3-1188714-2026-09-05T13:36:26.954152-05:00,PE-CONSUCODE-694,20203936029,PE-RUC,MUNICIPALIDAD DISTRITAL DE PUCARA - JAEN
ocds-dgv273-seacev3-2026-1852-23,ocds-dgv273-seacev3-2026-1852-23-2026-09-05T13:36:26.896159-05:00,PE-CONSUCODE-1852,20171895147,PE-RUC,MUNICIPALIDAD DISTRITAL DE ILABAYA
ocds-dgv273-seacev3-1216750,ocds-dgv273-seacev3-1216750-2026-09-05T13:36:06.349340-05:00,PE-CONSUCODE-10,20131378549,PE-RUC,JURADO NACIONAL DE ELECCIONES
ocds-dgv273-seacev3-1216566,ocds-dgv273-seacev3-1216566-2026-09-05T13:36:06.139299-05:00,PE-CONSUCODE-10,20131378549,PE-RUC,JURADO NACIONAL DE ELECCIONES
ocds-dgv273-seacev3-1216409,ocds-dgv273-seacev3-1216409-2026-09-05T13:36:05.664221-05:00,PE-CONSUCODE-10,20131378549,PE-RUC,JURADO NACIONAL DE ELECCIONES
ocds-dgv273-seacev3-1217014,ocds-dgv273-seacev3-1217014-2026-09-05T13:36:05.565500-05:00,PE-CONSUCODE-10,20131378549,PE-RUC,JURADO NACIONAL DE ELECCIONES
ocds-dgv273-seacev3-1187911,ocds-dgv273-seacev3-1187911-2026-09-05T13:35:53.259579-05:00,PE-CONSUCODE-34,20498390570,PE-RUC,GOBIERNO REGIONAL DE AREQUIPA Sede Central
ocds-dgv273-seacev3-1191995,ocds-dgv273-seacev3-1191995-2026-09-04T13:58:05.701116-05:00,PE-CONSUCODE-49,20406325815,PE-RUC,GOBIERNO REGIONAL DE PUNO SEDE CENTRAL
ocds-dgv273-seacev3-1188561,ocds-dgv273-seacev3-1188561-2026-09-04T13:57:54.733813-05:00,PE-CONSUCODE-200683,20508650451,PE-RUC,IAFAS DEL EJERCITO DEL PERU (FOSPEME)
ocds-dgv273-seacev3-1190830,ocds-dgv273-seacev3-1190830-2026-09-04T13:57:54.054461-05:00,PE-CONSUCODE-212,20206179695,PE-RUC,MUNICIPALIDAD DISTRITAL DE ANRA
ocds-dgv273-seacev3-1188241,ocds-dgv273-seacev3-1188241-2026-09-04T13:57:31.475793-05:00,PE-CONSUCODE-200683,20508650451,PE-RUC,IAFAS DEL EJERCITO DEL PERU (FOSPEME)
ocds-dgv273-seacev3-1185689,ocds-dgv273-seacev3-1185689-2026-09-04T13:57:31.177458-05:00,PE-CONSUCODE-200683,20508650451,PE-RUC,IAFAS DEL EJERCITO DEL PERU (FOSPEME)
ocds-dgv273-seacev3-1216530,ocds-dgv273-seacev3-1216530-2026-09-04T13:57:21.272517-05:00,PE-CONSUCODE-10,20131378549,PE-RUC,JURADO NACIONAL DE ELECCIONES
ocds-dgv273-seacev3-1216501,ocds-dgv273-seacev3-1216501-2026-09-04T13:57:21.161500-05:00,PE-CONSUCODE-10,20131378549,PE-RUC,JURADO NACIONAL DE ELECCIONES
ocds-dgv273-seacev3-2026-374-17,ocds-dgv273-seacev3-2026-374-17-2026-09-04T13:57:20.704481-05:00,PE-CONSUCODE-374,20288774553,PE-RUC,MUNICIPALIDAD DISTRITAL DE CHALLHUAHUACHO
ocds-dgv273-seacev3-2026-374-30,ocds-dgv273-seacev3-2026-374-30-2026-09-04T13:57:09.679870-05:00,PE-CONSUCODE-374,20288774553,PE-RUC,MUNICIPALIDAD DISTRITAL DE CHALLHUAHUACHO
ocds-dgv273-seacev3-1216546,ocds-dgv273-seacev3-1216546-2026-09-04T13:56:57.580336-05:00,PE-CONSUCODE-10,20131378549,PE-RUC,JURADO NACIONAL DE ELECCIONES
ocds-dgv273-seacev3-1190654,ocds-dgv273-seacev3-1190654-2026-09-03T10:50:53.440832-05:00,PE-CONSUCODE-805,20147346434,PE-RUC,MUNICIPALIDAD PROVINCIAL DE ESPINAR
ocds-dgv273-seacev3-1243081,ocds-dgv273-seacev3-1243081-2026-09-03T10:50:51.335369-05:00,PE-CONSUCODE-1214,20219792876,PE-RUC,MUNICIPALIDAD DISTRITAL DE SANAGORAN
ocds-dgv273-seacev3-2026-1322-2,ocds-dgv273-seacev3-2026-1322-2-2026-09-03T10:50:36.115011-05:00,PE-CONSUCODE-1322,20131367857,PE-RUC,MUNICIPALIDAD DISTRITAL DE LINCE
ocds-dgv273-seacev3-2026-1320-14,ocds-dgv273-seacev3-2026-1320-14-2026-09-03T10:50:22.565446-05:00,PE-CONSUCODE-1320,20131365722,PE-RUC,MUNICIPALIDAD DISTRITAL DE LA MOLINA
ocds-dgv273-seacev3-2026-177645-1,ocds-dgv273-seacev3-2026-177645-1-2026-09-03T10:50:13.260668-05:00,PE-CONSUCODE-203986,20602769934,PE-RUC,CORTE SUPERIOR DE JUSTICIA DE AYACUCHO
ocds-dgv273-seacev3-1186958,ocds-dgv273-seacev3-1186958-2026-09-03T10:49:55.894125-05:00,PE-CONSUCODE-51,20519752515,PE-RUC,GOBIERNO REGIONAL DE TACNA SEDE CENTRAL
ocds-dgv273-seacev3-1233447,ocds-dgv273-seacev3-1233447-2026-09-03T10:49:39.451249-05:00,PE-CONSUCODE-200,20174929697,PE-RUC,MUNICIPALIDAD PROVINCIAL DE CASMA
ocds-dgv273-seacev3-2026-399-64,ocds-dgv273-seacev3-2026-399-64-2026-09-03T10:49:23.349474-05:00,PE-CONSUCODE-399,20159515240,PE-RUC,MUNICIPALIDAD DISTRITAL DE CERRO COLORADO
ocds-dgv273-seacev3-1220691,ocds-dgv273-seacev3-1220691-2026-09-03T10:49:11.343602-05:00,PE-CONSUCODE-34,20498390570,PE-RUC,GOBIERNO REGIONAL DE AREQUIPA Sede Central
ocds-dgv273-seacev3-2026-200-14,ocds-dgv273-seacev3-2026-200-14-2026-09-03T10:49:10.507516-05:00,PE-CONSUCODE-200,20174929697,PE-RUC,MUNICIPALIDAD PROVINCIAL DE CASMA
ocds-dgv273-seacev3-1189694,ocds-dgv273-seacev3-1189694-2026-08-30T10:02:47.964556-05:00,PE-CONSUCODE-369,20161096068,PE-RUC,MUNICIPALIDAD PROVINCIAL DE COTABAMBAS - TAMBOBAMBA
ocds-dgv273-seacev3-1188595,ocds-dgv273-seacev3-1188595-2026-08-30T10:02:47.915819-05:00,PE-CONSUCODE-749,20177217043,PE-RUC,MUNICIPALIDAD PROVINCIAL DEL CUSCO
ocds-dgv273-seacev3-1229695,ocds-dgv273-seacev3-1229695-2026-08-30T10:02:37.857917-05:00,PE-CONSUCODE-2452,20100063337,PE-RUC,EMPRESA MUNICIPAL ADMINISTRADORA DE PEAJE DE LIMA S.A.
ocds-dgv273-seacev3-2026-203-10,ocds-dgv273-seacev3-2026-203-10-2026-08-30T10:02:37.059372-05:00,PE-CONSUCODE-203,20186203918,PE-RUC,MUNICIPALIDAD DISTRITAL DE YAUTAN
ocds-dgv273-seacev3-1228652,ocds-dgv273-seacev3-1228652-2026-08-30T10:02:31.038518-05:00,PE-CONSUCODE-10446,20159311598,PE-RUC,GOBIERNO REGIONAL DE CUSCO - PROYECTO ESPECIAL REGIONAL PLAN COPESCO
ocds-dgv273-seacev3-2026-127819-5,ocds-dgv273-seacev3-2026-127819-5-2026-08-30T10:02:26.375036-05:00,PE-CONSUCODE-203066,20601401836,PE-RUC,UNIVERSIDAD NACIONAL AUTONOMA DE TAYACAJA DANIEL HERNANDEZ MORILLO
ocds-dgv273-seacev3-1189829,ocds-dgv273-seacev3-1189829-2026-08-30T10:02:15.661672-05:00,PE-CONSUCODE-797,20181709066,PE-RUC,MUNICIPALIDAD PROVINCIAL DE CHUMBIVILCAS - SANTO TOMAS
ocds-dgv273-seacev3-2026-1868-3,ocds-dgv273-seacev3-2026-1868-3-2026-08-30T10:02:15.624232-05:00,PE-CONSUCODE-1868,20172278079,PE-RUC,MUNICIPALIDAD DISTRITAL DE AGUAS VERDES
ocds-dgv273-seacev3-2026-2009-4,ocds-dgv273-seacev3-2026-2009-4-2026-08-30T10:02:15.594306-05:00,PE-CONSUCODE-2009,20527141762,PE-RUC,GOBIERNO REGIONAL DE APURIMAC SEDE CENTRAL
ocds-dgv273-seacev3-1188313,ocds-dgv273-seacev3-1188313-2026-08-30T10:02:15.470293-05:00,PE-CONSUCODE-1646,20159249779,PE-RUC,MUNICIPALIDAD DISTRITAL DE VICE
ocds-dgv273-seacev3-1190743,ocds-dgv273-seacev3-1190743-2026-08-29T10:11:39.778050-05:00,PE-CONSUCODE-247,20195717428,PE-RUC,MUNICIPALIDAD DISTRITAL DE CONCHUCOS
ocds-dgv273-seacev3-1189638,ocds-dgv273-seacev3-1189638-2026-08-29T10:11:30.015367-05:00,PE-CONSUCODE-2386,20136341066,PE-RUC,"SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE CHIMBOTE, CASMA Y HUARMEY"
ocds-dgv273-seacev3-1194513,ocds-dgv273-seacev3-1194513-2026-08-29T10:11:29.977885-05:00,PE-CONSUCODE-1718,20230612014,PE-RUC,MUNICIPALIDAD DISTRITAL DE NUÑOA
ocds-dgv273-seacev3-1190460,ocds-dgv273-seacev3-1190460-2026-08-29T10:11:29.938751-05:00,PE-CONSUCODE-10401,20286907467,PE-RUC,GOBIERNO REGIONAL DE ANCASH-TRANSPORTES
ocds-dgv273-seacev3-1186712,ocds-dgv273-seacev3-1186712-2026-08-29T10:11:29.457104-05:00,PE-CONSUCODE-1833,20147797100,PE-RUC,MUNICIPALIDAD PROVINCIAL DE TACNA
ocds-dgv273-seacev3-2026-2386-9,ocds-dgv273-seacev3-2026-2386-9-2026-08-29T10:11:18.059313-05:00,PE-CONSUCODE-2386,20136341066,PE-RUC,"SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE CHIMBOTE, CASMA Y HUARMEY"
ocds-dgv273-seacev3-2026-1003048448-9,ocds-dgv273-seacev3-2026-1003048448-9-2026-08-29T10:11:17.958736-05:00,PE-CONSUCODE-205471,20613003747,PE-RUC,MINISTERIO DE DEFENSA - CENTRO DE ALTOS ESTUDIOS NACIONALES - ESCUELA DE POSGRADO
ocds-dgv273-seacev3-2026-2397-22,ocds-dgv273-seacev3-2026-2397-22-2026-08-29T10:11:17.836156-05:00,PE-CONSUCODE-2397,20262221335,PE-RUC,EMPRESA DE GENERACION ELECTRICA SAN GABAN S.A.
ocds-dgv273-seacev3-1191481,ocds-dgv273-seacev3-1191481-2026-08-29T10:11:06.952469-05:00,PE-CONSUCODE-10434,20453743862,PE-RUC,GOBIERNO REGIONAL DE CAJAMARCA DIRECCION REGIONAL AGRARIA CAJAMARCA
ocds-dgv273-seacev3-1190339,ocds-dgv273-seacev3-1190339-2026-08-29T10:11:06.652538-05:00,PE-CONSUCODE-200683,20508650451,PE-RUC,IAFAS DEL EJERCITO DEL PERU (FOSPEME)
ocds-dgv273-seacev3-2026-10196-4,ocds-dgv273-seacev3-2026-10196-4-2026-08-29T10:10:45.488584-05:00,PE-CONSUCODE-10196,20131381094,PE-RUC,INSTITUTO NACIONAL DE OFTALMOLOGIA
ocds-dgv273-seacev3-1189102,ocds-dgv273-seacev3-1189102-2026-08-29T10:10:45.470267-05:00,PE-CONSUCODE-1540,20171880115,PE-RUC,MUNICIPALIDAD DISTRITAL DE TORATA
ocds-dgv273-seacev3-1189368,ocds-dgv273-seacev3-1189368-2026-08-29T10:10:45.153948-05:00,PE-CONSUCODE-1874,20154435965,PE-RUC,MUNICIPALIDAD DISTRITAL DE YARINACOCHA
ocds-dgv273-seacev3-1193129,ocds-dgv273-seacev3-1193129-2026-08-29T10:10:45.072586-05:00,PE-CONSUCODE-874,20191121954,PE-RUC,MUNICIPALIDAD PROVINCIAL DE ACOBAMBA
ocds-dgv273-seacev3-1187398,ocds-dgv273-seacev3-1187398-2026-08-28T10:30:20.797825-05:00,PE-CONSUCODE-33,20530689019,PE-RUC,GOBIERNO REGIONAL DE ANCASH - SEDE CENTRAL
ocds-dgv273-seacev3-1191417,ocds-dgv273-seacev3-1191417-2026-08-28T10:30:10.629921-05:00,PE-CONSUCODE-226,20223022210,PE-RUC,MUNICIPALIDAD DISTRITAL DE UCO
ocds-dgv273-seacev3-1187684,ocds-dgv273-seacev3-1187684-2026-08-28T10:30:10.286368-05:00,PE-CONSUCODE-1007,20182308952,PE-RUC,MUNICIPALIDAD PROVINCIAL DE LAURICOCHA
ocds-dgv273-seacev3-1214260,ocds-dgv273-seacev3-1214260-2026-08-28T10:29:59.427589-05:00,PE-CONSUCODE-41,20486021692,PE-RUC,GOBIERNO REGIONAL DE JUNIN SEDE CENTRAL
ocds-dgv273-seacev3-1211234,ocds-dgv273-seacev3-1211234-2026-08-28T10:29:59.263268-05:00,PE-CONSUCODE-1871,20154572792,PE-RUC,MUNICIPALIDAD PROVINCIAL DE CORONEL PORTILLO
