Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Adjudicaciones:ID de Adjudicación,Entrega compilada:Adjudicaciones:Artículos Adjudicados:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificaciones adicionales:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificaciones adicionales:Descripción,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificaciones adicionales:Esquema
ocds-dgv273-seacev3-2026-200-10,ocds-dgv273-seacev3-2026-200-10-2026-09-18T10:22:55.363027-05:00,1186073-1765374,21199609,72121203,Servicios de construcción de silos y de edificaciones para servicio agrícola,UNSPSC
ocds-dgv273-seacev3-1215893,ocds-dgv273-seacev3-1215893-2026-09-18T10:22:45.130645-05:00,1215893-10316508991,21278074,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1189017,ocds-dgv273-seacev3-1189017-2026-09-18T10:22:44.352275-05:00,1189017-20526944934,21204812,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1190691,ocds-dgv273-seacev3-1190691-2026-09-18T10:22:44.214302-05:00,1190691-1775702,21209810,39111709,Unidad de iluminación para salida de emergencia,UNSPSC
ocds-dgv273-seacev3-2026-200-17,ocds-dgv273-seacev3-2026-200-17-2026-09-18T10:22:44.093916-05:00,1191224-1769899,21210754,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1212190,ocds-dgv273-seacev3-1212190-2026-09-18T10:22:33.072323-05:00,1212190-20602664164,21267715,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-2026-1319-1,ocds-dgv273-seacev3-2026-1319-1-2026-09-18T10:22:32.766065-05:00,1190539-1770146,21209127,72141128,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC
ocds-dgv273-seacev3-1190868,ocds-dgv273-seacev3-1190868-2026-09-18T10:22:32.749892-05:00,1190868-10011011077,21210134,81101515,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC
ocds-dgv273-seacev3-1189057,ocds-dgv273-seacev3-1189057-2026-09-18T10:22:32.651699-05:00,1189057-10441035816,21204961,81101509,Ingeniería de aeropuertos,UNSPSC
ocds-dgv273-seacev3-1188937,ocds-dgv273-seacev3-1188937-2026-09-18T10:22:32.494512-05:00,1188937-1767566,21204842,72121203,Servicios de construcción de silos y de edificaciones para servicio agrícola,UNSPSC
ocds-dgv273-seacev3-2026-1158-1,ocds-dgv273-seacev3-2026-1158-1-2026-09-18T10:22:32.407326-05:00,1186368-20601898871,21197758,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1240633,ocds-dgv273-seacev3-1240633-2026-09-18T10:22:26.344122-05:00,1240633-1819928,21346540,81101510,Ingeniería de carreteras,UNSPSC
ocds-dgv273-seacev3-1215830,ocds-dgv273-seacev3-1215830-2026-09-18T10:22:22.488213-05:00,1215830-10107203937,21277375,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1216070,ocds-dgv273-seacev3-1216070-2026-09-18T10:22:22.412940-05:00,1216070-10440801906,21278733,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1215875,ocds-dgv273-seacev3-1215875-2026-09-18T10:22:22.234860-05:00,1215875-10062321089,21277410,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-2026-200199-10,ocds-dgv273-seacev3-2026-200199-10-2026-09-18T10:22:22.059017-05:00,1188414-1768330,21203651,72121101,Servicios de construcción de nuevos edificios comerciales y de oficinas,UNSPSC
ocds-dgv273-seacev3-2026-1731-7,ocds-dgv273-seacev3-2026-1731-7-2026-09-18T10:22:22.010547-05:00,1188425-10403969490,21203461,30111505,Hormigón premezclado,UNSPSC
ocds-dgv273-seacev3-2026-685-5,ocds-dgv273-seacev3-2026-685-5-2026-09-18T10:22:21.903155-05:00,1190145-1769514,21208198,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1187572,ocds-dgv273-seacev3-1187572-2026-09-18T10:22:21.747476-05:00,1187572-20338570041,21201425,12142105,Aire industrial,UNSPSC
ocds-dgv273-seacev3-1186829,ocds-dgv273-seacev3-1186829-2026-09-18T10:22:21.390695-05:00,1186829-1767682,21200410,72154013,Servicios de construcción de cercos,UNSPSC
ocds-dgv273-seacev3-1247456,ocds-dgv273-seacev3-1247456-2026-09-18T10:22:11.420063-05:00,1247456-1833043,21363280,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1215876,ocds-dgv273-seacev3-1215876-2026-09-18T10:22:11.210423-05:00,1215876-10700030372,21277880,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1189234,ocds-dgv273-seacev3-1189234-2026-09-18T10:22:10.541546-05:00,1189234-20407842929,21205421,72121203,Servicios de construcción de silos y de edificaciones para servicio agrícola,UNSPSC
ocds-dgv273-seacev3-1187904,ocds-dgv273-seacev3-1187904-2026-09-18T10:22:10.180163-05:00,1187904-10271516717,21202232,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1197767,ocds-dgv273-seacev3-1197767-2026-09-17T10:19:55.539137-05:00,1197767-1775983,21228524,72121403,Servicios de construcción de hospitales,UNSPSC
ocds-dgv273-seacev3-2026-685-1,ocds-dgv273-seacev3-2026-685-1-2026-09-17T10:19:55.372442-05:00,1189428-1769600,21205907,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-2026-1584-5,ocds-dgv273-seacev3-2026-1584-5-2026-09-17T10:19:55.065523-05:00,1187219-1766824,21200776,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1249495,ocds-dgv273-seacev3-1249495-2026-09-17T10:19:47.583121-05:00,1249495-1832115,21368388,72121103,Servicios de renovación y reparación de edificios comerciales y de oficinas,UNSPSC
ocds-dgv273-seacev3-1197346,ocds-dgv273-seacev3-1197346-2026-09-17T10:19:32.643806-05:00,1197346-1773773,21225849,81101515,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC
ocds-dgv273-seacev3-2026-200145-6,ocds-dgv273-seacev3-2026-200145-6-2026-09-17T10:19:32.455865-05:00,1190984-1770353,21210353,72121101,Servicios de construcción de nuevos edificios comerciales y de oficinas,UNSPSC
ocds-dgv273-seacev3-2026-1890-10,ocds-dgv273-seacev3-2026-1890-10-2026-09-17T10:19:32.400061-05:00,1186102-20486279436,21199617,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1188353,ocds-dgv273-seacev3-1188353-2026-09-17T10:19:21.905725-05:00,1188353-1769957,21203568,72141120,Servicios de construcción de líneas de alcantarillado,UNSPSC
ocds-dgv273-seacev3-1186175,ocds-dgv273-seacev3-1186175-2026-09-17T10:19:09.942849-05:00,1186175-20603823363,21197562,15101506,Gasolina o Petróleo,UNSPSC
ocds-dgv273-seacev3-1186175,ocds-dgv273-seacev3-1186175-2026-09-17T10:19:09.942849-05:00,1186175-20603823363,21197563,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1217953,ocds-dgv273-seacev3-1217953-2026-09-16T10:19:09.861197-05:00,1217953-1799654,21284733,72141001,Servicios de construcción de pistas y carreteras nuevas,UNSPSC
ocds-dgv273-seacev3-1188462,ocds-dgv273-seacev3-1188462-2026-09-16T10:19:09.295776-05:00,1188462-1768036,21203526,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-1246483,ocds-dgv273-seacev3-1246483-2026-09-16T10:18:29.845524-05:00,1246483-1831444,21361165,72121103,Servicios de renovación y reparación de edificios comerciales y de oficinas,UNSPSC
ocds-dgv273-seacev3-2026-1908-25,ocds-dgv273-seacev3-2026-1908-25-2026-09-16T10:18:14.394256-05:00,1191950-20489466741,21212592,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-2026-10553-4,ocds-dgv273-seacev3-2026-10553-4-2026-09-16T10:18:13.654234-05:00,1186081-20604226342,21199590,30121702,Geotextil,UNSPSC
ocds-dgv273-seacev3-2026-10553-4,ocds-dgv273-seacev3-2026-10553-4-2026-09-16T10:18:13.654234-05:00,1186081-20525728600,21199590,30121702,Geotextil,UNSPSC
ocds-dgv273-seacev3-2026-505-9,ocds-dgv273-seacev3-2026-505-9-2026-09-16T10:18:13.338420-05:00,1187290-10425229104,21200852,50426818,Garbanzos secos,UNSPSC
ocds-dgv273-seacev3-2026-505-9,ocds-dgv273-seacev3-2026-505-9-2026-09-16T10:18:13.338420-05:00,1187290-20523905679,21200848,50424003,Arvejas secas de jardín,UNSPSC
ocds-dgv273-seacev3-2026-505-9,ocds-dgv273-seacev3-2026-505-9-2026-09-16T10:18:13.338420-05:00,1187290-20523905679,21200846,50424501,Lentejas secas,UNSPSC
ocds-dgv273-seacev3-2026-505-9,ocds-dgv273-seacev3-2026-505-9-2026-09-16T10:18:13.338420-05:00,1187290-20600008812,21200854,50221101,Granos de cereal,UNSPSC
ocds-dgv273-seacev3-2026-505-9,ocds-dgv273-seacev3-2026-505-9-2026-09-16T10:18:13.338420-05:00,1187290-20602808441,21200849,50192111,Carnes secas o procesadas,UNSPSC
ocds-dgv273-seacev3-2026-505-9,ocds-dgv273-seacev3-2026-505-9-2026-09-16T10:18:13.338420-05:00,1187290-20607502863,21200844,50421819,Habas secas,UNSPSC
ocds-dgv273-seacev3-2026-505-9,ocds-dgv273-seacev3-2026-505-9-2026-09-16T10:18:13.338420-05:00,1187290-20607502863,21200847,50121538,Pescado estable sin refrigerar,UNSPSC
ocds-dgv273-seacev3-2026-505-9,ocds-dgv273-seacev3-2026-505-9-2026-09-16T10:18:13.338420-05:00,1187290-20610676538,21200845,50192902,Fideos o pastas simples estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-2026-505-9,ocds-dgv273-seacev3-2026-505-9-2026-09-16T10:18:13.338420-05:00,1187290-20610676538,21200853,50192902,Fideos o pastas simples estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-2026-505-9,ocds-dgv273-seacev3-2026-505-9-2026-09-16T10:18:13.338420-05:00,1187290-20610738771,21200851,50221108,Grano de arroz,UNSPSC
ocds-dgv273-seacev3-2026-505-9,ocds-dgv273-seacev3-2026-505-9-2026-09-16T10:18:13.338420-05:00,1187290-20610738771,21200847,50121538,Pescado estable sin refrigerar,UNSPSC
ocds-dgv273-seacev3-2026-505-9,ocds-dgv273-seacev3-2026-505-9-2026-09-16T10:18:13.338420-05:00,1187290-10407558095,21200851,50221108,Grano de arroz,UNSPSC
ocds-dgv273-seacev3-2026-505-9,ocds-dgv273-seacev3-2026-505-9-2026-09-16T10:18:13.338420-05:00,1187290-20419136906,21200853,50192902,Fideos o pastas simples estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-2026-505-9,ocds-dgv273-seacev3-2026-505-9-2026-09-16T10:18:13.338420-05:00,1187290-20609915481,21200845,50192902,Fideos o pastas simples estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-2026-505-9,ocds-dgv273-seacev3-2026-505-9-2026-09-16T10:18:13.338420-05:00,1202359-20602096808,21242230,50151513,Aceites comestibles vegetales o de plantas,UNSPSC
ocds-dgv273-seacev3-1191993,ocds-dgv273-seacev3-1191993-2026-09-16T10:18:02.605191-05:00,1191993-1774920,21212859,81101515,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC
ocds-dgv273-seacev3-2026-1038-4,ocds-dgv273-seacev3-2026-1038-4-2026-09-16T10:18:02.436256-05:00,1186334-1765874,21197720,72141128,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC
ocds-dgv273-seacev3-2026-617-1,ocds-dgv273-seacev3-2026-617-1-2026-09-13T12:05:37.327055-05:00,1187258-1767141,21198360,72141121,Servicios de construcción de tuberías principales de agua,UNSPSC
ocds-dgv273-seacev3-1187146,ocds-dgv273-seacev3-1187146-2026-09-13T12:05:37.093404-05:00,1187146-1771026,21200714,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1239720,ocds-dgv273-seacev3-1239720-2026-09-13T12:05:29.035237-05:00,1239720-1818434,21344292,81101510,Ingeniería de carreteras,UNSPSC
ocds-dgv273-seacev3-1191408,ocds-dgv273-seacev3-1191408-2026-09-13T12:05:27.222546-05:00,1191408-1772282,21211346,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1187326,ocds-dgv273-seacev3-1187326-2026-09-13T12:05:26.215703-05:00,1187326-20482663045,21200946,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1187643,ocds-dgv273-seacev3-1187643-2026-09-13T12:05:14.809921-05:00,1187643-20558080150,21201485,24102402,Compactador estacionario para basura,UNSPSC
ocds-dgv273-seacev3-2026-743-6,ocds-dgv273-seacev3-2026-743-6-2026-09-13T12:05:14.655545-05:00,1186436-10401496489,21197798,70111713,Servicios de gestión o mantenimiento de parques,UNSPSC
ocds-dgv273-seacev3-1190538,ocds-dgv273-seacev3-1190538-2026-09-13T12:05:03.972774-05:00,1190538-20608837630,21209116,72141001,Servicios de construcción de pistas y carreteras nuevas,UNSPSC
ocds-dgv273-seacev3-1187282,ocds-dgv273-seacev3-1187282-2026-09-13T12:05:03.631047-05:00,1187282-1767004,21200836,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1220959,ocds-dgv273-seacev3-1220959-2026-09-13T12:04:53.971697-05:00,1220959-20539144899,21294523,72141001,Servicios de construcción de pistas y carreteras nuevas,UNSPSC
ocds-dgv273-seacev3-1189878,ocds-dgv273-seacev3-1189878-2026-09-13T12:04:52.291465-05:00,1189878-1769971,21207341,72141128,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC
ocds-dgv273-seacev3-1186088,ocds-dgv273-seacev3-1186088-2026-09-13T12:04:52.026696-05:00,1186088-1766314,21199600,72141121,Servicios de construcción de tuberías principales de agua,UNSPSC
ocds-dgv273-seacev3-2026-20002-64,ocds-dgv273-seacev3-2026-20002-64-2026-09-13T12:04:51.970368-05:00,1186836-20605428780,21198078,15111510,Gas de petróleo licuefactado,UNSPSC
ocds-dgv273-seacev3-1187881,ocds-dgv273-seacev3-1187881-2026-09-13T12:04:51.749393-05:00,1187881-1767542,21202187,72141106,Servicios de construcción de caminos de grava o tierra,UNSPSC
ocds-dgv273-seacev3-1189809,ocds-dgv273-seacev3-1189809-2026-09-13T12:04:41.852194-05:00,1189809-1772192,21206909,72121408,Servicios de construcción de estadios,UNSPSC
ocds-dgv273-seacev3-2026-1631-2,ocds-dgv273-seacev3-2026-1631-2-2026-09-13T12:04:41.685907-05:00,1186470-1766049,21200018,72141121,Servicios de construcción de tuberías principales de agua,UNSPSC
ocds-dgv273-seacev3-1188365,ocds-dgv273-seacev3-1188365-2026-09-13T12:04:29.892993-05:00,1188365-20511037001,21203613,30111601,Cemento,UNSPSC
ocds-dgv273-seacev3-1187275,ocds-dgv273-seacev3-1187275-2026-09-13T12:04:29.680498-05:00,1187275-1767499,21198383,81101510,Ingeniería de carreteras,UNSPSC
ocds-dgv273-seacev3-2026-200055-1,ocds-dgv273-seacev3-2026-200055-1-2026-09-11T10:24:15.026593-05:00,1187037-20486417766,21200629,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-1190267,ocds-dgv273-seacev3-1190267-2026-09-11T10:24:14.953296-05:00,1190267-1768356,21208501,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-1189516,ocds-dgv273-seacev3-1189516-2026-09-11T10:24:04.533108-05:00,1189516-1769065,21206217,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20100017149,21207136,82121506,Impresión de publicaciones,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20100049008,21207490,82101802,Servicio de producción de publicidad,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20100049008,21207030,82121506,Impresión de publicaciones,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20100114420,21207144,82121506,Impresión de publicaciones,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20100163986,21207129,82121506,Impresión de publicaciones,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20100163986,21207419,82101802,Servicio de producción de publicidad,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20105887079,21207427,82101801,Servicios de campañas publicitarias,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20113367360,21207075,82101601,Publicidad en radio,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20129570505,21207079,82101601,Publicidad en radio,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20132162230,21207429,82101801,Servicios de campañas publicitarias,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20142002583,21207491,82101601,Publicidad en radio,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20143229816,21207426,82101801,Servicios de campañas publicitarias,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20271691476,21207196,82101601,Publicidad en radio,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20333266025,21207056,82101601,Publicidad en radio,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20338915471,21207143,82121506,Impresión de publicaciones,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20378726876,21207374,82101701,Servicios de publicidad en banners,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20382350368,21207167,82101601,Publicidad en radio,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20389161811,21207080,82101601,Publicidad en radio,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20443478818,21207471,82101701,Servicios de publicidad en banners,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20481828954,21207037,82121506,Impresión de publicaciones,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20492353214,21207418,82101802,Servicio de producción de publicidad,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20492353214,21207161,82101601,Publicidad en radio,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20502169263,21207204,82101701,Servicios de publicidad en banners,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20505448180,21207166,82101601,Publicidad en radio,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20511315922,21207473,82101701,Servicios de publicidad en banners,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20513113456,21207378,82101701,Servicios de publicidad en banners,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20513792507,21207446,82101701,Servicios de publicidad en banners,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20513953012,21207384,82101701,Servicios de publicidad en banners,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20516529084,21207385,82101701,Servicios de publicidad en banners,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20529465069,21207077,82101601,Publicidad en radio,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20531453451,21207049,82121506,Impresión de publicaciones,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20548247854,21207481,82101701,Servicios de publicidad en banners,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20553069239,21207377,82101701,Servicios de publicidad en banners,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20556111651,21207409,82101701,Servicios de publicidad en banners,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20600319541,21207376,82101701,Servicios de publicidad en banners,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20600550099,21207386,82101701,Servicios de publicidad en banners,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20604033528,21207203,82101701,Servicios de publicidad en banners,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20604673594,21207328,82101601,Publicidad en radio,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20605818910,21207375,82101701,Servicios de publicidad en banners,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20606821311,21207387,82101701,Servicios de publicidad en banners,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20608275411,21207470,82101701,Servicios de publicidad en banners,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20609681072,21207416,82101701,Servicios de publicidad en banners,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20610650563,21207482,82101701,Servicios de publicidad en banners,UNSPSC
ocds-dgv273-seacev3-1189852,ocds-dgv273-seacev3-1189852-2026-09-11T10:23:52.066379-05:00,1189852-20611487216,21207472,82101701,Servicios de publicidad en banners,UNSPSC
ocds-dgv273-seacev3-2026-1172-3,ocds-dgv273-seacev3-2026-1172-3-2026-09-11T10:23:51.079825-05:00,1187143-20489684145,21200711,72141107,Servicios de construcción y reparación de puentes,UNSPSC
ocds-dgv273-seacev3-2026-212-8,ocds-dgv273-seacev3-2026-212-8-2026-09-11T10:23:40.796766-05:00,1187528-1766790,21201378,81101515,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC
ocds-dgv273-seacev3-1185679,ocds-dgv273-seacev3-1185679-2026-09-11T10:23:28.812784-05:00,1185679-20311069072,21199182,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1185679,ocds-dgv273-seacev3-1185679-2026-09-11T10:23:28.812784-05:00,1185679-20613443526,21199183,50192109,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC
ocds-dgv273-seacev3-1189566,ocds-dgv273-seacev3-1189566-2026-09-11T10:23:18.447940-05:00,1189566-20608081390,21206372,72141121,Servicios de construcción de tuberías principales de agua,UNSPSC
ocds-dgv273-seacev3-1191516,ocds-dgv273-seacev3-1191516-2026-09-11T10:23:18.141620-05:00,1191516-20601025869,21211582,72141120,Servicios de construcción de líneas de alcantarillado,UNSPSC
ocds-dgv273-seacev3-2026-1731-31,ocds-dgv273-seacev3-2026-1731-31-2026-09-11T10:23:17.652620-05:00,1187287-20600423607,21200840,78101805,Servicio de alquiler de camión pipa y tráiler,UNSPSC
ocds-dgv273-seacev3-1248060,ocds-dgv273-seacev3-1248060-2026-09-10T10:20:31.425577-05:00,1248060-20602526675,21364874,60121008,Carteles,UNSPSC
ocds-dgv273-seacev3-1244568,ocds-dgv273-seacev3-1244568-2026-09-10T10:20:26.220442-05:00,1244568-10251808967,21356085,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1190781,ocds-dgv273-seacev3-1190781-2026-09-10T10:20:23.360913-05:00,1190781-1768508,21209889,72121411,Servicio de construcción de centros para convenciones,UNSPSC
ocds-dgv273-seacev3-2026-176869-3,ocds-dgv273-seacev3-2026-176869-3-2026-09-10T10:20:01.324475-05:00,1188553-20393884054,21203805,91111603,Servicios de cocina o preparación de comidas,UNSPSC
ocds-dgv273-seacev3-1190521,ocds-dgv273-seacev3-1190521-2026-09-10T10:20:00.891303-05:00,1190521-20605941371,21209117,70111601,Servicios de plantación,UNSPSC
ocds-dgv273-seacev3-2026-200-12,ocds-dgv273-seacev3-2026-200-12-2026-09-10T10:19:50.295858-05:00,1190404-1769530,21208765,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1229434,ocds-dgv273-seacev3-1229434-2026-09-10T10:19:43.042292-05:00,1229434-1806657,21317983,72151502,Servicios de instalación de sistemas de energía eléctrica,UNSPSC
ocds-dgv273-seacev3-1247828,ocds-dgv273-seacev3-1247828-2026-09-10T10:19:40.646401-05:00,1247828-20602143016,21364418,78101802,Servicios de transporte regional o nacional en camión,UNSPSC
ocds-dgv273-seacev3-2026-1694-1,ocds-dgv273-seacev3-2026-1694-1-2026-09-10T10:19:38.798056-05:00,1190989-1769825,21210364,50221101,Granos de cereal,UNSPSC
ocds-dgv273-seacev3-2026-1694-1,ocds-dgv273-seacev3-2026-1694-1-2026-09-10T10:19:38.798056-05:00,1190989-20601927111,21210365,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1186598,ocds-dgv273-seacev3-1186598-2026-09-10T10:19:38.534927-05:00,1186598-20525089917,21197897,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1187808,ocds-dgv273-seacev3-1187808-2026-09-10T10:19:38.359247-05:00,1187808-20548938768,21201949,72121411,Servicio de construcción de centros para convenciones,UNSPSC
ocds-dgv273-seacev3-1187808,ocds-dgv273-seacev3-1187808-2026-09-10T10:19:38.359247-05:00,1187808-20605066713,21201949,72121411,Servicio de construcción de centros para convenciones,UNSPSC
