Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Adjudicaciones:ID de Adjudicación,Entrega compilada:Adjudicaciones:Artículos Adjudicados:ID,compiledRelease/awards/0/items/0/position,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Descripción,compiledRelease/awards/0/items/0/statusDetails,compiledRelease/awards/0/items/0/status,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificación:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificación:Descripción,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificación:Esquema,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Cantidad,compiledRelease/awards/0/items/0/totalValue/amount,compiledRelease/awards/0/items/0/totalValue/currency,compiledRelease/awards/0/items/0/totalValue/currencyName,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Unidad:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Unidad:Nombre,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Unidad:Esquema
ocds-dgv273-seacev3-1190048,ocds-dgv273-seacev3-1190048-2026-03-11T10:12:55.790189-05:00,1190048-10266134717,21207918,1,"Servicio de arrendamiento de un local para funcionamiento de oficinas del Instituto de Educación Superior Pedagógico - Hermano Victorino Elorz Goicochea del distrito, provincia y región Cajamarca",CONTRATADO,active,8013150200094959,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,47250.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190063,ocds-dgv273-seacev3-1190063-2026-03-11T10:12:55.608142-05:00,1190063-20609759217,21207970,6,CILINDROS DE AIRE COMPONENTE NEUMÁTICO,CONTRATADO,active,2610151300368300,CILINDRO DE ALTA PRESION PARA COMPRESORA DE MOTOR DE LOCOMOTORA,CUBSO,1.0,350.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190063,ocds-dgv273-seacev3-1190063-2026-03-11T10:12:55.608142-05:00,1190063-20609759217,21207962,4,TUERCA DE ACERO TIPO CABEZA DE MARTILLO - 4 MM X 5 MM X 10MM,CONTRATADO,active,3116172700351413,TUERCA DE ACERO INOXIDABLE PARA SISTEMA DE DEFENSA DEL MUELLE DE CARGA LIQUIDA,CUBSO,50.0,100.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190063,ocds-dgv273-seacev3-1190063-2026-03-11T10:12:55.608142-05:00,1190063-20609759217,21207968,5,TORNILLO DE ACERO DE 3/16 IN X 1/2 IN,CONTRATADO,active,3116172200393875,TORNILLO DE ACERO 1 1/2 in X 7 mm PARA MELAMINE,CUBSO,1.0,100.0,PEN,Soles,6,Centena,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190063,ocds-dgv273-seacev3-1190063-2026-03-11T10:12:55.608142-05:00,1190063-20609759217,21207976,8,MANGUERA NEUMÁTICA DE POLIURETANO 6 MM,CONTRATADO,active,4014200700394907,MANGUERA  POLIETILENO DE 2 in X 100m PN8,CUBSO,25.0,1250.0,PEN,Soles,23,Metro,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190063,ocds-dgv273-seacev3-1190063-2026-03-11T10:12:55.608142-05:00,1190063-20609759217,21207977,9,JUEGO DE DISCOS DE CORTE X 10 PIEZAS,CONTRATADO,active,2711283800306706,DISCO DE CORTE PARA METAL DE 4 1/2 in X 1/8 in,CUBSO,1.0,200.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190063,ocds-dgv273-seacev3-1190063-2026-03-11T10:12:55.608142-05:00,1190063-20609759217,21207979,11,BARRA DE ACERO LISO 3/4 IN X 6 M,CONTRATADO,active,3026450100362448,BARRA DE ACERO INOXIDABLE AISI 431 DE 50 mm X 5 m,CUBSO,8.0,800.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190063,ocds-dgv273-seacev3-1190063-2026-03-11T10:12:55.608142-05:00,1190063-20609759217,21207973,7,ELECTROVÁLVULA 1 in,CONTRATADO,active,4014164100224164,ELECTROVALVULA SOLENOIDE DE 3 VIAS DE 1 1/2 in CON BOBINA DE 220 V,CUBSO,6.0,6600.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190063,ocds-dgv273-seacev3-1190063-2026-03-11T10:12:55.608142-05:00,1190063-20609759217,21207920,1,JUEGO DE BROCAS PARA TALADRO X 47 PIEZAS,CONTRATADO,active,2711284500000622,BROCAS ESTANDAR DE 1 mm A 10 mm X 19 PIEZAS PARA METAL,CUBSO,1.0,160.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190063,ocds-dgv273-seacev3-1190063-2026-03-11T10:12:55.608142-05:00,1190063-20609759217,21207950,2,JUEGO DE BROCAS DE ACERO HSS X 6 PIEZAS,CONTRATADO,active,2711284500000497,BROCAS ESTANDAR DE 1/16 in A 1/2 in X 25 PIEZAS PARA METAL,CUBSO,1.0,250.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190063,ocds-dgv273-seacev3-1190063-2026-03-11T10:12:55.608142-05:00,1190063-20609759217,21207792,10,ACEITE LUBRICANTE MULTIUSO,CONTRATADO,active,1512152000012207,ACEITE LUBRICANTE MULTIUSO,CUBSO,1.0,40.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1190063,ocds-dgv273-seacev3-1190063-2026-03-11T10:12:55.608142-05:00,1190063-20609759217,21207788,3,JUEGO DE SIERRA COPA BIMETÁLICA X 6 PIEZAS,CONTRATADO,active,4229160400177083,SIERRA DE ACERO INOXIDABLE DE ARCO QUIRURGICO PARA AMPUTACION DE 15 cm APROX.,CUBSO,1.0,150.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189594,ocds-dgv273-seacev3-1189594-2026-03-11T10:12:55.533774-05:00,1189594-20612194298,21206284,1,"ADQUISICIÓN DE MEZCLA DE PIEDRA, ARENA GRUESA Y CEMENTO 210 KG/CM2 X 40 KG (CONCRELISTO) PARA LOS TRABAJOS DE MANTENIMIENTO DE LA SUBGERENCIA DE OBRAS PUBLICAS Y MANTENIMIENTO DEL DISTRITO DE MIRAFLORES",CONTRATADO,active,3011150500391519,CONCRETO SECO EMBOLSADO FC 175 kg/cm2 CON CEMENTO TIPO I Y PIEDRA DE 3/4 in X 40 kg,CUBSO,3600.0,71640.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189261,ocds-dgv273-seacev3-1189261-2026-03-11T10:12:55.420894-05:00,1189261-20609681889,21205429,1,ADQUISICION DE BOLSAS DE POLIETILENO BIODEGRADABLE DE COLOR NEGRO DE 180LITROS PARA LA SUBGERENCIA DE MEDIO AMBIENTE Y LIMPIEZA PUBLICA DE LA MUNICIPALIDAD DISTRITAL DE SANTA ROSA,CONTRATADO,active,2411150300392484,BOLSA DE POLIETILENO DE 2UM X 60CM X 60CM,CUBSO,55.0,64735.0,PEN,Soles,24,Millar,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1191790,ocds-dgv273-seacev3-1191790-2026-03-11T10:12:54.628658-05:00,1191790-10104857294,21212307,69,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,active,7710180500314145,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,12000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1187654,ocds-dgv273-seacev3-1187654-2026-03-11T10:12:52.033768-05:00,1187654-10086413855,21201499,1,Servicio de valuación de aeronaves de la PNP a ser consideradas en la cobertura de seguros,CONTRATADO,active,8411150300302766,SERVICIO DE TASACION DE BIENES MUEBLES,CUBSO,1.0,99800.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1186031,ocds-dgv273-seacev3-1186031-2026-03-11T10:12:51.864360-05:00,1186031-10000468415,21197413,1,ADQUISICION DE VIVERES FRESCOS PARA EL PERSONAL MILITAR Y TROPA DEL ALAR4 AF-2026,CONTRATADO,active,,,,45.0,78170.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1780-3,ocds-dgv273-seacev3-2026-1780-3-2026-03-11T10:12:51.413162-05:00,1186321-20450236137,21197705,1,"CONTRATACIÓN DE SUMINISTRO DE COMBUSTIBLE PARA LA FLOTA VEHICULAR DE LA MUNICIPALIDAD DISTRITAL DE CAMPANILLA, PARA EL AÑO FISCAL 2026.",CONTRATADO,active,,,,10056.0,182523.5,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1495-1,ocds-dgv273-seacev3-2026-1495-1-2026-03-11T10:12:51.217651-05:00,1186661-20600571916,21200268,2,SUMINISTRO DE LECHE EVAPORADA DE 410 GR,CONTRATADO,active,5013170200307453,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,33676.0,168380.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1495-1,ocds-dgv273-seacev3-2026-1495-1-2026-03-11T10:12:51.217651-05:00,1186661-20609792591,21200267,1,"SUMINISTRO DE MEZCLA DE HARINAS DE CEREALES PRECOCIDAS DE AVENA, QUINUA, KIWICHA Y MACA, SABOR A MANZANA ENRIQUECIDA CON\nVITAMINAS Y MINERALES",CONTRATADO,active,5022110100376701,HOJUELA DE CEREALES Y/O LEGUMINOSAS CON LECHE ENTERA EN POLVO AZUCARADO Y ENRIQUECIDA CON VITAMINAS Y MINERALES,CUBSO,17255.0,155295.0,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1191519,ocds-dgv273-seacev3-1191519-2026-03-11T10:12:48.290597-05:00,1191519-10448114223,21211497,66,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,active,7710180500314145,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,20000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-413-1,ocds-dgv273-seacev3-2026-413-1-2026-03-11T10:12:48.156790-05:00,1189230-20610767975,21205342,1,"APOYO AL DESARROLLO PRODUCTIVO EN LA SUB GERENCIA DE SERVICIOS MUNICIPALES Y SOCIALES A TRAVES DE MODULOS DEMOSTRATIVOS EN EL PROCESO DE PRODUCCION, TRANSFORMACION Y PROMOCION DE LA FIBRA DE ALPACA EN EL CENTRO POBLADO SALINAS HUITO, DISTRITO DE SAN JUAN DE TARUCANI, PROVINCIA DE AREQUIPA, DEPARTAMENTO DE AREQUIPA",CONTRATADO,active,3011190300392668,"MALLA GANADERA DE 1,20 m  x 100 m DE ALAMBRE GALVANIZADO RECUBRIMIENTO ALEACIÓN 95% ZINC + 5% ALUMINIO-160 g/m2, LIVIANA",CUBSO,396.0,99000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1191823,ocds-dgv273-seacev3-1191823-2026-03-11T10:12:46.332955-05:00,1191823-10107718091,21212332,68,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,active,7710180500314145,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,18000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1188207,ocds-dgv273-seacev3-1188207-2026-03-11T10:12:46.277758-05:00,1188207-10167236702,21202797,1,"CONTRATACION DEL SERVICIO DE ALQUILER DE INMUEBLE PARA EL FUNCIONAMIENTO DE LA UNIDAD DE MEDICAMENTOS, INSUMOS Y DROGAS (UMID) DE LA UNIDAD EJECUTORA 404 SALUD UTCUBAMBA",CONTRATADO,active,8013150200094959,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,72000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1191486,ocds-dgv273-seacev3-1191486-2026-03-11T10:12:46.050678-05:00,1191486-10702412914,21211460,65,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CONTRATADO,active,7710180500314145,SERVICIO DE EVALUACION EN TEMAS AMBIENTALES,CUBSO,1.0,24000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-10579-5,ocds-dgv273-seacev3-2026-10579-5-2026-03-11T10:12:45.084382-05:00,1189049-10460668811,21204932,1,"CONTRATACION DE SERVICIO DE UN PROFESIONAL DE LA SALUD MEDICO ESPECIALISTA PSIQUIATRIA PARA EL CENTRO DE SALUD MENTAL COMUNITARIO VIRGEN DEL ROSARIO, POMATA",CONTRATADO,active,8510150300226539,SERVICIO DE ATENCIONES MEDICAS ESPECIALIZADAS,CUBSO,1.0,99000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1188438,ocds-dgv273-seacev3-1188438-2026-03-11T10:12:42.555211-05:00,1188438-20609665743,21203650,1,"ADQUISICION DE GEOMEMBRANA HDPE DE 1.5 MM PARA EL ADICIONAL DE OBRA N°01 Y DEDUCTIVO VINCULANTE N°01 DE LA IOARR CONSTRUCCION DE RESERVORIO; EN EL(LA) SISTEMA DE RIEGO EN LAS LOCALIDADES DE UCUMARI, AYAORCCO, CALLANCA, QACHITUPA (CCATUNRUMI), CHUPAN",CONTRATADO,active,3012170200132268,GEOMEMBRANA DE HDPE DE 1.5 mm,CUBSO,4025.0,75670.0,PEN,Soles,25,M2,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1187017,ocds-dgv273-seacev3-1187017-2026-03-11T10:12:42.483049-05:00,1187017-1766525,21198202,1,CONTRATACION DE LA EJECUCION DE LA OBRA: ¿MEJORAMIENTO DEL SERVICIO DE PRACTICA DEPORTIVA Y/O RECREATIVA EN EL ESTADIO DE LA LOCALIDAD DE AYACANCHA DEL DISTRITO DE HUARIBAMBA DE LA PROVINCIA DE TAYACAJA DEL DEPARTAMENTO DE HUANCAVELICA¿ con CUI N° 27,CONTRATADO,active,7212140800233126,CONSTRUCCION DE ESTADIOS DEPORTIVOS,CUBSO,1.0,1016576.56,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1186392,ocds-dgv273-seacev3-1186392-2026-03-11T10:12:42.124004-05:00,1186392-20608196634,21199950,1,CONTRATACION DE AGREGADO PARA EL PROYECTO CON LA META N° 038,CONTRATADO,active,,,,900.0,135000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1339-1,ocds-dgv273-seacev3-2026-1339-1-2026-03-11T10:12:42.066005-05:00,1186052-20610609199,21199566,1,ADQUISICIÓN DE ALIMENTOS PARA LA BRIGADA CANINA DE LA SUBGERENCIA DE SERENAZGO DE LA MUNICIPALIDAD DISTRITAL DE SAN JUAN DE MIRAFLORES,CONSENTIDO,active,1012180100375948,ALIMENTO BALANCEADO PARA CANES ADULTOS,CUBSO,1.0,171180.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1186600,ocds-dgv273-seacev3-1186600-2026-03-11T10:12:41.354367-05:00,1186600-20523905679,21200219,1,"ADQUISICIÓN DE CONSERVA DE CARNE DE POLLO x170g PARA BRINDAR ASISTENCIA ALIMENTARIA A COMEDORES POPULARES, PERSONAS EN RIESGO PARA EL PROGRAMA DE COMPLEMENTACION ALIMENTARIA - PCA DE LA MUNICIPALIDAD PROVINCIAL DE CHUPACA",CONTRATADO,active,5011201100333167,PECHUGA DE POLLO EN TROZOS EN ACEITE VEGETAL,CUBSO,14554.0,65056.38,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1188036,ocds-dgv273-seacev3-1188036-2026-03-11T10:12:41.319135-05:00,1188036-20110401796,21203041,1,SERVICIO DE ALQUILER DE INMUEBLE SEDE LIMA CENTRO,CONTRATADO,active,8013150200094959,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,946576.96,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1187963,ocds-dgv273-seacev3-1187963-2026-03-11T10:12:41.220569-05:00,1187963-10266151816,21202978,1,"SERVICIO DE ARRENDAMIENTO DE UN INMUEBLE PARA EL FUNCIONAMIENTO DE LOS JUZGADOS DE FAMILIA, EQUIPO MULTIDISCIPLINARIO Y OTRAS DEPENDENCIAS EN LA CIUDAD DE CAJAMARCA, DE LA CORTE SUPERIOR DE JUSTICIA DE CAJAMARCA",CONTRATADO,active,8013150200094959,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,900000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-200-1,ocds-dgv273-seacev3-2026-200-1-2026-03-11T10:12:40.844591-05:00,1187567-1766666,21201408,1,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE PROTECCION A MUJERES VICTIMAS DE VIOLENCIA EN SITUACION DE RIESGO DE FEMINICIDIO O PELIGRE SU INTEGRIDAD Y/O SALUD FISICA Y/O MENTAL EN LA BENEFICIENCIA DISTRITO DE CASMA DE LA PROVINCIA DE CASMA DEL DEPARTAMENTO DE ANCASH,CONTRATADO,active,7212110100233077,CONSTRUCCION DE LOCAL COMUNAL,CUBSO,1.0,580248.37,PEN,Soles,25,M2,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1187348,ocds-dgv273-seacev3-1187348-2026-03-11T10:12:40.746271-05:00,1187348-20530803326,21201141,1,"CONTRATACION DEL SUMINISTRO DE VALES DE CONSUMO PARA LA DOTACION DE VIVERES AL PERSONAL CONTRATADO BAJO EL REGIMEN DEL D. L. N° 276, D. L. N° 728 Y D. L. Nº 1057 DE LA MUNICIPALIDAD PROVINCIAL DE HUAYLAS, EJERCICIO FISCAL 2026",CONTRATADO,active,,,,342.0,99900.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-10465-2,ocds-dgv273-seacev3-2026-10465-2-2026-03-11T10:12:36.802407-05:00,1189286-20573325908,21205536,1,"CONTRATACION DEL SERVICIO DE RECOLECCION, TRANSPORTE, TRATAMIENTO Y DISPOSICION FINAL DE RESIDUOS SOLIDOS HOSPITALARIOS (BIOCONTAMINADOS, PELIGROSOS Y ESPECIALES) GENERADOS POR EL HOSPITAL TINGO MARIA.",CONTRATADO,active,7612200300232630,"SERVICIO DE DISPOSICION FINAL DE RESIDUOS SOLIDOS  HOSPITALARIOS (RECOJO, TRANSPORTE, TRATAMIENTO)",CUBSO,32942.77,115299.7,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189907,ocds-dgv273-seacev3-1189907-2026-03-11T10:12:35.091360-05:00,1189907-20610511873,21207646,1,"ADQUISICIÓN DE BIENES PARA LA EJECUCIÓN DE LA IOARR DENOMINADA: ¿RENOVACION DE RED DE ALCANTARILLADO; EN EL(LA) LOCALIDAD DE SAN BERNARDINO, PROVINCIA DE SAN PABLO, DEPARTAMENTO CAJAMARCA¿, CÓDIGO ÚNICO DE INVERSIONES (CUI) N° 2716425.",CONTRATADO,active,,,,37.0,74439.5,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-168713-3,ocds-dgv273-seacev3-2026-168713-3-2026-03-11T10:12:34.677529-05:00,1187410-20546980546,21201014,1,ADQUISICION DE MOCHILAS ESCOLARES PARA LA DOTACION A LOS ESTUDIANTES DEL AMBITO DE LA UGEL DE CANAS,CONTRATADO,active,5312160300212102,MOCHILA DE DRIL,CUBSO,4773.0,182000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1188218,ocds-dgv273-seacev3-1188218-2026-03-11T10:12:32.192959-05:00,1188218-10722786543,21203198,1,CONTRATACION DEL SERVICIO DE ALQUILER DE INMUEBLE PARA EL FUNCIONAMIENTO DEL C.S. UTCUBAMBA DE LA UNIDAD EJECUTORA \n404 SALUD UTCUBAMBA,CONTRATADO,active,8013150200094959,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,84000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1188419,ocds-dgv273-seacev3-1188419-2026-03-11T10:12:31.775492-05:00,1188419-20182246078,21203454,1,SERVICIO DE SOPORTE Y ACTUALIZACION DE BASE DE DATOS ORACLE,CONTRATADO,active,8111180500375859,SERVICIO DE SOPORTE Y MANTENIMIENTO DE LICENCIA DE SOFTWARE DE GESTION DE BASE DE DATOS,CUBSO,1.0,82124.55,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1187788,ocds-dgv273-seacev3-1187788-2026-03-11T10:12:31.476733-05:00,1187788-20613330845,21201871,1,"ADQUISICION DE COMBUSTIBLE PARA LA ACTIVIDAD: ""RECUPERACION PUNTUAL DE PLATAFORMA Y REMOCION DE ESCOMBROS EN LA RED VIAL VECINAL NO PAVIMENTADA MARGEN DERECHA E IZQUIERDA DE LA ZONAL IVOCHOTE, DISTRITO DE ECHARATE, PROVINCIA DE LA CONVENCION, CUSCO""",CONTRATADO,active,,,,2.0,80250.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1187857,ocds-dgv273-seacev3-1187857-2026-03-11T10:12:31.014086-05:00,1187857-20601535204,21202216,1,DIESEL B5 S-50,CONTRATADO,active,1510150500233280,DIESEL B5 S-50,CUBSO,21250.0,389937.5,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1187784,ocds-dgv273-seacev3-1187784-2026-03-11T10:12:30.986893-05:00,1187784-20600952014,21201756,1,MIDAZOLAM 50 mg INY 10 mL,CONTRATADO,active,5114154200062020,MIDAZOLAM 50 mg INY 10 mL,CUBSO,8000.0,72000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1666-1,ocds-dgv273-seacev3-2026-1666-1-2026-03-11T10:12:30.651653-05:00,1186825-20406501133,21198052,1,HOJUELA DE AVENA ENRIQUECIDA CON VITAMINA Y MINERALES,CONTRATADO,active,5022110100391444,HOJUELA INSTANTANEA DE AVENA,CUBSO,26104.44,164196.95,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-2026-1666-1,ocds-dgv273-seacev3-2026-1666-1-2026-03-11T10:12:30.651653-05:00,1186825-20601927111,21198053,2,LECHE EVAPORADA ENTERA DE 410 gr. EN TARRO,CONTRATADO,active,5013170200307453,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,46800.0,191880.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1191483,ocds-dgv273-seacev3-1191483-2026-03-08T09:59:30.491883-05:00,1191483-20600199049,21211465,1,"ADQUISICIÓN DE KITS VETERINARIOS PARA LA MITIGACIÓN Y ATENCIÓN DE PRODUCTORES EN MARCO AL DECRETO SUPREMO N°003-2026-PCM Y AL PROGRAMA PRESUPUESTAL 0068 ¿REDUCCIÓN DE LA VULNERABILIDAD Y ATENCIÓN DE EMERGENCIAS POR LOS DESASTRES¿, EN LAS PROVINCIAS D",CONTRATADO,active,4212160600285102,TRICLABENDAZOL + FENBENDAZOL 12 g + 7.5/100 mL SUS 1 gal PARA USO VETERINARIO,CUBSO,1318.0,153105.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1188887,ocds-dgv273-seacev3-1188887-2026-03-08T09:59:29.806594-05:00,1188887-10712666418,21204593,1,"CONTRATACIÓN DE JABON DE TOCADOR, PROTECTOR SOLAR, y ALCOHOL ETÍLICO PARA EL PERSONAL OBRERO DE LA GERENCIA DE SERVICIOS PÚBLICOS DE LA MUNICIPALIDAD PROVINCIAL DE ISLAY",CONTRATADO,active,,,,1.0,78132.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1188357,ocds-dgv273-seacev3-1188357-2026-03-08T09:59:29.725964-05:00,1188357-20564336514,21203382,1,"CONTRATACION DE BIENES SOLDADURA, THINNER Y BARNIZ PARA USO EN LA ACTIVIDAD: ""MANTENIMIENTO DE INFRAESTRUCTURA CONSTRUIDA DE COBERTURA, SISTEMA DE SEGURIDAD, SISTEMA DE VIDEOVIGILANCIA Y SISTEMA DE SUPRESION DE INCENDIOS EN EL SECTOR DE MAYORISTAS DE",CONTRATADO,active,3121160400205463,THINNER ACRILICO,CUBSO,1.0,61532.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189307,ocds-dgv273-seacev3-1189307-2026-03-08T09:59:26.021479-05:00,1189307-20100042500,21205565,1,"LÁMPARA PARA ARSÉNICO. Lámpara de cátodo hueco codificado de Arsénico (As) con un diámetro estándar de la bombilla de cristal de 37,1 mm",CONTRATADO,active,4111532500349628,LAMPARA DE CATODO HUECO X 51 mm DE DIAMETRO PARA ARSENICO (As),CUBSO,1.0,7616.9,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189441,ocds-dgv273-seacev3-1189441-2026-03-08T09:59:25.964422-05:00,1189441-20607474924,21205926,1,SERVICIO DE INSTALACIÓN Y ACONDICIONAMIENTO DE TABLERO GENERAL EN CASA DE FUERZA DEL HOSPITAL BELÉN DE LAMBAYEQUE,CONTRATADO,active,7215150600230457,SERVICIO DE INSTALACION DE TABLERO DE TRANSFERENCIA,CUBSO,1.0,161078.85,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1188312,ocds-dgv273-seacev3-1188312-2026-03-08T09:59:25.071380-05:00,1188312-20564337596,21203367,1,"CONTRATACION DE BIENES CABLES Y CONDUCTORES PARA CABLEADO PARA LA ACTIVIDAD ""MANTENIMIENTO DE INFRAESTRUCTURA CONSTRUIDA DE COBERTURA , SISTEMA DE SEGURIDAD, SISTEMA DE VIDEOVIGILANCIA Y SISTEMA DE SUPRESION DE INCENDIOS EN EL SECTOR DE MAYORISTAS DE",CONTRATADO,active,2612162300370581,CABLE COAXIAL BNC A BNC DE 1.8 m,CUBSO,1.0,99792.1,PEN,Soles,23,Metro,PE-SEACE3-UnidadMedida
ocds-dgv273-seacev3-1189209,ocds-dgv273-seacev3-1189209-2026-03-08T09:59:23.124105-05:00,1189209-10052801201,21205274,1,CONTRATACIÓN DEL SERVICIO DE ALQUILER DE INMUEBLE PARA LA INSTALACION Y MONTAJE DE LA PLANTA DE ASFALTO PARA EL GOBIERNO REGIONAL DE LORETO.,CONTRATADO,active,8013150200094959,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,120000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida
