Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Adjudicaciones:ID de Adjudicación,Entrega compilada:Adjudicaciones:Artículos Adjudicados:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificaciones adicionales:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificaciones adicionales:Descripción,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificaciones adicionales:Esquema,_mes_origen
ocds-dgv273-seacev3-1189633,ocds-dgv273-seacev3-1189633-2026-08-21T10:30:18.965219-05:00,1189633-1767757,21206412,72152605.0,Servicios de montaje y reparación de techos,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184913,ocds-dgv273-seacev3-1184913-2026-08-20T10:30:08.506551-05:00,1184913-1762787,21195783,72141128.0,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1926-12,ocds-dgv273-seacev3-2026-1926-12-2026-08-19T10:31:35.283978-05:00,1185937-1766195,21197294,80141507.0,"Investigación, talleres o focus groups basados en el consumidor",UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1324-16,ocds-dgv273-seacev3-2026-1324-16-2026-08-19T10:31:13.137321-05:00,1185863-20556968960,21199412,72141001.0,Servicios de construcción de pistas y carreteras nuevas,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1186276,ocds-dgv273-seacev3-1186276-2026-08-18T10:20:26.490542-05:00,1186276-1764628,21199827,72153102.0,Servicios de construcción de campos deportivos interiores,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185404,ocds-dgv273-seacev3-1185404-2026-08-16T10:07:48.265269-05:00,1185404-1768482,21196856,72153102.0,Servicios de construcción de campos deportivos interiores,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1212-11,ocds-dgv273-seacev3-2026-1212-11-2026-08-14T10:33:12.194290-05:00,1184848-20602804730,21195639,15101505.0,Diesel,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185139,ocds-dgv273-seacev3-1185139-2026-08-14T10:32:49.961607-05:00,1185139-10087536667,21196545,80101508.0,Servicios de consultoría de inteligencia empresarial,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1874-8,ocds-dgv273-seacev3-2026-1874-8-2026-08-13T10:27:57.945565-05:00,1185087-1765193,21196532,72141121.0,Servicios de construcción de tuberías principales de agua,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185617,ocds-dgv273-seacev3-1185617-2026-08-13T10:27:35.925598-05:00,1185617-20601310695,21199175,82121599.0,Impresión,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1320-10,ocds-dgv273-seacev3-2026-1320-10-2026-08-12T10:29:43.225309-05:00,1185925-1765570,21197280,72141001.0,Servicios de construcción de pistas y carreteras nuevas,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185324,ocds-dgv273-seacev3-1185324-2026-08-06T10:26:55.558427-05:00,1185324-1767881,21196768,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184991,ocds-dgv273-seacev3-1184991-2026-08-06T10:26:44.444188-05:00,1184991-1762808,21196101,5019.0,Alimentos preparados y conservados,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184991,ocds-dgv273-seacev3-1184991-2026-08-06T10:26:44.444188-05:00,1184991-20480455453,21196100,5019.0,Alimentos preparados y conservados,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1584-3,ocds-dgv273-seacev3-2026-1584-3-2026-08-06T10:26:44.203532-05:00,1185912-20399019355,21199455,72153102.0,Servicios de construcción de campos deportivos interiores,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1225271,ocds-dgv273-seacev3-1225271-2026-08-05T10:26:25.477901-05:00,1225271-20508671378,21307139,80171801.0,Servicio de monitoreo de los medios de comunicación,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185366,ocds-dgv273-seacev3-1185366-2026-08-05T10:25:56.782951-05:00,1185366-1767104,21196819,72153102.0,Servicios de construcción de campos deportivos interiores,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1205774,ocds-dgv273-seacev3-1205774-2026-08-02T10:08:54.648231-05:00,1205774-1781345,21250181,91111601.0,Servicios de limpieza y mantenimiento,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1237258,ocds-dgv273-seacev3-1237258-2026-08-02T10:08:47.141067-05:00,1237258-1816010,21338637,72153102.0,Servicios de construcción de campos deportivos interiores,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1693-1,ocds-dgv273-seacev3-2026-1693-1-2026-08-02T10:08:41.959248-05:00,1185033-20601927111,21196136,50131702.0,Leche o productos de mantequilla estables sin refrigerar,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-690-2,ocds-dgv273-seacev3-2026-690-2-2026-07-26T10:08:01.586492-05:00,1184361-1761548,21194983,50221101.0,Granos de cereal,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-690-2,ocds-dgv273-seacev3-2026-690-2-2026-07-26T10:08:01.586492-05:00,1184361-20480455453,21194982,50131702.0,Leche o productos de mantequilla estables sin refrigerar,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185145,ocds-dgv273-seacev3-1185145-2026-07-26T10:08:01.538194-05:00,1185145-20479379735,21196553,50192109.0,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184656,ocds-dgv273-seacev3-1184656-2026-07-26T10:07:53.544629-05:00,1184656-1769347,21195288,81101515.0,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184656,ocds-dgv273-seacev3-1184656-2026-07-26T10:07:53.544629-05:00,1184656-20487876578,21195288,81101515.0,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1952-87,ocds-dgv273-seacev3-2026-1952-87-2026-07-24T10:24:08.405479-05:00,1187237-10468684671,21200799,81111602.0,Programación de Java,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-505-6,ocds-dgv273-seacev3-2026-505-6-2026-07-24T10:24:07.470283-05:00,1185432-20452440831,21198937,30111601.0,Cemento,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185263,ocds-dgv273-seacev3-1185263-2026-07-24T10:23:55.612402-05:00,1185263-1764362,21198602,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-13-49,ocds-dgv273-seacev3-2026-13-49-2026-07-23T10:30:25.790412-05:00,1184792-20106897914,21195567,81112101.0,Proveedores de servicios de Internet,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-13-49,ocds-dgv273-seacev3-2026-13-49-2026-07-23T10:30:25.790412-05:00,1184792-20421780472,21195566,81112101.0,Proveedores de servicios de Internet,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1648-9,ocds-dgv273-seacev3-2026-1648-9-2026-07-23T10:29:04.572029-05:00,1185909-20601793289,21199454,15101505.0,Diesel,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1339-3,ocds-dgv273-seacev3-2026-1339-3-2026-07-22T10:31:51.586610-05:00,1184921-20537185661,21195757,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-780-1,ocds-dgv273-seacev3-2026-780-1-2026-07-17T10:26:14.869579-05:00,1185011-20609506947,21195970,81101508.0,Ingeniería arquitectónica,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200168-123,ocds-dgv273-seacev3-2026-200168-123-2026-07-16T10:26:07.174754-05:00,1209835-10091610481,21308583,80101604.0,Administración o planificación de proyectos,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200168-66,ocds-dgv273-seacev3-2026-200168-66-2026-07-16T10:25:13.403077-05:00,1225894-10413250124,21308704,82141501.0,Servicios de edición de gráficos o diseños,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200529-1,ocds-dgv273-seacev3-2026-200529-1-2026-07-16T10:25:11.209835-05:00,1186002-20608495933,21197360,82101507.0,"Servicio de distribución, publicidad o anuncios de compra",UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185486,ocds-dgv273-seacev3-1185486-2026-07-16T10:24:59.156686-05:00,1185486-20606205571,21196920,76101602.0,Encapsulación o eliminación de asbestos,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-422-19,ocds-dgv273-seacev3-2026-422-19-2026-07-16T10:24:59.066089-05:00,1185289-20511037001,21196711,30111601.0,Cemento,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185079,ocds-dgv273-seacev3-1185079-2026-07-15T10:30:39.277143-05:00,1185079-1764312,21198414,81101510.0,Ingeniería de carreteras,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1187946,ocds-dgv273-seacev3-1187946-2026-07-15T10:30:16.077232-05:00,1187946-10099550894,21202037,77101505.0,Monitoreo ambiental,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1187938,ocds-dgv273-seacev3-1187938-2026-07-15T10:30:15.931642-05:00,1187938-10066649950,21202249,80101504.0,Servicios de consultoría de planeamiento estratégico,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1187927,ocds-dgv273-seacev3-1187927-2026-07-15T10:30:05.048634-05:00,1187927-10412330396,21202268,80101505.0,Desarrollo de objetivos o políticas corporativas,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2393-1,ocds-dgv273-seacev3-2026-2393-1-2026-07-13T10:20:01.446697-05:00,1184734-1766419,21195496,78111804.0,Servicios de taxi,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1186233,ocds-dgv273-seacev3-1186233-2026-07-13T10:19:51.184248-05:00,1186233-20100210909,21199776,84131512.0,Seguro de equipos electrónicos,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185762,ocds-dgv273-seacev3-1185762-2026-07-10T10:40:56.842393-05:00,1185762-1795814,21199324,81101510.0,Ingeniería de carreteras,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1188225,ocds-dgv273-seacev3-1188225-2026-07-10T10:40:56.791728-05:00,1188225-1765906,21203204,81101515.0,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1952-82,ocds-dgv273-seacev3-2026-1952-82-2026-07-08T12:25:23.342838-05:00,1186833-10406910739,21198069,81111819.0,Servicios de aseguramiento de calidad,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1952-82,ocds-dgv273-seacev3-2026-1952-82-2026-07-08T12:25:23.342838-05:00,1186833-10431961780,21198070,81111819.0,Servicios de aseguramiento de calidad,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185257,ocds-dgv273-seacev3-1185257-2026-07-08T12:25:00.237525-05:00,1185257-1776411,21198585,91111603.0,Servicios de cocina o preparación de comidas,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1199580,ocds-dgv273-seacev3-1199580-2026-07-08T12:25:00.218135-05:00,1199580-20455023417,21232297,72141121.0,Servicios de construcción de tuberías principales de agua,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184307,ocds-dgv273-seacev3-1184307-2026-07-08T12:25:00.126409-05:00,1184307-20600150937,21194842,83121703.0,Servicios relacionados con Internet,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1172-4,ocds-dgv273-seacev3-2026-1172-4-2026-07-08T12:24:15.767492-05:00,1185945-20600984838,21199490,50131702.0,Leche o productos de mantequilla estables sin refrigerar,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1229451,ocds-dgv273-seacev3-1229451-2026-07-08T12:23:45.950653-05:00,1229451-10096714616,21318221,80111601.0,Asistencia administrativa o de oficina temporal,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185372,ocds-dgv273-seacev3-1185372-2026-07-08T12:22:45.937242-05:00,1185372-10410035699,21196832,83101508.0,Agua potable para ciudad,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185372,ocds-dgv273-seacev3-1185372-2026-07-08T12:22:45.937242-05:00,1185372-10410035699,21196833,83101508.0,Agua potable para ciudad,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185372,ocds-dgv273-seacev3-1185372-2026-07-08T12:22:45.937242-05:00,1185372-20603572425,21196834,83101508.0,Agua potable para ciudad,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185372,ocds-dgv273-seacev3-1185372-2026-07-08T12:22:45.937242-05:00,1185372-20603572425,21196831,83101508.0,Agua potable para ciudad,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185372,ocds-dgv273-seacev3-1185372-2026-07-08T12:22:45.937242-05:00,1185372-20608375857,21196830,83101508.0,Agua potable para ciudad,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185372,ocds-dgv273-seacev3-1185372-2026-07-08T12:22:45.937242-05:00,1185372-20610495746,21196829,83101508.0,Agua potable para ciudad,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184577,ocds-dgv273-seacev3-1184577-2026-06-25T10:28:34.760815-05:00,1184577-1762454,21194996,72121101.0,Servicios de construcción de nuevos edificios comerciales y de oficinas,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1632-1,ocds-dgv273-seacev3-2026-1632-1-2026-06-25T10:28:02.370559-05:00,1184499-20525770711,21194433,15101505.0,Diesel,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1632-1,ocds-dgv273-seacev3-2026-1632-1-2026-06-25T10:28:02.370559-05:00,1184499-20530268773,21194432,15101506.0,Gasolina o Petróleo,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1879-1,ocds-dgv273-seacev3-2026-1879-1-2026-06-25T10:27:51.561198-05:00,1185867-20608300903,21199417,15101505.0,Diesel,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1215397,ocds-dgv273-seacev3-1215397-2026-06-19T10:29:24.258904-05:00,1215397-10013400372,21276588,80131502.0,Alquiler de instalaciones comerciales o industriales,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185949,ocds-dgv273-seacev3-1185949-2026-06-18T10:26:11.734219-05:00,1185949-20452440831,21197293,30111601.0,Cemento,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185183,ocds-dgv273-seacev3-1185183-2026-06-18T10:25:49.221621-05:00,1185183-20494399386,21198537,15101505.0,Diesel,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1215526,ocds-dgv273-seacev3-1215526-2026-06-17T10:34:09.985616-05:00,1215526-1801644,21276928,72153613.0,Servicio de mantenimiento y arrendamiento de mobiliario de oficina,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1215526,ocds-dgv273-seacev3-1215526-2026-06-17T10:34:09.985616-05:00,1215526-1801644,21276930,72153613.0,Servicio de mantenimiento y arrendamiento de mobiliario de oficina,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1215526,ocds-dgv273-seacev3-1215526-2026-06-17T10:34:09.985616-05:00,1215526-10443110670,21276932,72153613.0,Servicio de mantenimiento y arrendamiento de mobiliario de oficina,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1215526,ocds-dgv273-seacev3-1215526-2026-06-17T10:34:09.985616-05:00,1215526-20479925241,21276926,72153613.0,Servicio de mantenimiento y arrendamiento de mobiliario de oficina,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1215526,ocds-dgv273-seacev3-1215526-2026-06-17T10:34:09.985616-05:00,1215526-20524668573,21276929,72153613.0,Servicio de mantenimiento y arrendamiento de mobiliario de oficina,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1215526,ocds-dgv273-seacev3-1215526-2026-06-17T10:34:09.985616-05:00,1215526-20606911000,21276925,72153613.0,Servicio de mantenimiento y arrendamiento de mobiliario de oficina,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1215526,ocds-dgv273-seacev3-1215526-2026-06-17T10:34:09.985616-05:00,1215526-20606911000,21276927,72153613.0,Servicio de mantenimiento y arrendamiento de mobiliario de oficina,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184927,ocds-dgv273-seacev3-1184927-2026-06-17T10:33:18.076008-05:00,1184927-1763009,21195806,72121101.0,Servicios de construcción de nuevos edificios comerciales y de oficinas,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185518,ocds-dgv273-seacev3-1185518-2026-06-17T10:33:07.092956-05:00,1185518-20451481224,21196930,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200262-9,ocds-dgv273-seacev3-2026-200262-9-2026-06-14T10:13:21.118273-05:00,1185894-20600877004,21197268,92101501.0,Servicios de vigilancia,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185088,ocds-dgv273-seacev3-1185088-2026-06-14T10:13:12.811565-05:00,1185088-20600651901,21196534,70171602.0,Servicios de ensayos del agua,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1269-1,ocds-dgv273-seacev3-2026-1269-1-2026-06-14T10:12:52.184735-05:00,1185363-20603358211,21196812,15101505.0,Diesel,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185842,ocds-dgv273-seacev3-1185842-2026-06-13T10:20:36.116891-05:00,1185842-1765599,21199377,72111109.0,Servicios de remodelación de dormitorios colectivos,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1208168,ocds-dgv273-seacev3-1208168-2026-06-13T10:20:14.044560-05:00,1208168-20453695957,21255801,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185462,ocds-dgv273-seacev3-1185462-2026-06-11T10:26:17.597779-05:00,1185462-10329487151,21196882,84101704.0,Servicios de recaudación de deudas,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-614-6,ocds-dgv273-seacev3-2026-614-6-2026-06-10T10:32:28.140852-05:00,1185318-1768988,21196761,72141001.0,Servicios de construcción de pistas y carreteras nuevas,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184599,ocds-dgv273-seacev3-1184599-2026-06-07T10:10:11.968251-05:00,1184599-1761545,21195041,72141003.0,Servicios de mantenimiento de pistas y carreteras,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185677,ocds-dgv273-seacev3-1185677-2026-06-06T10:21:49.791310-05:00,1185677-1771687,21199190,81101508.0,Ingeniería arquitectónica,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185910,ocds-dgv273-seacev3-1185910-2026-06-06T10:21:37.616488-05:00,1185910-1769993,21197274,81101510.0,Ingeniería de carreteras,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1003026320-1,ocds-dgv273-seacev3-2026-1003026320-1-2026-06-06T10:21:04.022572-05:00,1185890-20539200390,21197262,78141501.0,Servicios de expedición de carga,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1197981,ocds-dgv273-seacev3-1197981-2026-06-05T10:30:49.319817-05:00,1197981-1773281,21227331,72121101.0,Servicios de construcción de nuevos edificios comerciales y de oficinas,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185807,ocds-dgv273-seacev3-1185807-2026-06-05T10:30:48.672731-05:00,1185807-20609854759,21199350,25101610.0,Camiones cisternas,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1191891,ocds-dgv273-seacev3-1191891-2026-06-05T10:30:26.901157-05:00,1191891-1772103,21212456,72121203.0,Servicios de construcción de silos y de edificaciones para servicio agrícola,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185578,ocds-dgv273-seacev3-1185578-2026-06-05T10:29:40.584008-05:00,1185578-1788086,21196958,91111602.0,Servicios de mantenimiento de patios y piscinas,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10406-2,ocds-dgv273-seacev3-2026-10406-2-2026-06-05T10:29:40.519523-05:00,1185398-1773543,21196840,72141701.0,Servicio de arrendamiento o alquiler de maquinaria de construcción,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-424-2,ocds-dgv273-seacev3-2026-424-2-2026-06-04T10:35:28.537686-05:00,1185543-1768858,21196934,72141128.0,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184523,ocds-dgv273-seacev3-1184523-2026-06-03T10:34:13.421814-05:00,1184523-1777981,21194578,72121406.0,Servicios de construcción de escuelas,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185401,ocds-dgv273-seacev3-1185401-2026-05-31T10:14:57.382184-05:00,1185401-1768971,21196852,72141001.0,Servicios de construcción de pistas y carreteras nuevas,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1219975,ocds-dgv273-seacev3-1219975-2026-05-31T10:14:24.509485-05:00,1219975-20604241341,21291527,72151605.0,"Servicios de cableado para sistemas de voz, datos y video",UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185047,ocds-dgv273-seacev3-1185047-2026-05-31T10:14:19.344480-05:00,1185047-20609932636,21196182,15101505.0,Diesel,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185031,ocds-dgv273-seacev3-1185031-2026-05-30T10:22:59.854962-05:00,1185031-1763249,21196135,72121203.0,Servicios de construcción de silos y de edificaciones para servicio agrícola,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200340-4,ocds-dgv273-seacev3-2026-200340-4-2026-05-30T10:22:37.865941-05:00,1185284-20555436743,21196707,92101501.0,Servicios de vigilancia,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1190343,ocds-dgv273-seacev3-1190343-2026-05-29T10:32:09.823789-05:00,1190343-1768180,21208650,84121703.0,Análisis de inversiones,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-217-2,ocds-dgv273-seacev3-2026-217-2-2026-05-28T10:19:57.539022-05:00,1185506-10450069774,21199016,81101508.0,Ingeniería arquitectónica,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185721,ocds-dgv273-seacev3-1185721-2026-05-27T10:39:32.231894-05:00,1185721-20608330021,21199246,72152605.0,Servicios de montaje y reparación de techos,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1201771,ocds-dgv273-seacev3-1201771-2026-05-24T10:08:27.480719-05:00,1201771-20601770114,21238658,81112501.0,Servicio de licencias para software de computadoras,UNSPSC,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1952-104,ocds-dgv273-seacev3-2026-1952-104-2026-05-23T10:25:02.847883-05:00,1187224-10432258756,21200785,81111819.0,Servicios de aseguramiento de calidad,UNSPSC,2026-01_seace_v3_csv_es
