Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Fuentes:ID,Entrega compilada:Fuentes:Nombre,Entrega compilada:Fuentes:URL,_mes_origen
ocds-dgv273-seacev3-1197930,ocds-dgv273-seacev3-1197930-2026-05-01T10:33:35.526276-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-960-2,ocds-dgv273-seacev3-2026-960-2-2026-05-01T10:33:35.417647-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201067,ocds-dgv273-seacev3-1201067-2026-05-01T10:33:35.383882-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195695,ocds-dgv273-seacev3-1195695-2026-05-01T10:33:35.005552-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200336,ocds-dgv273-seacev3-1200336-2026-05-01T10:33:34.889966-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1210749,ocds-dgv273-seacev3-1210749-2026-05-01T10:33:29.568245-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201392,ocds-dgv273-seacev3-1201392-2026-05-01T10:33:28.597349-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200136,ocds-dgv273-seacev3-1200136-2026-05-01T10:33:28.046586-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199222,ocds-dgv273-seacev3-1199222-2026-05-01T10:33:27.732362-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2406-62,ocds-dgv273-seacev3-2026-2406-62-2026-05-01T10:33:27.689235-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201346,ocds-dgv273-seacev3-1201346-2026-05-01T10:33:27.639231-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200974,ocds-dgv273-seacev3-1200974-2026-05-01T10:33:27.372737-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10404-14,ocds-dgv273-seacev3-2026-10404-14-2026-05-01T10:33:27.325749-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199832,ocds-dgv273-seacev3-1199832-2026-05-01T10:33:26.959331-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200590,ocds-dgv273-seacev3-1200590-2026-05-01T10:33:26.866134-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1871-13,ocds-dgv273-seacev3-2026-1871-13-2026-05-01T10:33:26.837910-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1899-8,ocds-dgv273-seacev3-2026-1899-8-2026-05-01T10:33:26.754492-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199528,ocds-dgv273-seacev3-1199528-2026-05-01T10:33:25.545856-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201905,ocds-dgv273-seacev3-1201905-2026-05-01T10:33:25.097456-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200456,ocds-dgv273-seacev3-1200456-2026-05-01T10:33:24.951194-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1493-2,ocds-dgv273-seacev3-2026-1493-2-2026-05-01T10:33:24.664840-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199953,ocds-dgv273-seacev3-1199953-2026-05-01T10:33:24.380141-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10547-1,ocds-dgv273-seacev3-2026-10547-1-2026-05-01T10:33:23.995239-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199378,ocds-dgv273-seacev3-1199378-2026-05-01T10:33:23.868066-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199534,ocds-dgv273-seacev3-1199534-2026-05-01T10:33:23.577761-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194433,ocds-dgv273-seacev3-1194433-2026-05-01T10:33:23.542665-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1209026,ocds-dgv273-seacev3-1209026-2026-05-01T10:33:23.334909-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193040,ocds-dgv273-seacev3-1193040-2026-05-01T10:33:22.923886-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-829-1,ocds-dgv273-seacev3-2026-829-1-2026-05-01T10:33:22.902523-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194550,ocds-dgv273-seacev3-1194550-2026-05-01T10:33:22.644958-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196712,ocds-dgv273-seacev3-1196712-2026-05-01T10:33:17.415395-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198285,ocds-dgv273-seacev3-1198285-2026-05-01T10:33:16.800665-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198695,ocds-dgv273-seacev3-1198695-2026-05-01T10:33:16.550997-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197975,ocds-dgv273-seacev3-1197975-2026-05-01T10:33:16.186335-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1209008,ocds-dgv273-seacev3-1209008-2026-05-01T10:33:14.663498-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198845,ocds-dgv273-seacev3-1198845-2026-05-01T10:33:12.975826-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198851,ocds-dgv273-seacev3-1198851-2026-05-01T10:33:12.962257-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200954,ocds-dgv273-seacev3-1200954-2026-05-01T10:33:12.627078-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192931,ocds-dgv273-seacev3-1192931-2026-05-01T10:33:06.700643-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200504-2,ocds-dgv273-seacev3-2026-200504-2-2026-05-01T10:33:06.642348-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200936,ocds-dgv273-seacev3-1200936-2026-05-01T10:33:06.435974-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1833-31,ocds-dgv273-seacev3-2026-1833-31-2026-05-01T10:33:05.974603-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200612,ocds-dgv273-seacev3-1200612-2026-05-01T10:33:05.831040-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194541,ocds-dgv273-seacev3-1194541-2026-05-01T10:33:05.815232-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192337,ocds-dgv273-seacev3-1192337-2026-05-01T10:33:05.603727-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-152051-3,ocds-dgv273-seacev3-2026-152051-3-2026-05-01T10:33:05.389700-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10404-16,ocds-dgv273-seacev3-2026-10404-16-2026-05-01T10:33:04.850206-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-272-1,ocds-dgv273-seacev3-2026-272-1-2026-05-01T10:33:04.835914-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200582,ocds-dgv273-seacev3-1200582-2026-05-01T10:33:04.782564-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10421-7,ocds-dgv273-seacev3-2026-10421-7-2026-05-01T10:33:02.979127-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1952-95,ocds-dgv273-seacev3-2026-1952-95-2026-05-01T10:33:02.875097-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200891,ocds-dgv273-seacev3-1200891-2026-05-01T10:33:02.575902-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1230-5,ocds-dgv273-seacev3-2026-1230-5-2026-05-01T10:33:02.493078-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1194464,ocds-dgv273-seacev3-1194464-2026-05-01T10:33:02.277851-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201932,ocds-dgv273-seacev3-1201932-2026-05-01T10:33:01.792340-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198313,ocds-dgv273-seacev3-1198313-2026-05-01T10:33:01.583884-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1210336,ocds-dgv273-seacev3-1210336-2026-04-30T10:19:56.568676-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1203882,ocds-dgv273-seacev3-1203882-2026-04-30T10:19:53.457183-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201490,ocds-dgv273-seacev3-1201490-2026-04-30T10:19:52.775627-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199372,ocds-dgv273-seacev3-1199372-2026-04-30T10:19:52.193163-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199092,ocds-dgv273-seacev3-1199092-2026-04-30T10:19:52.117522-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-397-33,ocds-dgv273-seacev3-2026-397-33-2026-04-30T10:19:52.017831-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195623,ocds-dgv273-seacev3-1195623-2026-04-30T10:19:51.701184-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199124,ocds-dgv273-seacev3-1199124-2026-04-30T10:19:50.399666-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193980,ocds-dgv273-seacev3-1193980-2026-04-30T10:19:50.334595-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2543-723,ocds-dgv273-seacev3-2026-2543-723-2026-04-30T10:19:50.194037-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1192405,ocds-dgv273-seacev3-1192405-2026-04-30T10:19:49.199640-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1209968,ocds-dgv273-seacev3-1209968-2026-04-30T10:19:49.166611-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195132,ocds-dgv273-seacev3-1195132-2026-04-30T10:19:48.811663-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1196944,ocds-dgv273-seacev3-1196944-2026-04-30T10:19:48.777470-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1926-24,ocds-dgv273-seacev3-2026-1926-24-2026-04-30T10:19:48.373979-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1208413,ocds-dgv273-seacev3-1208413-2026-04-30T10:19:48.308723-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198265,ocds-dgv273-seacev3-1198265-2026-04-30T10:19:47.553720-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198377,ocds-dgv273-seacev3-1198377-2026-04-30T10:19:47.422701-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1191655,ocds-dgv273-seacev3-1191655-2026-04-30T10:19:47.388214-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1200849,ocds-dgv273-seacev3-1200849-2026-04-30T10:19:47.364371-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197533,ocds-dgv273-seacev3-1197533-2026-04-30T10:19:47.349477-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-397-30,ocds-dgv273-seacev3-2026-397-30-2026-04-30T10:19:47.333538-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1201033,ocds-dgv273-seacev3-1201033-2026-04-30T10:19:47.305227-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1199658,ocds-dgv273-seacev3-1199658-2026-04-30T10:19:46.903559-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195601,ocds-dgv273-seacev3-1195601-2026-04-30T10:19:46.757360-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-108794-6,ocds-dgv273-seacev3-2026-108794-6-2026-04-30T10:19:46.652000-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1197702,ocds-dgv273-seacev3-1197702-2026-04-30T10:19:46.454051-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1195135,ocds-dgv273-seacev3-1195135-2026-04-30T10:19:46.247933-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1193945,ocds-dgv273-seacev3-1193945-2026-04-30T10:19:46.107806-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198444,ocds-dgv273-seacev3-1198444-2026-04-30T10:19:45.988466-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-1198254,ocds-dgv273-seacev3-1198254-2026-04-30T10:19:45.925635-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1250-5,ocds-dgv273-seacev3-2026-1250-5-2026-04-30T10:19:45.797447-05:00,seace_v3,Sistema Electrónico de Contrataciones del Estado - Versión 3,https://prodapp2.seace.gob.pe/seacebus-uiwd-pub/buscadorPublico/buscadorPublico.xhtml,2026-03_seace_v3_csv_es
