Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Adjudicaciones:ID de Adjudicación,Entrega compilada:Adjudicaciones:Valor:Monto,Entrega compilada:Adjudicaciones:Valor:Moneda,Entrega compilada:Adjudicaciones:Valor:Nombre de Moneda,Entrega compilada:Adjudicaciones:Fecha de adjudicación,_mes_origen
ocds-dgv273-seacev3-1184595,ocds-dgv273-seacev3-1184595-2026-09-03T10:50:53.090462-05:00,1184595-1762727,542605.62,PEN,Soles,2026-02-05T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-614-2,ocds-dgv273-seacev3-2026-614-2-2026-09-03T10:50:53.071410-05:00,1185464-1764518,4573912.99,PEN,Soles,2026-02-10T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1320-13,ocds-dgv273-seacev3-2026-1320-13-2026-09-03T10:50:35.674070-05:00,1185966-1770317,4714502.84,PEN,Soles,2026-03-17T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-775-2,ocds-dgv273-seacev3-2026-775-2-2026-09-03T10:49:23.245647-05:00,1185244-20601638135,134350.2,PEN,Soles,2026-02-04T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185834,ocds-dgv273-seacev3-1185834-2026-08-30T10:02:47.599381-05:00,1185834-20486604876,1251597.09,PEN,Soles,2026-02-25T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1922-6,ocds-dgv273-seacev3-2026-1922-6-2026-08-30T10:02:47.556174-05:00,1185816-20536000934,1874620.39,PEN,Soles,2026-03-06T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185032,ocds-dgv273-seacev3-1185032-2026-08-30T10:02:36.630142-05:00,1185032-20605122397,314400.0,PEN,Soles,2026-01-30T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200537-19,ocds-dgv273-seacev3-2026-200537-19-2026-08-30T10:02:36.616365-05:00,1185448-20604554846,160124.64,PEN,Soles,2026-02-10T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184855,ocds-dgv273-seacev3-1184855-2026-08-29T10:11:06.402188-05:00,1184855-1763634,576780.33,PEN,Soles,2026-02-06T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1244136,ocds-dgv273-seacev3-1244136-2026-08-29T10:10:47.215744-05:00,1244136-20513880465,240215.71,PEN,Soles,2026-08-26T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1190013,ocds-dgv273-seacev3-1190013-2026-08-28T10:30:20.750951-05:00,1190013-1767968,4536832.13,PEN,Soles,2026-03-04T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1868-2,ocds-dgv273-seacev3-2026-1868-2-2026-08-28T10:29:57.736977-05:00,1185417-20606030232,245934.66,PEN,Soles,2026-02-10T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1207694,ocds-dgv273-seacev3-1207694-2026-08-28T10:29:50.104236-05:00,1207694-1823419,6911190.92,PEN,Soles,2026-08-21T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184341,ocds-dgv273-seacev3-1184341-2026-08-28T10:29:12.181563-05:00,1184341-1760956,1586566.58,PEN,Soles,2026-01-20T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200433-12,ocds-dgv273-seacev3-2026-200433-12-2026-08-26T10:29:01.229980-05:00,1184883-1767008,4046670.0,PEN,Soles,2026-03-12T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185406,ocds-dgv273-seacev3-1185406-2026-08-26T10:28:50.153694-05:00,1185406-20531302321,1319926.82,PEN,Soles,2026-02-06T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1003013323-5,ocds-dgv273-seacev3-2026-1003013323-5-2026-08-23T10:34:10.993180-05:00,1185071-20603884532,225074.4,PEN,Soles,2026-02-09T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1062-10,ocds-dgv273-seacev3-2026-1062-10-2026-08-22T10:44:02.750803-05:00,1184483-1767350,1657228.82,PEN,Soles,2026-03-04T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184920,ocds-dgv273-seacev3-1184920-2026-08-22T10:43:06.743846-05:00,1184920-20601085845,5166327.5,PEN,Soles,2026-01-22T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1823-1,ocds-dgv273-seacev3-2026-1823-1-2026-08-22T10:42:45.292228-05:00,1185587-20600119886,566299.6,PEN,Soles,2026-04-14T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1220132,ocds-dgv273-seacev3-1220132-2026-08-21T10:31:05.504053-05:00,1220132-1800352,680225.92,PEN,Soles,2026-07-03T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1189633,ocds-dgv273-seacev3-1189633-2026-08-21T10:30:18.965219-05:00,1189633-1767757,639434.68,PEN,Soles,2026-02-26T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184913,ocds-dgv273-seacev3-1184913-2026-08-20T10:30:08.506551-05:00,1184913-1762787,1021250.38,PEN,Soles,2026-02-03T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1926-12,ocds-dgv273-seacev3-2026-1926-12-2026-08-19T10:31:35.283978-05:00,1185937-1766195,129500.0,PEN,Soles,2026-03-03T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1324-16,ocds-dgv273-seacev3-2026-1324-16-2026-08-19T10:31:13.137321-05:00,1185863-20556968960,986600.32,PEN,Soles,2026-02-18T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1186276,ocds-dgv273-seacev3-1186276-2026-08-18T10:20:26.490542-05:00,1186276-1764628,3733728.49,PEN,Soles,2026-02-16T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185404,ocds-dgv273-seacev3-1185404-2026-08-16T10:07:48.265269-05:00,1185404-1768482,14500047.43,PEN,Soles,2026-03-03T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1212-11,ocds-dgv273-seacev3-2026-1212-11-2026-08-14T10:33:12.194290-05:00,1184848-20602804730,259894.2,PEN,Soles,2026-02-03T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185139,ocds-dgv273-seacev3-1185139-2026-08-14T10:32:49.961607-05:00,1185139-10087536667,120000.0,PEN,Soles,2026-02-03T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1874-8,ocds-dgv273-seacev3-2026-1874-8-2026-08-13T10:27:57.945565-05:00,1185087-1765193,4130808.67,PEN,Soles,2026-02-17T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1569-1,ocds-dgv273-seacev3-2026-1569-1-2026-08-13T10:27:57.642935-05:00,1184878-20601350387,362065.92,PEN,Soles,2026-02-05T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185617,ocds-dgv273-seacev3-1185617-2026-08-13T10:27:35.925598-05:00,1185617-20601310695,149000.0,PEN,Soles,2026-02-09T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1320-10,ocds-dgv273-seacev3-2026-1320-10-2026-08-12T10:29:43.225309-05:00,1185925-1765570,3826932.19,PEN,Soles,2026-02-19T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185324,ocds-dgv273-seacev3-1185324-2026-08-06T10:26:55.558427-05:00,1185324-1767881,1721460.41,PEN,Soles,2026-03-03T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184991,ocds-dgv273-seacev3-1184991-2026-08-06T10:26:44.444188-05:00,1184991-1762808,120356.24,PEN,Soles,2026-02-09T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184991,ocds-dgv273-seacev3-1184991-2026-08-06T10:26:44.444188-05:00,1184991-20480455453,109275.9,PEN,Soles,2026-02-09T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1584-3,ocds-dgv273-seacev3-2026-1584-3-2026-08-06T10:26:44.203532-05:00,1185912-20399019355,4507695.21,PEN,Soles,2026-02-12T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1225271,ocds-dgv273-seacev3-1225271-2026-08-05T10:26:25.477901-05:00,1225271-20508671378,200000.0,PEN,Nuevos Soles,2026-07-22T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185366,ocds-dgv273-seacev3-1185366-2026-08-05T10:25:56.782951-05:00,1185366-1767104,397594.2,PEN,Soles,2026-03-02T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1205774,ocds-dgv273-seacev3-1205774-2026-08-02T10:08:54.648231-05:00,1205774-1781345,2793000.0,PEN,Soles,2026-04-15T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1237258,ocds-dgv273-seacev3-1237258-2026-08-02T10:08:47.141067-05:00,1237258-1816010,4250530.87,PEN,Soles,2026-07-30T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1693-1,ocds-dgv273-seacev3-2026-1693-1-2026-08-02T10:08:41.959248-05:00,1185033-20601927111,86493.6,PEN,Soles,2026-02-09T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1883-1,ocds-dgv273-seacev3-2026-1883-1-2026-08-01T10:19:26.603733-05:00,1185501-20600229827,103935.0,PEN,Soles,2026-02-11T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-690-2,ocds-dgv273-seacev3-2026-690-2-2026-07-26T10:08:01.586492-05:00,1184361-1761548,110160.0,PEN,Soles,2026-01-27T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-690-2,ocds-dgv273-seacev3-2026-690-2-2026-07-26T10:08:01.586492-05:00,1184361-20480455453,217728.0,PEN,Soles,2026-01-27T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185145,ocds-dgv273-seacev3-1185145-2026-07-26T10:08:01.538194-05:00,1185145-20479379735,443511.03,PEN,Soles,2026-02-09T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184656,ocds-dgv273-seacev3-1184656-2026-07-26T10:07:53.544629-05:00,1184656-1769347,538826.73,PEN,Soles,2026-03-31T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184656,ocds-dgv273-seacev3-1184656-2026-07-26T10:07:53.544629-05:00,1184656-20487876578,635815.53,PEN,Soles,2026-03-31T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1952-87,ocds-dgv273-seacev3-2026-1952-87-2026-07-24T10:24:08.405479-05:00,1187237-10468684671,25500.0,PEN,Soles,2026-02-18T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-505-6,ocds-dgv273-seacev3-2026-505-6-2026-07-24T10:24:07.470283-05:00,1185432-20452440831,156254.07,PEN,Soles,2026-02-05T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185263,ocds-dgv273-seacev3-1185263-2026-07-24T10:23:55.612402-05:00,1185263-1764362,926698.0,PEN,Soles,2026-02-06T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-13-49,ocds-dgv273-seacev3-2026-13-49-2026-07-23T10:30:25.790412-05:00,1184792-20106897914,15225600.0,PEN,Soles,2026-06-16T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-13-49,ocds-dgv273-seacev3-2026-13-49-2026-07-23T10:30:25.790412-05:00,1184792-20421780472,2931120.0,PEN,Soles,2026-06-16T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1648-9,ocds-dgv273-seacev3-2026-1648-9-2026-07-23T10:29:04.572029-05:00,1185909-20601793289,117200.0,PEN,Soles,2026-02-11T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1339-3,ocds-dgv273-seacev3-2026-1339-3-2026-07-22T10:31:51.586610-05:00,1184921-20537185661,3579740.72,PEN,Soles,2026-02-04T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-780-1,ocds-dgv273-seacev3-2026-780-1-2026-07-17T10:26:14.869579-05:00,1185011-20609506947,81812.82,PEN,Soles,2026-02-10T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200168-123,ocds-dgv273-seacev3-2026-200168-123-2026-07-16T10:26:07.174754-05:00,1209835-10091610481,42000.0,PEN,Soles,2026-06-19T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1222693,ocds-dgv273-seacev3-1222693-2026-07-16T10:25:38.954689-05:00,1222693-20527590648,567300.0,PEN,Soles,2026-06-05T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200168-66,ocds-dgv273-seacev3-2026-200168-66-2026-07-16T10:25:13.403077-05:00,1225894-10413250124,48000.0,PEN,Soles,2026-06-19T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200529-1,ocds-dgv273-seacev3-2026-200529-1-2026-07-16T10:25:11.209835-05:00,1186002-20608495933,46037.87,PEN,Soles,2026-02-11T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185486,ocds-dgv273-seacev3-1185486-2026-07-16T10:24:59.156686-05:00,1185486-20606205571,113898.74,PEN,Soles,2026-02-09T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-422-19,ocds-dgv273-seacev3-2026-422-19-2026-07-16T10:24:59.066089-05:00,1185289-20511037001,104400.0,PEN,Soles,2026-02-05T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185079,ocds-dgv273-seacev3-1185079-2026-07-15T10:30:39.277143-05:00,1185079-1764312,148855.77,PEN,Soles,2026-02-09T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1187946,ocds-dgv273-seacev3-1187946-2026-07-15T10:30:16.077232-05:00,1187946-10099550894,44000.0,PEN,Soles,2026-02-12T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1187938,ocds-dgv273-seacev3-1187938-2026-07-15T10:30:15.931642-05:00,1187938-10066649950,52000.0,PEN,Soles,2026-02-12T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1187927,ocds-dgv273-seacev3-1187927-2026-07-15T10:30:05.048634-05:00,1187927-10412330396,52000.0,PEN,Soles,2026-02-12T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2393-1,ocds-dgv273-seacev3-2026-2393-1-2026-07-13T10:20:01.446697-05:00,1184734-1766419,836137.5,PEN,Soles,2026-03-10T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1186233,ocds-dgv273-seacev3-1186233-2026-07-13T10:19:51.184248-05:00,1186233-20100210909,105395.09,PEN,Soles,2026-02-13T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1876-2,ocds-dgv273-seacev3-2026-1876-2-2026-07-11T10:21:47.562562-05:00,1185386-20600229827,147298.92,PEN,Soles,2026-02-09T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185762,ocds-dgv273-seacev3-1185762-2026-07-10T10:40:56.842393-05:00,1185762-1795814,466417.28,PEN,Soles,2026-06-09T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1188225,ocds-dgv273-seacev3-1188225-2026-07-10T10:40:56.791728-05:00,1188225-1765906,137960.0,PEN,Soles,2026-02-16T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1952-82,ocds-dgv273-seacev3-2026-1952-82-2026-07-08T12:25:23.342838-05:00,1186833-10406910739,24000.0,PEN,Soles,2026-02-13T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1952-82,ocds-dgv273-seacev3-2026-1952-82-2026-07-08T12:25:23.342838-05:00,1186833-10431961780,24000.0,PEN,Soles,2026-02-13T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185257,ocds-dgv273-seacev3-1185257-2026-07-08T12:25:00.237525-05:00,1185257-1776411,8602436.8,PEN,Soles,2026-04-14T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1199580,ocds-dgv273-seacev3-1199580-2026-07-08T12:25:00.218135-05:00,1199580-20455023417,943066.23,PEN,Soles,2026-04-20T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184307,ocds-dgv273-seacev3-1184307-2026-07-08T12:25:00.126409-05:00,1184307-20600150937,57960.0,PEN,Soles,2026-01-14T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184662,ocds-dgv273-seacev3-1184662-2026-07-08T12:24:34.289523-05:00,1184662-20601328624,596840.0,PEN,Soles,2026-02-18T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1172-4,ocds-dgv273-seacev3-2026-1172-4-2026-07-08T12:24:15.767492-05:00,1185945-20600984838,515164.2,PEN,Soles,2026-03-12T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1229451,ocds-dgv273-seacev3-1229451-2026-07-08T12:23:45.950653-05:00,1229451-10096714616,67500.0,PEN,Soles,2026-06-30T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185372,ocds-dgv273-seacev3-1185372-2026-07-08T12:22:45.937242-05:00,1185372-10410035699,6042800.0,PEN,Soles,2026-01-28T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185372,ocds-dgv273-seacev3-1185372-2026-07-08T12:22:45.937242-05:00,1185372-20603572425,3683600.0,PEN,Soles,2026-01-28T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185372,ocds-dgv273-seacev3-1185372-2026-07-08T12:22:45.937242-05:00,1185372-20608375857,3082800.0,PEN,Soles,2026-01-28T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185372,ocds-dgv273-seacev3-1185372-2026-07-08T12:22:45.937242-05:00,1185372-20610495746,1920000.0,PEN,Soles,2026-01-28T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184577,ocds-dgv273-seacev3-1184577-2026-06-25T10:28:34.760815-05:00,1184577-1762454,515338.87,PEN,Soles,2026-01-30T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1632-1,ocds-dgv273-seacev3-2026-1632-1-2026-06-25T10:28:02.370559-05:00,1184499-20525770711,155315.46,PEN,Soles,2026-01-21T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1632-1,ocds-dgv273-seacev3-2026-1632-1-2026-06-25T10:28:02.370559-05:00,1184499-20530268773,151690.0,PEN,Soles,2026-01-21T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1879-1,ocds-dgv273-seacev3-2026-1879-1-2026-06-25T10:27:51.561198-05:00,1185867-20608300903,360720.0,PEN,Soles,2026-02-10T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185964,ocds-dgv273-seacev3-1185964-2026-06-19T10:29:33.032215-05:00,1185964-20490548743,128800.0,PEN,Soles,2026-02-18T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1215397,ocds-dgv273-seacev3-1215397-2026-06-19T10:29:24.258904-05:00,1215397-10013400372,83600.0,PEN,Soles,2026-06-09T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185949,ocds-dgv273-seacev3-1185949-2026-06-18T10:26:11.734219-05:00,1185949-20452440831,464250.0,PEN,Soles,2026-02-10T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185781,ocds-dgv273-seacev3-1185781-2026-06-18T10:26:11.597464-05:00,1185781-20604300585,3494785.2,PEN,Soles,2026-02-11T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185781,ocds-dgv273-seacev3-1185781-2026-06-18T10:26:11.597464-05:00,1185781-20603720351,2647216.1,PEN,Soles,2026-02-11T18:45:28-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185183,ocds-dgv273-seacev3-1185183-2026-06-18T10:25:49.221621-05:00,1185183-20494399386,48300.0,PEN,Soles,2026-02-03T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1215526,ocds-dgv273-seacev3-1215526-2026-06-17T10:34:09.985616-05:00,1215526-1801644,731670.88,PEN,Soles,2026-06-12T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1215526,ocds-dgv273-seacev3-1215526-2026-06-17T10:34:09.985616-05:00,1215526-10443110670,193467.12,PEN,Soles,2026-06-12T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1215526,ocds-dgv273-seacev3-1215526-2026-06-17T10:34:09.985616-05:00,1215526-20479925241,509598.8,PEN,Soles,2026-06-12T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1215526,ocds-dgv273-seacev3-1215526-2026-06-17T10:34:09.985616-05:00,1215526-20524668573,290084.32,PEN,Soles,2026-06-12T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1215526,ocds-dgv273-seacev3-1215526-2026-06-17T10:34:09.985616-05:00,1215526-20606911000,522436.79,PEN,Soles,2026-06-12T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184927,ocds-dgv273-seacev3-1184927-2026-06-17T10:33:18.076008-05:00,1184927-1763009,749788.3,PEN,Soles,2026-02-03T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185518,ocds-dgv273-seacev3-1185518-2026-06-17T10:33:07.092956-05:00,1185518-20451481224,337087.76,PEN,Soles,2026-02-09T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200262-9,ocds-dgv273-seacev3-2026-200262-9-2026-06-14T10:13:21.118273-05:00,1185894-20600877004,1499990.0,PEN,Soles,2026-04-29T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185088,ocds-dgv273-seacev3-1185088-2026-06-14T10:13:12.811565-05:00,1185088-20600651901,144060.0,PEN,Soles,2026-02-26T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1269-1,ocds-dgv273-seacev3-2026-1269-1-2026-06-14T10:12:52.184735-05:00,1185363-20603358211,52500.0,PEN,Soles,2026-02-10T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185842,ocds-dgv273-seacev3-1185842-2026-06-13T10:20:36.116891-05:00,1185842-1765599,115550.0,PEN,Soles,2026-02-25T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1208168,ocds-dgv273-seacev3-1208168-2026-06-13T10:20:14.044560-05:00,1208168-20453695957,8905073.36,PEN,Soles,2026-04-22T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185462,ocds-dgv273-seacev3-1185462-2026-06-11T10:26:17.597779-05:00,1185462-10329487151,300000.0,PEN,Soles,2026-03-06T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-614-6,ocds-dgv273-seacev3-2026-614-6-2026-06-10T10:32:28.140852-05:00,1185318-1768988,8517559.87,PEN,Soles,2026-03-09T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-755-1,ocds-dgv273-seacev3-2026-755-1-2026-06-07T10:10:23.255483-05:00,1185239-20527590648,567300.0,PEN,Soles,2026-04-09T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184599,ocds-dgv273-seacev3-1184599-2026-06-07T10:10:11.968251-05:00,1184599-1761545,2977115.49,PEN,Soles,2026-01-27T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185677,ocds-dgv273-seacev3-1185677-2026-06-06T10:21:49.791310-05:00,1185677-1771687,453000.0,PEN,Soles,2026-03-16T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185910,ocds-dgv273-seacev3-1185910-2026-06-06T10:21:37.616488-05:00,1185910-1769993,172500.0,PEN,Soles,2026-03-16T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-537-2,ocds-dgv273-seacev3-2026-537-2-2026-06-06T10:21:15.825790-05:00,1185278-20107034413,137916.3,PEN,Soles,2026-01-30T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1003026320-1,ocds-dgv273-seacev3-2026-1003026320-1-2026-06-06T10:21:04.022572-05:00,1185890-20539200390,400006.53,PEN,Soles,2026-02-11T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1197981,ocds-dgv273-seacev3-1197981-2026-06-05T10:30:49.319817-05:00,1197981-1773281,329599.9,PEN,Soles,2026-03-23T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185807,ocds-dgv273-seacev3-1185807-2026-06-05T10:30:48.672731-05:00,1185807-20609854759,709000.0,PEN,Soles,2026-04-21T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1191891,ocds-dgv273-seacev3-1191891-2026-06-05T10:30:26.901157-05:00,1191891-1772103,8543859.97,PEN,Soles,2026-03-19T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185578,ocds-dgv273-seacev3-1185578-2026-06-05T10:29:40.584008-05:00,1185578-1788086,17468927.01,PEN,Soles,2026-05-15T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10406-2,ocds-dgv273-seacev3-2026-10406-2-2026-06-05T10:29:40.519523-05:00,1185398-1773543,785400.0,PEN,Soles,2026-04-13T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-424-2,ocds-dgv273-seacev3-2026-424-2-2026-06-04T10:35:28.537686-05:00,1185543-1768858,296000.0,PEN,Soles,2026-03-30T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184523,ocds-dgv273-seacev3-1184523-2026-06-03T10:34:13.421814-05:00,1184523-1777981,4496609.07,PEN,Soles,2026-04-07T00:00:00-05:00,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185401,ocds-dgv273-seacev3-1185401-2026-05-31T10:14:57.382184-05:00,1185401-1768971,27077561.4,PEN,Soles,2026-03-12T00:00:00-05:00,2026-01_seace_v3_csv_es
