Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Adjudicaciones:ID de Adjudicación,Entrega compilada:Adjudicaciones:Artículos Adjudicados:ID,compiledRelease/awards/0/items/0/position,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Descripción,compiledRelease/awards/0/items/0/statusDetails,compiledRelease/awards/0/items/0/status,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificación:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificación:Descripción,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Clasificación:Esquema,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Cantidad,compiledRelease/awards/0/items/0/totalValue/amount,compiledRelease/awards/0/items/0/totalValue/currency,compiledRelease/awards/0/items/0/totalValue/currencyName,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Unidad:ID,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Unidad:Nombre,Entrega compilada:Adjudicaciones:Artículos Adjudicados:Unidad:Esquema,_mes_origen
ocds-dgv273-seacev3-1214765,ocds-dgv273-seacev3-1214765-2026-09-18T10:22:56.230820-05:00,1214765-10334013257,21274178,1,SERVICIO DE ALQUILER DE INMUEBLE PARA LA OFICINA DEL JURADO ELECTORAL ESPECIAL DE CHACHAPOYAS EN EL MARCO DE LAS ELECCIONES REGIONALES Y MUNICIPALES 2026,CONTRATADO,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,66000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185714,ocds-dgv273-seacev3-1185714-2026-09-18T10:22:55.269747-05:00,1185714-20614446081,21199221,1,DIESEL B5 S-50,CONTRATADO,active,1510150500233280.0,DIESEL B5 S-50,CUBSO,63805.0,970000.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185714,ocds-dgv273-seacev3-1185714-2026-09-18T10:22:55.269747-05:00,1185714-20614446081,21199222,2,GASOLINA REGULAR,CONTRATADO,active,1510150600390514.0,GASOLINA REGULAR,CUBSO,16195.0,242763.05,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185683,ocds-dgv273-seacev3-1185683-2026-09-18T10:22:55.214873-05:00,1185683-20609345587,21197040,1,GASOHOL REGULAR,CONTRATADO,active,1510150600390516.0,GASOHOL REGULAR,CUBSO,7449.0,83264.17,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185683,ocds-dgv273-seacev3-1185683-2026-09-18T10:22:55.214873-05:00,1185683-20609345587,21197041,2,DIESEL B5 S-50,CONTRATADO,active,1510150500233280.0,DIESEL B5 S-50,CUBSO,9513.0,115440.25,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1214602,ocds-dgv273-seacev3-1214602-2026-09-18T10:22:45.164822-05:00,1214602-10293259653,21273890,1,ALQUILER DE INMUEBLE PARA EL JEE DE AREQUIPA,CONTRATADO,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,121000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1214564,ocds-dgv273-seacev3-1214564-2026-09-18T10:22:44.855252-05:00,1214564-10023883037,21273736,1,ALQUILER DE INMUEBLE PARA EL JEE DE ABANCAY - ERM 2026,CONTRATADO,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,110000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1214556,ocds-dgv273-seacev3-1214556-2026-09-18T10:22:44.715861-05:00,1214556-10026134884,21273734,1,SERVICIO DE ALQUILER DE INMUEBLE PARA LA OFICINA DEL JURADO ELECTORAL ESPECIAL DE PIURA EN EL MARCO DE LAS ELECCIONES REGIONALES Y MUNICIPALES 2026,CONTRATADO,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,73700.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1215803,ocds-dgv273-seacev3-1215803-2026-09-18T10:22:44.550471-05:00,1215803-10074886758,21277725,1,SERVICIO DE ALQUILER DE INMUEBLE,CONTRATADO,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,123880.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184422,ocds-dgv273-seacev3-1184422-2026-09-18T10:22:43.939430-05:00,1184422-20561239542,21194170,1,"EJECUCIÓN DE LA OBRA: ""MEJORAMIENTO DE LA CAPACIDAD DE LOS SERVICIOS DE LA GERENCIA SUBREGIONAL UTCUBAMBA, UNIDAD EJECUTORA N° 004, DISTRITO DE BAGUA GRANDE, PROVINCIA DE UTCUBAMBA, REGIÓN AMAZONAS - I ETAPA"" CUI N° 2193299",CONTRATADO,active,7212110100337690.0,CONSTRUCCION DE EDIFICIO ADMINISTRATIVO,CUBSO,1.0,8699561.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1210569,ocds-dgv273-seacev3-1210569-2026-09-18T10:22:33.252107-05:00,1210569-20455005869,21262653,1,"ADQUISICION DE HOJUELAS DE CEREALES DE AVENA, QUINUA, KIWICHA Y CEBADA PRECOCIDA PARA EL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE YURA",CONTRATADO,active,5019210900391578.0,"HOJUELA DE AVENA, QUINUA Y KIWICHA PRECOCIDA ENRIQUECIDA CON VITAMINAS Y MINERALES",CUBSO,23904.0,174499.2,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1190087,ocds-dgv273-seacev3-1190087-2026-09-18T10:22:32.782324-05:00,1190087-1767957,21208016,1,SERVICIO DE AFIRMADO,CONTRATADO,active,7214110600228293.0,SERVICIO DE AFIRMADO DE CAMINO DE ACCESO,CUBSO,1.0,1634000.0,PEN,Nuevos Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1250936,ocds-dgv273-seacev3-1250936-2026-09-18T10:22:29.321274-05:00,1250936-1833538,21371764,1,SUPERVISION,ADJUDICADO,pending,8110150800396703.0,SUPERVISION DE ELABORACION DE EXPEDIENTE TECNICO DE OBRA PARA AMPLIACION DE CENTROS EDUCATIVOS,CUBSO,1.0,185210.22,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1214538,ocds-dgv273-seacev3-1214538-2026-09-18T10:22:23.072758-05:00,1214538-10405336826,21273635,1,SERVICIO DE ALQUILER DE INMUEBLE PARA LA OFICINA DEL JURADO ELECTORAL ESPECIAL DE MAYNAS EN EL MARCO DE LAS ELECCIONES REGIONALES Y MUNICIPALES 2026,CONTRATADO,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,71500.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1215580,ocds-dgv273-seacev3-1215580-2026-09-18T10:22:22.933621-05:00,1215580-10424298731,21277168,1,SERVICIO DE ALQUILER DE INMUEBLE JEE DE TRUJILLO,CONTRATADO,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,119533.33,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1214433,ocds-dgv273-seacev3-1214433-2026-09-18T10:22:22.758755-05:00,1214433-10425434115,21273398,1,SERVICIO DE ALQUILER DE INMUEBLE PARA LA OFICINA DEL JURADO ELECTORAL ESPECIAL DE MARISCAL NIETO EN EL MARCO DE LAS ELECCIONES REGIONALES Y MUNICIPALES 2026,CONSENTIDO,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,115500.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1214371,ocds-dgv273-seacev3-1214371-2026-09-18T10:22:22.592549-05:00,1214371-10266128822,21273073,1,SERVICIO DE ALQUILER DE INMUEBLE PARA LA OFICINA DEL JURADO ELECTORAL ESPECIAL DE CAJAMARCA EN EL MARCO DE LAS ELECCIONES REGIONALES Y MUNICIPALES 2026,CONTRATADO,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,99000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1215478,ocds-dgv273-seacev3-1215478-2026-09-18T10:22:22.248989-05:00,1215478-10224942996,21276639,1,SERVICIO DE ALQUILER DE INMUEBLE JEE DE HUANUCO,CONTRATADO,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,112200.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1545-1,ocds-dgv273-seacev3-2026-1545-1-2026-09-18T10:22:21.672582-05:00,1184738-20602296807,21195478,1,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y CREACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICION SANITARIA DE EXCRETAS EN LA LOCALIDAD DE HUAYCHUNI DEL DISTRITO DE ICHUÑA DE LA PROVINCIA GENERAL SANCHEZ CERRO DEL DEPARTAMENTO DE MOQUEGUA, CON CUI N 2667440",CONTRATADO,active,7214112100368849.0,"AMPLIACION DE SISTEMA DE AGUA POTABLE , ALCANTARILLADO Y PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES",CUBSO,1.0,1405142.74,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-422-15,ocds-dgv273-seacev3-2026-422-15-2026-09-18T10:22:21.375500-05:00,1185700-20455403759,21199194,1,ADQUISICION DE LECHE EVAPORADA PARA ATENDER A 996 BENEFICIARIOS DEL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE YURA,CONTRATADO,active,5013170200307453.0,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,47808.0,196012.8,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1214402,ocds-dgv273-seacev3-1214402-2026-09-18T10:22:10.761653-05:00,1214402-15140349604,21273314,1,SERVICIO DE ALQUILER DE INMUEBLE PARA LA OFICINA DEL JURADO ELECTORAL ESPECIAL DE HUANCAYO EN EL MARCO DE LAS ELECCIONES REGIONALES Y MUNICIPALES 2026,CONTRATADO,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,121000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1214419,ocds-dgv273-seacev3-1214419-2026-09-18T10:22:10.642971-05:00,1214419-10040578949,21273328,1,SERVICIO DE ALQUILER DE INMUEBLE PARA LA OFICINA DEL JURADO ELECTORAL ESPECIAL DE PASCO EN EL MARCO DE LAS ELECCIONES REGIONALES Y MUNICIPALES 2026,CONTRATADO,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,84700.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184613,ocds-dgv273-seacev3-1184613-2026-09-17T10:19:21.455014-05:00,1184613-1762791,21195217,1,"CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA: ¿MEJORAMIENTO DEL SERVICIO DE PROVISIÓN DE AGUA PARA RIEGO EN LAS LOCALIDADES DE PUTINZA, DISTRITO DE PUTINZA DE LA PROVINCIA DE YAUYOS DEL DEPARTAMENTO DE LIMA",CONTRATADO,active,7212120300364491.0,AMPLIACION DE CANALES DE RIEGO,CUBSO,1.0,12183169.35,PEN,Soles,25,M2,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184703,ocds-dgv273-seacev3-1184703-2026-09-17T10:19:21.082535-05:00,1184703-1763415,21195457,1,"SUPERVISION DE LA OBRA ¿CREACION DEL SERVICIO DE PROVISIÓN DE AGUA PARA RIEGO EN LAS LOCALIDADES DE IBILLA, CHAUPILOMA, UNCA HUAYCCO, CHILCAPAMPA, CHAMANAPAMPA, CCOCHAPATA, CHAUPILOMA, TIPINAYOC DEL DISTRITO DE SURCUBAMBA DE LA PROVINCIA DE TAYACAJA",CONTRATADO,active,8110151500336401.0,SUPERVISION DE OBRA DE CONSTRUCCION DE CANALES DE CONDUCCION DE AGUAS,CUBSO,1.0,180156.85,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184475,ocds-dgv273-seacev3-1184475-2026-09-17T10:19:20.959120-05:00,1184475-20532556121,21194377,1,SUPERVISIÓN Y LIQUIDACIÓN DEL SALDO DE OBRA: MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE SIEMBRA Y COSECHA DE AGUA EN EL ANEXO DE QUICHINIHUAYA DEL DISTRITO DE YARABAMBA,CONTRATADO,active,8110150700336407.0,SUPERVISION DE OBRA DE CONSTRUCCION DE REPRESAS,CUBSO,1.0,1151573.3,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185159,ocds-dgv273-seacev3-1185159-2026-09-17T10:19:09.849016-05:00,1185159-1767994,21196574,1,"CONTRATACIÓN PARA LA EJECUCIÓN DE SALDO DE OBRA: INSTALACION DE SISTEMA DE ABASTECIMIENTO DE AGUA POTABLE Y LETRINAS EN LAS COMUNIDADES DE CHOQUESANI, COLQUEMARCA, CACHUYO SOLLOCOTAÑA Y SECTORES ALEDAÑAS DEL DISTRITO DE ORURILLO, PROVINCIA DE MELGAR",CONTRATADO,active,7214112100356655.0,CONSTRUCCION DE SISTEMA DE AGUA POTABLE Y LETRINAS SANITARIAS,CUBSO,1.0,7202270.55,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10352-1,ocds-dgv273-seacev3-2026-10352-1-2026-09-16T10:18:59.300666-05:00,1185175-20600979630,21196628,1,"ADQUISICIÓN DE COMBUSTIBLE DIESEL B5 S-50 PARA EL ABASTECIMIENTO DE MAQUINARIA PESADA EN EL PLAN DE ACTIVIDADES DE LIMPIEZA, DESBROCE Y DESCOLMATACIÓN DEL DREN SECHURA DESDE EL KM 0+000 HASTA EL KM 57+284.22",CONTRATADO,active,1510150500233280.0,DIESEL B5 S-50,CUBSO,31054.0,398000.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184897,ocds-dgv273-seacev3-1184897-2026-09-13T12:05:37.258337-05:00,1184897-1762623,21195754,1,CONTRATACIÓN PARA LA EJECUCIÓN DE LA OBRA: ¿CREACIÓN DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN LA EDIFICACIÓN DE LA MUNICIPALIDAD DEL   DISTRITO DE CONSTITUCIÓN DE LA PROVINCIA DE OXAPAMPA DEL DEPARTAMENTO DE PASCO CUI N° 2595200¿,CONTRATADO,active,7212110100233079.0,CONSTRUCCION DE PALACIO MUNICIPAL,CUBSO,1.0,3680971.55,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1295-10,ocds-dgv273-seacev3-2026-1295-10-2026-09-13T12:05:26.334745-05:00,1185825-20570527755,21197229,1,CREACION DEL SERVICIO DE HABILITACION INSTITUCIONAL EN EL LOCAL MUNICIPAL DEL CENTRO POBLADO CORRAL DE PIEDRA DEL DISTRITO DE SALAS  PROVINCIA DE LAMBAYEQUE  DEPARTAMENTO DE LAMBAYEQUE CORRAL DE PIEDRA DEL DISTRITO DE SALAS - PROVINCIA DE LAMBAYEQUE  DEPARTAMENTO DE LAMBAYEQUE CUI 2562807,CONTRATADO,active,7212110100233077.0,CONSTRUCCION DE LOCAL COMUNAL,CUBSO,1.0,324280.35,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1242638,ocds-dgv273-seacev3-1242638-2026-09-13T12:05:19.754778-05:00,1242638-1822521,21350906,1,CONTRATACION DE LA CONSULTORIA PARA LA SUPERVISION DE OBRA: MEJORAMIENTO DEL SERVICIO DE MOVILIDAD EN LA AV. LIMA TRAMO: LIMITE PROVINCIAL DEL CALLAO HASTA AV. JOSE GRANDA EN EL DISTRITO DE SAN MARTIN DE PORRES CUI N° 2587304,CONTRATADO,active,8110151000336392.0,SUPERVISION DE OBRA DE CONSTRUCCION DE CARRETERAS CON PAVIMENTOS ASFALTICOS O CONCRETO,CUBSO,1.0,680225.92,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185698,ocds-dgv273-seacev3-1185698-2026-09-13T12:05:14.759136-05:00,1185698-1764593,21199191,1,EJECUCIÓN DE LA OBRA: MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN LA I.E SAN ANTONIO DE PADUA DISTRITO DE CASCA DE LA PROVINCIA DE MARISCAL LUZURIAGA DEL DEPARTAMENTO DE ANCASH¿ con código de inversión N° 2692152,CONTRATADO,active,7215310200351760.0,REMODELACION DE PLATAFORMA DEPORTIVA,CUBSO,1.0,1204133.29,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-999-3,ocds-dgv273-seacev3-2026-999-3-2026-09-13T12:05:03.375062-05:00,1184886-1763938,21195668,1,"EJECUCION DE SALDO DE PROYECTO: CREACION DE LOS SERVICIOS DEPORTIVOS DEL ESTADIO MUNICIPAL EN LA LOCALIDAD DE CEBADA LOMA DEL DISTRITO DE CHAGLLA - PROVINCIA DE PACHITEA - DEPARTAMENTO DE HUANUCO, CON CUI N° 2518339 - ETAPA I",CONTRATADO,active,7212140800233126.0,CONSTRUCCION DE ESTADIOS DEPORTIVOS,CUBSO,1.0,1938620.68,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1295-11,ocds-dgv273-seacev3-2026-1295-11-2026-09-13T12:04:52.008815-05:00,1185839-1765080,21199372,1,"MEJORAMIENTO DEL SERVICIO DE HABILITACION INSTITUCIONAL EN EL LOCAL MUNICIPAL DEL CENTRO POBLADO COLAYA DISTRITO DE SALAS DE LA PROVINCIA DE LAMBAYEQUE DEL DEPARTAMENTO DE LAMBAYEQUE, CUI 2691829",CONTRATADO,active,7212110300336417.0,REMODELACION DE LOCAL COMUNAL,CUBSO,1.0,356607.09,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184529,ocds-dgv273-seacev3-1184529-2026-09-13T12:04:29.458628-05:00,1184529-20607753467,21194646,1,"SERVICIO DE CATERING, HOTELERÍA Y MANTENIMIENTO DE EQUIPOS E INFRAESTRUCTURA DEL CAMPAMENTO ANDOAS ¿ LOTE 192",CONTRATADO,active,8014160700228156.0,SERVICIO DE CATERING,CUBSO,1.0,6345387.77,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184650,ocds-dgv273-seacev3-1184650-2026-09-13T12:04:29.425951-05:00,1184650-1762422,21195274,1,EJECUCIÓN DE LA OBRA: ¿RENOVACIÓN DE CALZADA O PISTA; EN EL (LA) AV. CIRCUNVALACIÓN (TRAMO COMPRENDIDO ENTRE LA AV. AMPLIACIÓN HASTA LA AV. LA MAR SUR ESTE) Y LA AV. MAR SUR ESTE (TRAMO COMPRENDIDO ENTRE LA AV. CIRCUNVALACIÓN Y LA AV. FERNANDO WIESSE,CONTRATADO,active,7214100300342329.0,MEJORAMIENTO DE PISTAS Y VEREDAS,CUBSO,1.0,4588200.44,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1186085,ocds-dgv273-seacev3-1186085-2026-09-10T10:20:23.069866-05:00,1186085-1764315,21197479,1,"MEJORAMIENTO DEL SERVICIO DER MOVILIDAD URBANA EN LAS CALLES HUANUCO, ROSALES, PRECURSORES, LOS GUERREROS, HUASCARAN Y DEL PASAJE A DEL AA.HH. ALBERTO PORTELLA CASTILLO DEL DISTRITO DE CASMA DE LA PROVINCIA DE CASMA DEL DEAPARTAMENTO DE ANCASH, CUI N°2606494",CONTRATADO,active,7214100300342329.0,MEJORAMIENTO DE PISTAS Y VEREDAS,CUBSO,1.0,2773112.8,PEN,Soles,25,M2,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1247575,ocds-dgv273-seacev3-1247575-2026-09-09T10:24:35.882535-05:00,1247575-20525183778,21363607,1,"SERVICIO DE TRANSPORTE DE CARGA  A NIVEL NACIONAL - DESPLIEGUE DE MATERIAL ELECTORAL, EQUIPOS INFORMATICOS ELECTORALES E IMPLEMENTOS PARA TALLER Y CAPACITACION - EG 2026",CONTRATADO,active,7810180200232499.0,SERVICIO DE TRANSPORTE DE CARGA TERRESTRE NACIONAL,CUBSO,1.0,2299401.49,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1205782,ocds-dgv273-seacev3-1205782-2026-09-09T10:23:54.101914-05:00,1205782-10106570278,21250224,1,ARQUEÓLOGO DEL PLAN DE MONITOREO ARQUEOLÓGICO (PMA) DEL PROYECTO:¿MEJORAMIENTO DEL SERVICIO DE AGUA A NIVEL PARCELARIO CON UN SISTEMA DE RIEGO TECNIFICADO PARA EL GRUPO DE GESTIÓN EMPRESARIAL SANTA ROSA DE PINCO EN EL CENTRO POBLADO SANTA ROSA DE PIN,CONTRATADO,active,8010150500375320.0,SERVICIO DE ASISTENCIA TECNICA PARA IMPLEMENTAR EL PLAN DE MONITOREO ARQUEOLOGICO,CUBSO,1.0,28000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1184761,ocds-dgv273-seacev3-1184761-2026-09-09T10:23:42.687481-05:00,1184761-10176407471,21195510,1,CONSTRUCCION DE CARRETERA,CONTRATADO,active,7214110600360065.0,CONSTRUCCION DE CAMINO VECINAL,CUBSO,1.0,598927.27,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185208,ocds-dgv273-seacev3-1185208-2026-09-07T10:14:48.969321-05:00,1185208-1765043,21196650,1,"SUPERVISION DE OBRA: ""AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN ENTORNO DE SERENAZGO SIN FRONTERAS, DISTRITO DE CALLAO, DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO, DEL DEPARTAMENTO DE CALLAO (CENTRAL DE MONITOREO C2)¿ con CUI N°2679221",CONTRATADO,active,8110150800354705.0,SUPERVISION DE OBRA DE CONSTRUCCION DE INFRAESTRUCTURA DE SEGURIDAD Y VIGILANCIA,CUBSO,1.0,158583.14,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1235-2,ocds-dgv273-seacev3-2026-1235-2-2026-09-07T10:14:28.177764-05:00,1185664-1765420,21199177,1,"CONTRATACION PARA LA EJECUCION DE LA OBRA: IOARR ¿CONSTRUCCIÓN DE SISTEMA DE TRATAMIENTO DE AGUAS RESIDUALES; EN EL(LA) SANEAMIENTO EN EL CENTRO POBLADO COCHACARA, DISTRITO DE HUANCASPATA, PROVINCIA PATAZ, DEPARTAMENTO LA LIBERTAD¿, CON CUI N° 2709116",CONTRATADO,active,7212150500376052.0,CONSTRUCCION DE PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES,CUBSO,1.0,305124.42,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1247014,ocds-dgv273-seacev3-1247014-2026-09-05T13:36:57.365372-05:00,1247014-10712851037,21362434,1,SERVICIO DE APOYO EN LA GESTIÓN ADMINISTRATIVA PARA LA COORDINACIÓN EJECUTIVA DE LA UNIDAD EJECUTORA 003: FOMENTO Y GESTIÓN SOSTENIBLE DE LA PRODUCCIÓN FORESTAL EN EL PERÚ ¿ SERFOR,CONSENTIDO,active,8610180700229252.0,ESPECIALIZACION EN ASISTENTE EN GESTION ADMINISTRATIVA,CUBSO,1.0,27000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2409-49,ocds-dgv273-seacev3-2026-2409-49-2026-09-05T13:36:26.798058-05:00,1185958-10421556917,21197296,1,SERVICIO DE GESTIÓN TEMPRANA PARA EL AÑO 2025-2026,ADJUDICADO,pending,8012161000392698.0,SERVICIO DE COBRANZAS COACTIVAS TELEFONICA Y VIRTUALMENTE,CUBSO,1.0,690120.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185163,ocds-dgv273-seacev3-1185163-2026-09-05T13:35:53.243611-05:00,1185163-20611978228,21196599,1,"SERVICIO DE MODULADO, ROTULADO, RECOJO, TRASLADO, DISTRIBUCION Y REDISTRIBUCION DE MATERIAL EDUCATIVO Y FUNGIBLE PARA LAS INSTITUCIONES Y PROGRAMAS EDUCATIVOS PUBLICOS  2026",CONTRATADO,active,7814150100232661.0,SERVICIO DE TRANSPORTE DE TEXTOS ESCOLARES Y MATERIAL EDUCATIVO,CUBSO,1.0,199409.43,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
ocds-dgv273-seacev3-1185911,ocds-dgv273-seacev3-1185911-2026-09-04T13:58:05.505788-05:00,1185911-1765128,21199456,1,"CONTRATACIÓN PARA LA EJECUCIÓN DE OBRA DE LA IOARR ¿RENOVACION DE AULA; EN EL (LA) I.E. 64176-B EN EL CENTRO POBLADO SAN BERNARDO, DISTRITO DE PURUS, PROVINCIA DE PURUS, DEPARTAMENTO DE UCAYALI¿ CUI N° 2703312",CONTRATADO,active,7212140600233068.0,REMODELACION DE INFRAESTRUCTURA DE CENTROS EDUCATIVOS,CUBSO,1.0,322530.88,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-01_seace_v3_csv_es
