Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Contratos:ID del Contrato,Entrega compilada:Contratos:Artículos Contratados:ID,compiledRelease/contracts/0/items/0/position,Entrega compilada:Contratos:Artículos Contratados:Descripción,compiledRelease/contracts/0/items/0/statusDetails,compiledRelease/contracts/0/items/0/status,Entrega compilada:Contratos:Artículos Contratados:Clasificación:ID,Entrega compilada:Contratos:Artículos Contratados:Clasificación:Descripción,Entrega compilada:Contratos:Artículos Contratados:Clasificación:Esquema,Entrega compilada:Contratos:Artículos Contratados:Cantidad,compiledRelease/contracts/0/items/0/totalValue/amount,compiledRelease/contracts/0/items/0/totalValue/currency,compiledRelease/contracts/0/items/0/totalValue/currencyName,Entrega compilada:Contratos:Artículos Contratados:Unidad:ID,Entrega compilada:Contratos:Artículos Contratados:Unidad:Nombre,Entrega compilada:Contratos:Artículos Contratados:Unidad:Esquema,_mes_origen
ocds-dgv273-seacev3-1192124,ocds-dgv273-seacev3-1192124-2026-04-02T10:14:21.406576-05:00,2384208,21213243,1,"ADQUISICION DE CONCRETO PREMEZCLADO 310 KG/CM² CON CEMENTO TIPO HS PARA LA OBRA: ¿MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS EN EL NIVEL SECUNDARIO DE LA INSTITUCIÓN EDUCATIVA SEBASTIAN BARRANCA DEL DISTRITO DE CAMANÁ, PROVINCIA DE CAMANÁ, DEPARTAMENTO",Contratado,active,3011150500370524.0,CONCRETO PREMEZCLADO FC 350 kg/cm2,CUBSO,690.0,387966.3,PEN,Soles,26,M3,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190186,ocds-dgv273-seacev3-1190186-2026-04-02T10:14:19.583340-05:00,2384125,21208229,1,"ADQUISICIÓN DE SEMILLAS FORESTALES EN EL MARCO DE LA EJECUCIÓN DEL PROYECTO: INSTALACIÓN DE ESPECIES AGROFORESTALES CON FINES DE RECUPERACIÓN DE SUELOS DEGRADADOS EN 20 LOCALIDADES DE LA PROVINCIA DE MARISCAL CACERES-SAN MARTIN"" ¿ CUI N° 2310264",Contratado,active,,,,11.0,77274.02,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191195,ocds-dgv273-seacev3-1191195-2026-04-02T10:14:19.437652-05:00,2384229,21210821,1,SERVICIO DE MANTENIMIENTO DE INFRAESTRUCTURA,Contratado,active,7212140600337190.0,SERVICIO DE MANTENIMIENTO DE INFRAESTRUCTURA DE CENTROS EDUCATIVOS,CUBSO,1.0,95000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187472,ocds-dgv273-seacev3-1187472-2026-04-02T10:14:18.498000-05:00,2384181,21201052,1,"EJECUCIÓN DE LA OBRA: ¿CONSTRUCCION DE CALZADA O PISTA, VEREDA O ACERA Y BERMA; EN EL(LA) CUADRA N°01 DEL JR. AUGUSTO B. LEGUIA-BARRIO DE NICRUPAMPA, DISTRITO DE INDEPENDENCIA, PROVINCIA HUARAZ, DEPARTAMENTO ANCASH¿ CON CUI:2712601",Contratado,active,7214100100392916.0,SERVICIO DE CONSTRUCCION DE PISTAS Y VEREDAS,CUBSO,1.0,410555.67,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187714,ocds-dgv273-seacev3-1187714-2026-04-02T10:14:18.059466-05:00,2384257,21201834,1,CARNE DE AVE  Y HUEVOS,Contratado,active,,,,1.0,222000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190972,ocds-dgv273-seacev3-1190972-2026-04-02T10:14:12.424269-05:00,2384300,21210390,1,"ADQUISICION DE 18 COMPUTADORAS PARA LA IOARR: ""ADQUISICION DE CONCINA INDUSTRIAL, PROYECTOR MULTIMEDIA EQUIPO DE OTROS ACTIVOS COMPLEMENTARIOS Y MOBILIARIO DE OTROS ACTIVOS COMPLEMENTARIOS EN LA I.E. ANDREA VALDIVIESO DE MELGAR"" CUI 2684142",Contratado,active,,,,1.0,66310.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-713-1,ocds-dgv273-seacev3-2026-713-1-2026-04-02T10:14:12.409655-05:00,2384262,21207086,1,"CONTRATACIÓN DEL SUMINISTRO DE LOS BIENES ALIMENTICIOS: ¿LECHE EVAPORADA ENTERA EN TARRO DE 410 Gr¿ Y ¿HOJUELA DE AVENA, QUINUA, KIWICHA CON MACA Y SOYA ENRIQUECIDA CON VITAMINAS Y MINERALES¿ PARA ATENDER EL PROGRAMA VASO DE LECHE AÑO 2026",Contratado,active,,,,1.0,85464.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1197476,ocds-dgv273-seacev3-1197476-2026-04-02T10:14:11.809526-05:00,2384146,21226390,1,Servicio de Limpieza para la Unidad de Gestión del Programa Sectorial de Alcantarillado y Tratamiento de aguas residuales en ciudades de provincia - UGP PTAR,Contratado,active,9111160100358132.0,SERVICIO DE LIMPIEZA Y FUMIGACIÓN DE LOCAL,CUBSO,1.0,80802.96,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-2000-7,ocds-dgv273-seacev3-2026-2000-7-2026-04-02T10:14:11.616698-05:00,2384183,21203716,1,SERVICIO DE PRODUCCIÓN Y REALIZACIÓN DE LOS EVENTOS INTERNACIONALES DENOMINADOS: LA XXVIII CONFERENCIA REGIONAL DE DIRECTORES GENERALES DE ADUANAS DE LAS AMÉRICAS Y EL CARIBE (CRDGA) Y EL VI FORO CONJUNTO ADUANAS-GRUPO REGIONAL DEL SECTOR PRIVADO,Contratado,active,8610180400229643.0,CURSO DE ORGANIZACION DE EVENTOS CORPORATIVOS Y EMPRESARIALES,CUBSO,1.0,116666.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190853,ocds-dgv273-seacev3-1190853-2026-04-02T10:14:10.955030-05:00,2384321,21210084,1,"SUPERVISION DE LA OBRA: ""CREACION DE PISTAS, VEREDAS Y AREAS VERDES EN EL JR. PIURA CUADRA 1 A 8, JR. CUZCO CUADRA 1 A 8, JR. PUNO CUADRA 5 A 8, JR TACNA CUADRA 5 A 8, JR. MADRE DE DIOS CUADRA 5 A 8, JR JUNIN CUADRA 1 A 3 Y JR. LIBERTAD CUADRA 1 A 3,",Contratado,active,8110151000336392.0,SUPERVISION DE OBRA DE CONSTRUCCION DE CARRETERAS CON PAVIMENTOS ASFALTICOS O CONCRETO,CUBSO,1.0,65000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10049-16,ocds-dgv273-seacev3-2026-10049-16-2026-04-02T10:14:10.342060-05:00,2384338,21207585,1,ADQUISICION DE CAMARA FRIGORIFICA SEGUN ESPECIFICACIONES TECNICAS PARA EL PROYECTO MEJORAMIENTO DE LA TRANSFERENCIA TECNOLOGICA EN LA PRODUCCION Y VALOR AGREGADO DE LA CADENA PRODUCTIVA DE VACUNOS DE CARNE EN LA REGION DE PUNO 9 PROVINCIAS DEL DEPARTAMENTO DE PUNO,Contratado,active,2413151600135334.0,CAMARA FRIGORIFICA 4 PUERTAS DE DE 12 ft X 16 ft X 8 ft,CUBSO,1.0,199790.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-90-2,ocds-dgv273-seacev3-2026-90-2-2026-04-02T10:14:09.469047-05:00,2384119,21208214,1,"ADQUISICIÓN DE HOJUELAS DE KIWICHA TOSTADA, SÉMOLA DE QUINUA, CAÑIHUA, AVENA, CEBADA Y TRIGO CON MACA, ENRIQUECIDA CON VITAMINAS Y MINERALES, PARA LA MUNICIPALIDAD DISTRITAL DE ARAMANGO",Contratado,active,5022110100002739.0,HOJUELA DE AVENA CON KIWICHA,CUBSO,14454.0,112741.2,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-90229-0,ocds-dgv273-seacev3-2026-90229-0-2026-04-02T10:14:09.427433-05:00,2384011,21208685,1,CONTRATACION DEL SERVICIO DE LIMPIEZA PARA LOS LOCALES DE LA ENSAD,Contratado,active,9111160100358132.0,SERVICIO DE LIMPIEZA Y FUMIGACIÓN DE LOCAL,CUBSO,1.0,361900.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1003000934-1,ocds-dgv273-seacev3-2026-1003000934-1-2026-04-02T10:14:09.316048-05:00,2384231,21210888,1,"CONTRATACION DEL SERVICIO MEJORAMIENTO DE LA INFRAESTRUCTURA DE LA  INSTITUCION EDUCATIVA N 64657 - B EN LA COMUNIDAD NATIVA CATAY DEL DISTRITO DE Purús, PROVINCIA DE Purús, DEPARTAMENTO DE UCAYALI",Contratado,active,7212140600337190.0,SERVICIO DE MANTENIMIENTO DE INFRAESTRUCTURA DE CENTROS EDUCATIVOS,CUBSO,1.0,105000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1468-7,ocds-dgv273-seacev3-2026-1468-7-2026-04-01T10:15:21.640680-05:00,2384019,21212385,1,LECHE EVAPORADA ENTERA X 410 GR.,Contratado,active,5013170200307453.0,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,81000.0,363690.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189629,ocds-dgv273-seacev3-1189629-2026-04-01T10:15:21.239917-05:00,2384012,21206406,1,"ITEM I: LECHE EVAPORADA ENTERA X 400 g APROX PARA LA ACTIVIDAD: ""DISTRIBUCION DE ALIMENTOS Y SUPERVISION DEL REPARTO DE ALIMENTOS A LOS BENEFICIARIOS DEL PROGRAMA VASO DE LECHE PERIODO 2026""",Contratado,active,5013170200385474.0,LECHE EVAPORADA ENTERA X 350 g APROX.,CUBSO,12600.0,52920.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189581,ocds-dgv273-seacev3-1189581-2026-04-01T10:15:17.038355-05:00,2383890,21206262,1,"CONTRATACION DEL SERVICIO DE ALQUILER DE CAMIONETA PARA REALIZAR  TRABAJOS, GESTION ADMINISTRATIVA Y TRASLADO DEL SEÑOR ALCALDE DE LA MPC",Contratado,active,7811180800371310.0,SERVICIO DE ALQUILER DE CAMIONETA PICK UP CABINA DOBLE 4 X 4,CUBSO,1.0,60000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200374-4,ocds-dgv273-seacev3-2026-200374-4-2026-04-01T10:15:16.821764-05:00,2384022,21205381,1,SERVICIO DE MANTENIMIENTO RUTINARIO DEL CV EMP. SM -795 (VIENA) - NUEVO TRUJILLO - FIRMEZA - FORTALEZA - EL MIRADOR (KM 16+400),Contratado,active,7214100300333938.0,SERVICIO DE MANTENIMIENTO RUTINARIO DE CARRETERAS,CUBSO,16.0,108760.17,PEN,Soles,19,Kilometro,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190396,ocds-dgv273-seacev3-1190396-2026-04-01T10:15:16.577966-05:00,2384098,21208887,1,CEMENTO PORTLAND TIPO I X 42.50 kg,Contratado,active,3011160100012771.0,CEMENTO PORTLAND TIPO I X 42.50 kg,CUBSO,39000.0,1337700.0,PEN,Nuevos Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1186722,ocds-dgv273-seacev3-1186722-2026-04-01T10:15:14.952121-05:00,2383942,21200326,1,GUANTE QUIRURGICO ESTERIL DESCARTABLE Nº 7 1/2,Contratado,active,4213220500045899.0,GUANTE QUIRURGICO ESTERIL DESCARTABLE Nº 7 1/2,CUBSO,190000.0,112100.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187781,ocds-dgv273-seacev3-1187781-2026-04-01T10:15:14.586267-05:00,2384099,21202983,1,"¿CONSTRUCCIÓN DE AULA DE EDUCACIÓN PRIMARIA Y SERVICIOS HIGIÉNICOS Y/O VESTIDORES PARA ESTUDIANTES; EN EL(LA) I.E. 601737 EN EL CENTRO POBLADO PUERTO MAYNAS, DISTRITO DE PASTAZA, PROVINCIA DATEM DEL MARAÑON, DEPARTAMENTO LORETO¿ Código único de inve",Contratado,active,7212140600233069.0,CONSTRUCCION DE CENTROS EDUCATIVOS,CUBSO,1.0,1049518.82,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187118,ocds-dgv273-seacev3-1187118-2026-04-01T10:15:14.532440-05:00,2382600,21198280,1,"ADQUISICIÓN DE HOJUELAS PRECOCIDAS DE QUINUA, AVENA, AMARANTO, ARROZ, MIJO, SEMILLAS DE GIRASOL CON OMEGA 3Y6 CON VITAMINAS CALCIO Y HIERRO, SABOR A CLAVO Y CANELA",Contratado,active,5022110100002778.0,HOJUELA DE CEREAL Y/O LEGUMINOSAS ENRIQUECIDO,CUBSO,9610.0,68406.3,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191119,ocds-dgv273-seacev3-1191119-2026-04-01T10:15:10.358170-05:00,2384000,21210559,1,ADQUISICION DE ALIMENTOS PARA EL PROGRAMA DE COMPLEMENTACION ALIMENTARIA ¿ PCA MODALIDAD OLLAS COMUNES (SIN FICHA TECNICA),Contratado,active,,,,1.0,50873.6,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190736,ocds-dgv273-seacev3-1190736-2026-04-01T10:15:09.580256-05:00,2381595,21209818,1,SERVICIO DE INFRAESTRUCTURA EN LA NUBE PARA LA PLATAFORMA INFORMATICA,Contratado,active,8111200600364538.0,"SERVICIO DE ALOJAMIENTO, ALMACENAMIENTO Y RESPALDO EN LA NUBE.",CUBSO,1.0,1714109.04,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188228,ocds-dgv273-seacev3-1188228-2026-04-01T10:15:08.523275-05:00,2383976,21202811,1,"ADQUISICIÓN DE CEMENTO HIDRAULICO TIPO HS, SEGÚN ESPECIFICACIONES TÉCNICAS Y FICHAS TÉCNICAS PARA LA OBRA: ""MEJORAMIENTO DEL SERVICIO DE PRACTICA DEPORTIVA Y/O RECREATIVA EN EL POLIDEPORTIVO DE LA FAMILIA DEL DISTRITO DE KELLUYO DE LA PROVINCIA DE CH",Contratado,active,,,,89165.0,67136.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191766,ocds-dgv273-seacev3-1191766-2026-04-01T10:15:07.814190-05:00,2383899,21212013,1,SERVICIO DE ALIMENTACION PARA LA ESCUELA DE FUTBOL PILOTO DE MENORES,Contratado,active,9111160300225304.0,SERVICIO DE ALIMENTACION Y NUTRICION HOSPITALARIA,CUBSO,1.0,336000.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191509,ocds-dgv273-seacev3-1191509-2026-04-01T10:15:06.938540-05:00,2384002,21211551,2,"HOJUELAS DE AVENA, QUINUA, KIWICHA Y MACA PRECOCIDA FORTIFICADA CON VITAMINAS Y MINERALES X 500 GR",Contratado,active,5019210900391578.0,"HOJUELA DE AVENA, QUINUA Y KIWICHA PRECOCIDA ENRIQUECIDA CON VITAMINAS Y MINERALES",CUBSO,28500.0,170430.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191509,ocds-dgv273-seacev3-1191509-2026-04-01T10:15:06.938540-05:00,2384006,21211550,1,LECHE EVAPORADA ENTERA X 410 GR,Contratado,active,5013170200307453.0,LECHE EVAPORADA ENTERA X 400 g  APROX.,CUBSO,38000.0,149340.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187894,ocds-dgv273-seacev3-1187894-2026-04-01T10:15:03.629377-05:00,2383856,21202231,1,SERVICIO DE IMPRESIÓN DE FORMATO UNICO ATENCION (FUAS),Contratado,active,8212150400362193.0,SERVICIO DE IMPRESIONES EN PAPEL,CUBSO,6238.0,51980.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189831,ocds-dgv273-seacev3-1189831-2026-04-01T10:14:59.505419-05:00,2381730,21207108,1,"ADQUISICIÓN DE COMBUSTIBLE (DIÉSEL B5 S-50) PARA LAS UNIDADES MÓVILES DE PROPIEDAD DE LA MUNICIPALIDAD DISTRITAL DE ANGASMARCA, PARA EL AÑO FISCAL 2026.",Contratado,active,1510150500233280.0,DIESEL B5 S-50,CUBSO,8500.0,134980.0,PEN,Soles,13,Galon,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189266,ocds-dgv273-seacev3-1189266-2026-04-01T10:14:58.289837-05:00,2383885,21205472,1,ADQUISICIÓN DE VARILLA CORRUGADA,Contratado,active,,,,5.0,295998.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190834,ocds-dgv273-seacev3-1190834-2026-04-01T10:14:57.890046-05:00,2383921,21210052,1,PIEDRA CHANCADA DE 3/4,Contratado,active,1111160800379945.0,PIEDRA CALIZA CHANCADA DE 1/2 in,CUBSO,600.0,79200.0,PEN,Soles,26,M3,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190016,ocds-dgv273-seacev3-1190016-2026-04-01T10:14:57.635887-05:00,2383960,21207897,1,"SERVICIO DE RECOLECCION, TRANSPORTE Y DISPOSICION FINAL DE RESIDUOS SOLIDOS PELIGROSOS GENERADOS EN 12 ESTABLECIMIENTOS DE SALUD PERTENECIENTES A LA RED INTEGRADA DE SALUD 1 CORONEL PORTILLO",Contratado,active,7612200300232630.0,"SERVICIO DE DISPOSICION FINAL DE RESIDUOS SOLIDOS  HOSPITALARIOS (RECOJO, TRANSPORTE, TRATAMIENTO)",CUBSO,17108.0,42770.0,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1189446,ocds-dgv273-seacev3-1189446-2026-04-01T10:14:57.201386-05:00,2383999,21205936,1,"ADQUISICION DE EQUIPOS PARA LA ELABORACION DE ALIMENTOS PARA TRUCHAS PARA EL PLAN DE NEGOCIO ""MEJORAMIENTO DEL MANEJO PRODUCTIVO PARA SU SOSTENIBILIDAD EN LA CADENA DE VALOR DE ASOCIACION DE PRODUCTORES DE TRUCHA MAJASMON PALLPATA LAGUNA SUTUNTA, DIS",Contratado,active,,,,1.0,121000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190410,ocds-dgv273-seacev3-1190410-2026-04-01T10:14:57.113094-05:00,2383938,21208890,1,ADQUISICION DE INSUMOS PARA EL PROGRAMA VASO DE LECHE PERIODO FISCAL 2026,Contratado,active,,,,1.0,186740.4,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-326-21,ocds-dgv273-seacev3-2026-326-21-2026-04-01T10:14:57.096016-05:00,2383893,21207392,1,ADQUISICION DE INSUMOS DE PRIMERA NECESIDAD PARA LA ELABORACION DE ALIMENTOS EN EL COMEDOR MUNICIPAL DE ANDAHUAYLAS DE LA MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS PARA EL AÑO 2026,Contratado,active,,,,16.0,53042.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191686,ocds-dgv273-seacev3-1191686-2026-04-01T10:14:55.488396-05:00,2383977,21211818,1,GUANTE PARA EXAMEN DESCARTABLE TALLA  M,Contratado,active,4213220300045891.0,GUANTE PARA EXAMEN DESCARTABLE TALLA  M,CUBSO,600000.0,62400.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-10536-4,ocds-dgv273-seacev3-2026-10536-4-2026-04-01T10:14:54.953284-05:00,2383914,21203528,1,"SERVICIO DE CONFECCION E INSTALACION DE ESTRUCTURAS METALICAS PARA LA OBRA: MEJORAMIENTO DEL CIRCUITO VIAL DEL CENTRO DE EVALUACION DIRECCION DE TRANSPORTE TERRESTRE DE DRTC-MDD, DISTRITO DE LAS PIEDRAS, PROVINCIA DE TAMBOPATA-DEPARTAMENTO DE MADRE D",Contratado,active,7212110200339377.0,"SERVICIO DE CONFECCION E INSTALACION DE ESTRUCTURAS METALICAS PARA LA OBRA: MEJORAMIENTO DEL CIRCUITO VIAL DEL CENTRO DE EVALUACION DIRECCION DE TRANSPORTE TERRESTRE DE DRTC-MDD, DISTRITO DE LAS PIEDRAS, PROVINCIA DE TAMBOPATA-DEPARTAMENTO DE MADRE D",CUBSO,1.0,440200.0,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190772,ocds-dgv273-seacev3-1190772-2026-04-01T10:14:54.743581-05:00,2384005,21209851,2,"ADQUISICION DE CONCRETO PREMEZCLADO PARA EL PROYECTO CREACION DEL SERVICIOS DE ESPACIOS PUBLICOS URBANOS EN EL ESPACIO PUBLICO PASEO DE LOS INCAS DE LA AV. ALAMEDA PACHACUTEQ, ENTRE EL TRAMO OVALO PACHACUTEQ Y OVALO MARTIN CHAMBI DEL DISTRITO DE WANC",Contratado,active,,,,312.0,122448.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-200374-8,ocds-dgv273-seacev3-2026-200374-8-2026-04-01T10:14:54.410660-05:00,2384035,21205454,1,SERVICIO DE MANTENIMIENTO RUTINARIO DEL CV EMP. PE-5N (CASPIZAPA) - UP. SHAPAJAICO (KM 11+000),Contratado,active,7214100300333938.0,SERVICIO DE MANTENIMIENTO RUTINARIO DE CARRETERAS,CUBSO,11.0,67411.02,PEN,Soles,19,Kilometro,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1191511,ocds-dgv273-seacev3-1191511-2026-04-01T10:14:54.219696-05:00,2384059,21211548,1,"HOJUELA DE AVENA, QUINUA, KIWICHA Y HARINA DE SOYA PRECOCIDA ENRIQUECIDA CON VITAMINAS Y MINERALES",Contratado,active,5019210900392951.0,"HOJUELA DE AVENA, QUINUA, KIWICHA Y HARINA DE SOYA PRECOCIDA ENRIQUECIDA CON VITAMINAS Y MINERALES",CUBSO,7610.0,79067.9,PEN,Soles,18,Kilogramo,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188661,ocds-dgv273-seacev3-1188661-2026-04-01T10:14:53.811926-05:00,2383900,21204168,1,SERVICIO DE ALQUILER DE INMUEBLE PARA EL FUNCIONAMIENTO DE OFICINAS ADMINISTRATIVAS DE LA UNDC,Contratado,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,540000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188661,ocds-dgv273-seacev3-1188661-2026-04-01T10:14:53.811926-05:00,2383895,21204169,2,SERVICIO DE ALQUILER DE AULAS Y OFICINAS ADMINISTRATIVAS PARA EL FUNCIONAMIENTO DEL CENTRO PREUNIVERSITARIO Y CENTRO DE IDIOMAS DE LA DIRECCIÓN DE SERVICIOS EDUCATIVOS DE EXTENSIÓN DE LA UNDC,Contratado,active,8013150200094959.0,SERVICIO DE ALQUILER DE INMUEBLE,CUBSO,1.0,468000.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1190932,ocds-dgv273-seacev3-1190932-2026-04-01T10:14:53.265519-05:00,2383993,21210224,1,"Servicio de supervisión para el proyecto: ""MEJORAMIENTO DEL SERVICIO DE ACCESIBILIDAD A LA ADQUISICIÓN DE PRODUCTOS DE PRIMERA NECESIDAD EN LA LOCALIDAD DE ANTAUTA DISTRITO DE         ANTAUTA DE LA PROVINCIA DE MELGAR DEL DEPARTAMENTO DE PUNO""",Contratado,active,8110150800360655.0,SUPERVISION DE OBRA DE AMPLIACION DE MERCADO,CUBSO,1.0,246293.6,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1188257,ocds-dgv273-seacev3-1188257-2026-04-01T10:14:52.860103-05:00,2384042,21202860,10,"ADQUISICION DE ACERO CORRUGADO, SEGÚN ESPECIFICACIONES TÉCNICAS, PARA EL MEJORAMIENTO DEL SERVICIO DE PRACTICA DEPORTIVA Y/O RECREATIVA EN EL POLIDEPORTIVO DE LA FAMILIA DEL DISTRITO DE KELLUYO DE LA PROVINCIA DE CHUCUITO DEL DEPARTAMENTO DE PUNO CON",Contratado,active,,,,2742.0,64822.43,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-1187805,ocds-dgv273-seacev3-1187805-2026-04-01T10:14:52.816404-05:00,2383573,21202125,1,ADQUISICIÓN DE ALIMENTOS (CON FICHA TÉCNICA APROBADA POR PERÚ COMPRAS) PARA LAS PERSONAS CON DISCAPACIDAD INSCRITAS EN LA OMAPED DE LA MUNICIPALIDAD PROVINCIAL DE TRUJILLO ¿ PERIODO 2026,Contratado,active,,,,7.0,827400.0,PEN,Soles,40,Unidad,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
ocds-dgv273-seacev3-2026-1052-8,ocds-dgv273-seacev3-2026-1052-8-2026-04-01T10:14:52.798580-05:00,2383949,21198080,1,CREACION DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN LOCAL MULTIUSO DEL CENTRO POBLADO SAN SALVADOR DE LUCUMILLO DISTRITO DE EL INGENIO DE LA PROVINCIA DE NASCA DEL DEPARTAMENTO DE ICA,Contratado,active,7212110100233077.0,CONSTRUCCION DE LOCAL COMUNAL,CUBSO,1.0,986992.33,PEN,Soles,36,Servicio,PE-SEACE3-UnidadMedida,2026-02_seace_v3_csv_es
