Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Etiqueta de entrega,Entrega compilada:Fecha de entrega,Entrega compilada:Open Contracting ID,compiledRelease/publishedDate,Entrega compilada:Tipo de inicio,Entrega compilada:Comprador:ID de Organización,Entrega compilada:Comprador:Nombre de la Organización,Entrega compilada:Planeación:Presupuesto:Fuente del Presupuesto,Entrega compilada:Planeación:Presupuesto:Título del Proyecto,Entrega compilada:Planeación:Presupuesto:Identificador de proyecto,Entrega compilada:Planeación:Presupuesto:Monto:Monto,Entrega compilada:Planeación:Presupuesto:Monto:Moneda,Entrega compilada:Planeación:Presupuesto:Monto:Nombre de Moneda,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Título de la licitación,Entrega compilada:Licitación:Descripción de la licitación,Entrega compilada:Licitación:Entidad contratante:ID de Organización,Entrega compilada:Licitación:Entidad contratante:Nombre de la Organización,compiledRelease/tender/datePublished,Entrega compilada:Licitación:Método de contratación,Entrega compilada:Licitación:Detalles del método de contratación,Entrega compilada:Licitación:Categoría principal de contratación,Entrega compilada:Licitación:Categorías adicionales de contratación,Entrega compilada:Licitación:Valor:Monto,Entrega compilada:Licitación:Valor:Moneda,Entrega compilada:Licitación:Valor:Nombre de Moneda,compiledRelease/tender/value/amount_PEN,Entrega compilada:Licitación:Periodo de licitación:Fecha de inicio,Entrega compilada:Licitación:Periodo de licitación:Fecha de fin,Entrega compilada:Licitación:Número de licitantes,Entrega compilada:Licitación:Información Protegida,Entrega compilada:Segmentación:ID,Entrega compilada:Segmentación:Criterio,Entrega compilada:Licitación:Periodo de consulta:Fecha de inicio,Entrega compilada:Licitación:Periodo de consulta:Fecha de fin,Entrega compilada:Licitación:Periodo de consulta:Duración (días)
ocds-dgv273-seacev3-2026-1810-3,ocds-dgv273-seacev3-2026-1810-3-2026-08-22T10:43:07.310256-05:00,compiled,2026-08-22T10:43:07.310242-05:00,ocds-dgv273-seacev3-2026-1810-3,2026-08-22T10:43:07.310261-05:00,tender,PE-CONSUCODE-1810,MUNICIPALIDAD DISTRITAL DE HUALLAGA,Fondos Públicos,CREACION DE LOS SERVICIOS PÚBLICOS DE INTEGRACIÓN ECONÓMICA Y SOCIAL EN LA PARTE ALTA  DE CENTRO POBLADO LEDOY DISTRITO DE HUALLAGA DE LA PROVINCIA DE BELLAVISTA DEL DEPARTAMENTO DE SAN MARTIN,2598141,1302317.4100000001,PEN,Soles,1198774,LP-ABR-1-2026-MDH/C-1,"EJECUCIÓN DE LA OBRA: ""CREACIÓN DE LOS SERVICIOS PÚBLICOS DE INTEGRACIÓN ECONÓMICA Y SOCIAL, EN LA PARTE ALTA DE CENTRO POBLADO LEDOY DISTRITO DE HUALLAGA DE LA PROVINCIA DE BELLAVISTA DEL DEPARTAMENTO DE SAN MARTÍN",PE-CONSUCODE-1810,MUNICIPALIDAD DISTRITAL DE HUALLAGA,2026-03-23T18:36:00-05:00,,Licitación Pública Abreviada,works,works,1302317.41,PEN,Soles,1302317.41,2026-03-23T00:00:00-05:00,2026-03-23T00:00:00-05:00,7,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-24T00:01:00-05:00,2026-03-26T23:59:00-05:00,2
ocds-dgv273-seacev3-1201740,ocds-dgv273-seacev3-1201740-2026-08-22T10:43:07.083124-05:00,compiled,2026-08-22T10:43:07.083111-05:00,ocds-dgv273-seacev3-1201740,2026-08-22T10:43:07.083129-05:00,tender,PE-CONSUCODE-805,MUNICIPALIDAD PROVINCIAL DE ESPINAR,Fondos Públicos,"CREACION DEL SERVICIO DE MOVILIDAD URBANA EN LAS VÍAS LOCALES DE LA URB. DOMINGO HUARCA EN EL CENTRO POBLADO YAURI,   DISTRITO DE ESPINAR DE LA PROVINCIA DE ESPINAR DEL DEPARTAMENTO DE CUSCO",2653299,,,,1201740,CP-ABR-27-2026-MPE-OC-1,"CONTRATACION DEL SERVICIO DE ALQUILER DE CAMION VOLQUETE DE 15 M3 PARA EL PROYECTO: ""CREACIÓN DEL SERVICIO DE MOVILIDAD URBANA EN LAS VÍAS LOCALES DE LA URB. DOMINGO HUARCA EN EL CENTRO POBLADO YAURI, DISTRITO DE ESPINAR DE LA PROVINCIA DE ESPINAR DEL DEPARTAMENTO DE CUSCO""",PE-CONSUCODE-805,MUNICIPALIDAD PROVINCIAL DE ESPINAR,2026-03-31T12:31:00-05:00,,Concurso Público Abreviado,services,services,148640.0,PEN,Soles,148640.0,2026-03-31T00:00:00-05:00,2026-03-31T00:00:00-05:00,21,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-04-01T00:01:00-05:00,2026-04-07T23:59:00-05:00,6
ocds-dgv273-seacev3-1196514,ocds-dgv273-seacev3-1196514-2026-08-22T10:43:07.055936-05:00,compiled,2026-08-22T10:43:07.055922-05:00,ocds-dgv273-seacev3-1196514,2026-08-22T10:43:07.055941-05:00,tender,PE-CONSUCODE-424,MUNICIPALIDAD DISTRITAL DE ALTO SELVA ALEGRE,Fondos Públicos,,,,,,1196514,CP-ABR-5-2026-MDASA-1,CONTRATACIÓN DE UNA PERSONA NATURAL O JURÍDICA PARA EL SERVICIO DE EJECUCION DE MANTENIMIENTO DENOMINADO: ACTUALIZACION DE COSTOS Y REFORMULACION DE LA FICHA TECNICA PARA REALIZAR EL MANTENIMIENTO PREVENTIVO Y/O CORRECTIVO DE LA PLATAFORMA DE VIDEOVIGILANCIA DEL PROYECTO ¿MEJORAMIENTO DEL SERVICIO D,PE-CONSUCODE-424,MUNICIPALIDAD DISTRITAL DE ALTO SELVA ALEGRE,2026-03-17T10:16:00-05:00,,Concurso Público Abreviado,services,services,0.0,PEN,Soles,0.0,2026-03-17T00:00:00-05:00,2026-03-17T00:00:00-05:00,,True,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-18T00:01:00-05:00,2026-03-20T23:59:00-05:00,2
ocds-dgv273-seacev3-1192249,ocds-dgv273-seacev3-1192249-2026-08-22T10:42:45.497937-05:00,compiled,2026-08-22T10:42:45.497924-05:00,ocds-dgv273-seacev3-1192249,2026-08-22T10:42:45.497942-05:00,tender,PE-CONSUCODE-200420,CORTE SUPERIOR DE JUSTICIA DE CUSCO,Fondos Públicos,,,145000.0,PEN,Soles,1192249,CP-ABR-5-2025-CS-CSJCU-PJ-3,Servicio de Habilitación de Archivo de la Sede Judicial de Quillabamba de la Corte Superior de Justicia del Cusco,PE-CONSUCODE-200420,CORTE SUPERIOR DE JUSTICIA DE CUSCO,2026-03-03T14:12:00-05:00,,Concurso Público Abreviado,services,services,145000.0,PEN,Soles,145000.0,2026-03-03T00:00:00-05:00,2026-03-03T00:00:00-05:00,22,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-04T00:01:00-05:00,2026-03-06T23:59:00-05:00,2
ocds-dgv273-seacev3-1195805,ocds-dgv273-seacev3-1195805-2026-08-22T10:42:45.458495-05:00,compiled,2026-08-22T10:42:45.458483-05:00,ocds-dgv273-seacev3-1195805,2026-08-22T10:42:45.458500-05:00,tender,PE-CONSUCODE-10042,GOBIERNO REGIONAL DE CUSCO-INSTITUTO DE MANEJO DE AGUA Y MEDIO AMBIENTE( IMA),Fondos Públicos,"RECUPERACION DEL SERVICIO  ECOSISTEMICO DE REGULACIÓN HIDRICA EN LAS MICROCUENCAS DE TOCCOHUANCA, LLANCAMA, LLANQUEMAYO, TAUCABAMBA Y MISKAHUAYCCO DE LA CUENCA MEDIA DEL APURIMAC - EN LOS DISTRITOS DE PARURO, OMACHA, PILLPINTO Y CHINCHAYPUJIO EN LAS PROVINCIAS DE ANTA Y PARURO DEL  DEPARTAMENTO DE CUSCO",2509015,346526.53,PEN,Soles,1195805,CP-ABR-7-2026-GRC-IMA/C-1,"SERVICIO DE VOLADURA DE ROCA PARA LA OBRA CONSTRUCCION DE PRESA PIÑAHUATA II DEL PROYECTO ""RECUPERACION DEL SERVICIO ECOSISTEMICO DE REGULACION HIDRICA EN LAS MICROCUENCAS DE TOCCOHUANCA, LLANCAMA, LLANQUEMAYO, TAUCABAMBA Y MISKAHUAYCCO DE LA CUENCA MEDIA DEL APURIMAC - EN LOS DISTRITOS DE PARURO, O",PE-CONSUCODE-10042,GOBIERNO REGIONAL DE CUSCO-INSTITUTO DE MANEJO DE AGUA Y MEDIO AMBIENTE( IMA),2026-03-12T17:35:00-05:00,,Concurso Público Abreviado,services,services,142222.53,PEN,Soles,142222.53,2026-03-12T00:00:00-05:00,2026-03-12T00:00:00-05:00,11,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-13T00:01:00-05:00,2026-03-17T23:59:00-05:00,4
ocds-dgv273-seacev3-1201160,ocds-dgv273-seacev3-1201160-2026-08-22T10:42:45.451231-05:00,compiled,2026-08-22T10:42:45.451218-05:00,ocds-dgv273-seacev3-1201160,2026-08-22T10:42:45.451236-05:00,tender,PE-CONSUCODE-2432,PERUPETRO S.A.,Fondos Públicos,,,,,,1201160,CP-ABR-2-2026-PERUPETRO-1,"CONTRATACIÓN DEL SERVICIO DE SEGURIDAD Y VIGILANCIA EN EL LOTE XV - PROVINCIA DE TALARA, REGIÓN DE PIURA",PE-CONSUCODE-2432,PERUPETRO S.A.,2026-03-30T12:48:00-05:00,,Concurso Público Abreviado,services,services,0.0,PEN,Soles,0.0,2026-03-30T00:00:00-05:00,2026-03-30T00:00:00-05:00,,True,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-31T00:01:00-05:00,2026-04-06T23:59:00-05:00,6
ocds-dgv273-seacev3-1201161,ocds-dgv273-seacev3-1201161-2026-08-22T10:42:45.418361-05:00,compiled,2026-08-22T10:42:45.418348-05:00,ocds-dgv273-seacev3-1201161,2026-08-22T10:42:45.418366-05:00,tender,PE-CONSUCODE-2432,PERUPETRO S.A.,Fondos Públicos,,,,,,1201161,CP-ABR-3-2026-PERUPETRO-1,"CONTRATACIÓN DEL SERVICIO DE SEGURIDAD Y VIGILANCIA EN EL LOTE II - PROVINCIA DE TALARA, REGIÓN DE PIURA",PE-CONSUCODE-2432,PERUPETRO S.A.,2026-03-30T12:57:00-05:00,,Concurso Público Abreviado,services,services,0.0,PEN,Soles,0.0,2026-03-30T00:00:00-05:00,2026-03-30T00:00:00-05:00,,True,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-31T00:01:00-05:00,2026-04-06T23:59:00-05:00,6
ocds-dgv273-seacev3-1216526,ocds-dgv273-seacev3-1216526-2026-08-21T10:31:05.124967-05:00,compiled,2026-08-21T10:31:05.124953-05:00,ocds-dgv273-seacev3-1216526,2026-08-21T10:31:05.124972-05:00,tender,PE-CONSUCODE-200802,INSTITUTO VIAL PROVINCIAL DE CHINCHEROS,Fondos Públicos,,,204875.0,PEN,Soles,1216526,CP-ABR-6-2026-IVP-CH-1,"CONTRATACION DE SERVICIOS DE MANTENIMIENTO RUTINARIO DE LOS CAMINOS VECINALES NO PAVIMENTADOS:  EMP.AP-102 (DV. SARAHUARCAY) - CHOCCEPUQUIO - MOLLEBAMBA - HUARIBAMA - SANTA ROSA - RANRACANCHA (KM 17+915), EMP. AP-531 - (PADRE RUMI) - CCENHUA (KM 04+432), EMP.PE-3S (CHECCHE) - SAN CRISTOBAL - LLATANACO - EMP.AP-530 (DV. RANRACANCHA).",PE-CONSUCODE-200802,INSTITUTO VIAL PROVINCIAL DE CHINCHEROS,2026-03-10T21:02:00-05:00,,Concurso Público Abreviado,services,services,204875.0,PEN,Soles,204875.0,2026-03-10T00:00:00-05:00,2026-03-10T00:00:00-05:00,34,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-11T00:01:00-05:00,2026-03-13T23:59:00-05:00,2
ocds-dgv273-seacev3-1196774,ocds-dgv273-seacev3-1196774-2026-08-21T10:31:04.823832-05:00,compiled,2026-08-21T10:31:04.823818-05:00,ocds-dgv273-seacev3-1196774,2026-08-21T10:31:04.823837-05:00,tender,PE-CONSUCODE-1200,MUNICIPALIDAD DISTRITAL DE VICTOR LARCO HERRERA,Fondos Públicos,MEJORAMIENTO DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN EL COMPLEJO DEPORTIVO DE SANTA EDELMIRA DE LA URBANIZACION DE SANTA EDELMIRA DEL   DISTRITO DE VICTOR LARCO HERRERA DE LA PROVINCIA DE TRUJILLO DEL DEPARTAMENTO DE LA LIBERTAD,2697714,97243.22,PEN,Soles,1196774,CP-ABR-2-2026-MDVLH-CS-1,SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVICION DE LA OBRA ¿MEJORAMIENTO DEL SERVICIO DE PRACTICA DEPORTIVA Y/O RECREATIVA EN EL COMPLEJO DEPORTIVO DE SANTA EDELMIRA DEL DISTRITO DE SANTA EDELMIRA DE LA URBANIZACION DE SANTA EDELMIRA DEL DISTRITO DE VICTOR LARCO HERRERA DE LA PROVINCIA DE TRUJIL,PE-CONSUCODE-1200,MUNICIPALIDAD DISTRITAL DE VICTOR LARCO HERRERA,2026-03-16T19:14:00-05:00,,Concurso Público Abreviado,services,services,97243.22,PEN,Soles,97243.22,2026-03-16T00:00:00-05:00,2026-03-16T00:00:00-05:00,10,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-17T00:01:00-05:00,2026-03-19T23:59:00-05:00,2
ocds-dgv273-seacev3-1198586,ocds-dgv273-seacev3-1198586-2026-08-21T10:31:04.771323-05:00,compiled,2026-08-21T10:31:04.771304-05:00,ocds-dgv273-seacev3-1198586,2026-08-21T10:31:04.771329-05:00,tender,PE-CONSUCODE-1155,MUNICIPALIDAD PROVINCIAL DE SATIPO,Fondos Públicos,"CONSTRUCCION DE COBERTURA DE INSTALACIONES DEPORTIVAS; EN EL(LA) I.E. INTEGRADA PACHACUTEC EN EL CENTRO POBLADO RIO VENADO, DISTRITO DE SATIPO, PROVINCIA SATIPO, DEPARTAMENTO JUNIN",2650852,562321.21,PEN,Soles,1198586,LP-ABR-26-2025-MPS-3,"CONTRATACIÓN DE LA EJECUCIÓN DE LA IOARR: CONSTRUCCIÓN DE COBERTURA DE INSTALACIONES DEPORTIVAS; EN EL(LA) I.E. INTEGRADA PACHACÚTEC EN EL CENTRO POBLADO RIO VENADO, DISTRITO DE SATIPO, PROVINCIA SATIPO, DEPARTAMENTO JUNÍN CON CUI N° 2650852",PE-CONSUCODE-1155,MUNICIPALIDAD PROVINCIAL DE SATIPO,2026-03-23T18:18:00-05:00,,Licitación Pública Abreviada,works,works,562321.21,PEN,Soles,562321.21,2026-03-23T00:00:00-05:00,2026-03-23T00:00:00-05:00,10,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-24T00:01:00-05:00,2026-03-26T23:59:00-05:00,2
ocds-dgv273-seacev3-1197319,ocds-dgv273-seacev3-1197319-2026-08-21T10:31:04.265695-05:00,compiled,2026-08-21T10:31:04.265679-05:00,ocds-dgv273-seacev3-1197319,2026-08-21T10:31:04.265700-05:00,tender,PE-CONSUCODE-424,MUNICIPALIDAD DISTRITAL DE ALTO SELVA ALEGRE,Fondos Públicos,,,58046.0,PEN,Soles,1197319,LP-ABR-2-2026-MDASA-1,CONTRATACIÓN DE BIENES ADQUISICIÓN DE UNIFORMES DE TRABAJO PARA EL PERSONAL DE LA SUB GERENCIA DE MANTENIMIENTO DE INFRAESTRUCTURA EXISTENTE,PE-CONSUCODE-424,MUNICIPALIDAD DISTRITAL DE ALTO SELVA ALEGRE,2026-03-17T21:44:00-05:00,,Licitación Pública Abreviada,goods,goods,58046.0,PEN,Soles,58046.0,2026-03-17T00:00:00-05:00,2026-03-17T00:00:00-05:00,22,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-18T00:01:00-05:00,2026-03-20T23:59:00-05:00,2
ocds-dgv273-seacev3-1199674,ocds-dgv273-seacev3-1199674-2026-08-21T10:30:53.762220-05:00,compiled,2026-08-21T10:30:53.762207-05:00,ocds-dgv273-seacev3-1199674,2026-08-21T10:30:53.762226-05:00,tender,PE-CONSUCODE-528,MUNICIPALIDAD DISTRITAL DE CANARIA,Fondos Públicos,MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA VEHICULAR Y PEATONAL MEDIANTE PISTAS Y VEREDAS EN LAS PRINCIPALES CALLES DE LA LOCALIDAD DE CANARIA DEL DISTRITO DE CANARIA - PROVINCIA DE VICTOR FAJARDO - DEPARTAMENTO DE AYACUCHO,2459702,9676089.120000001,PEN,Soles,1199674,LP-ABR-1-2026-MDC/CS-1-1,"LA EJECUCIÓN DE LA OBRA ¿MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA VEHICULAR Y PEATONAL MEDIANTE PISTAS Y VEREDAS EN LAS PRINCIPALES CALLES DE LA LOCALIDAD DE CANARIA DEL DISTRITO DE CANARIA - PROVINCIA DE VICTOR FAJARDO - DEPARTAMENTO DE AYACUCHO"" Código Único de Inversiones 2459702",PE-CONSUCODE-528,MUNICIPALIDAD DISTRITAL DE CANARIA,2026-03-26T15:57:00-05:00,,Licitación Pública Abreviada,works,works,4838044.56,PEN,Nuevos Soles,4838044.56,2026-03-26T00:00:00-05:00,2026-03-26T00:00:00-05:00,16,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-27T00:01:00-05:00,2026-04-06T23:59:00-05:00,10
ocds-dgv273-seacev3-1222559,ocds-dgv273-seacev3-1222559-2026-08-21T10:30:42.379656-05:00,compiled,2026-08-21T10:30:42.379643-05:00,ocds-dgv273-seacev3-1222559,2026-08-21T10:30:42.379662-05:00,tender,PE-CONSUCODE-203306,MUNICIPALIDAD DISTRITAL DE MEGANTONI,Fondos Públicos,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE URBANO Y MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN LA CC.NN. KIRIGUETI   DISTRITO DE MEGANTONI DE LA PROVINCIA DE LA CONVENCION DEL DEPARTAMENTO DE CUSCO,2607078,,,,1222559,CP CON-SM-1-2026-MDM/CS-1,"CONTRATACIÓN DE CONSULTORÍA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA: MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE URBANO Y MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN LA CC.NN. KIRIGUETI, DISTRITO DE MEGANTO,LA CONVENCIÓN.",PE-CONSUCODE-203306,MUNICIPALIDAD DISTRITAL DE MEGANTONI,2026-03-16T11:58:00-05:00,,Concurso Público para Consultoría,services,services,1200000.0,PEN,Soles,1200000.0,2026-03-16T00:00:00-05:00,2026-03-16T00:00:00-05:00,30,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-17T00:01:00-05:00,2026-03-25T23:59:00-05:00,8
ocds-dgv273-seacev3-1226400,ocds-dgv273-seacev3-1226400-2026-08-21T10:30:42.042234-05:00,compiled,2026-08-21T10:30:42.042219-05:00,ocds-dgv273-seacev3-1226400,2026-08-21T10:30:42.042239-05:00,tender,PE-CONSUCODE-742,MUNICIPALIDAD PROVINCIAL DEL CALLAO,Fondos Públicos,,,245347.6,PEN,Soles,1226400,LP-ABR-4-2026-MPC-C-ODSSCPMA-1,ADQUISICION DE MATERIALES PARA ACONDICIONAMIENTO DE LAS ZONAS DE LA PROVINCIA CONSTITUCIONAL DEL CALLAO,PE-CONSUCODE-742,MUNICIPALIDAD PROVINCIAL DEL CALLAO,2026-03-31T14:58:00-05:00,,Licitación Pública Abreviada,goods,goods,245347.6,PEN,Soles,245347.6,2026-03-31T00:00:00-05:00,2026-03-31T00:00:00-05:00,16,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-04-01T00:01:00-05:00,2026-04-08T23:59:00-05:00,7
ocds-dgv273-seacev3-1201669,ocds-dgv273-seacev3-1201669-2026-08-21T10:30:41.481001-05:00,compiled,2026-08-21T10:30:41.480986-05:00,ocds-dgv273-seacev3-1201669,2026-08-21T10:30:41.481017-05:00,tender,PE-CONSUCODE-2408,EMPRESA REGIONAL DE SERVICIO PUBLICO DE ELECTRICIDAD - ELECTROSUR S.A.,Fondos Públicos,,,230011.55,PEN,Soles,1201669,CP-ABR-9-2025-ES-3,ELABORACIÓN DEL EXPEDIENTE TÉCNICO DEL PROYECTO MEJORAMIENTO Y AMPLIACIÓN DE LA CAPACIDAD DE LA LÍNEA DE TRANSMISIÓN 66KV DERIVACIÓN ZOFRATACNA - S.E. YARADA - DISTRITO LA YARADA - LOS PALOS - PROVINCIA DE TACNA - DEPARTAMENTO DE TACNA,PE-CONSUCODE-2408,EMPRESA REGIONAL DE SERVICIO PUBLICO DE ELECTRICIDAD - ELECTROSUR S.A.,2026-03-31T10:41:00-05:00,,Concurso Público Abreviado,services,services,230011.55,PEN,Soles,230011.55,2026-03-31T00:00:00-05:00,2026-03-31T00:00:00-05:00,7,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-04-01T00:01:00-05:00,2026-04-07T23:59:00-05:00,6
ocds-dgv273-seacev3-2026-10195-1,ocds-dgv273-seacev3-2026-10195-1-2026-08-21T10:30:41.443343-05:00,compiled,2026-08-21T10:30:41.443328-05:00,ocds-dgv273-seacev3-2026-10195-1,2026-08-21T10:30:41.443348-05:00,tender,PE-CONSUCODE-10195,INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS - INCN,Fondos Públicos,,,26689617.55,PEN,Soles,1196051,CP SER-SM-1-2026-INCN/C-1,SERVICIO DE SEGURIDAD Y VIGILANCIA PRIVADA PARA LAS INSTALACIONES DEL INSTITUTO NACIONAL DE CIENCIAS NEUROLÓGICAS,PE-CONSUCODE-10195,INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS - INCN,2026-03-13T18:21:00-05:00,,Concurso Público de Servicios,services,services,4512961.91,PEN,Soles,4512961.91,2026-03-13T00:00:00-05:00,2026-03-13T00:00:00-05:00,40,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-14T00:01:00-05:00,2026-03-24T23:59:00-05:00,10
ocds-dgv273-seacev3-2026-2528-4,ocds-dgv273-seacev3-2026-2528-4-2026-08-21T10:30:30.365980-05:00,compiled,2026-08-21T10:30:30.365967-05:00,ocds-dgv273-seacev3-2026-2528-4,2026-08-21T10:30:30.365985-05:00,tender,PE-CONSUCODE-2528,EMPRESA DE ADMINISTRACION DE INFRAESTRUCTURA ELECTRICA S.A.,Fondos Públicos,,,139756.08,PEN,Soles,1201808,CP-ABR-7-2026-ADINELSA-1,"SUPERVISION DE LA OBRA: ¿CREACION DEL SERVICIO DE SUMINISTRO ELECTRICO DOMICILIARIO EN ZONAS RURALES EN EL SER QUILMANA, LOCALIDADES, LAS CASUARINAS, LAS PALMAS II, 23 DE OCTUBRE Y FUTURO DEL PERU, DISTRITO DE QUILMANA DE LA PROVINCIA DE CAÑETE DEL DEPARTAMENTO DE LIMA",PE-CONSUCODE-2528,EMPRESA DE ADMINISTRACION DE INFRAESTRUCTURA ELECTRICA S.A.,2026-03-31T14:50:00-05:00,,Concurso Público Abreviado,services,services,139756.08,PEN,Soles,139756.08,2026-03-31T00:00:00-05:00,2026-03-31T00:00:00-05:00,38,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-04-01T00:01:00-05:00,2026-04-07T23:59:00-05:00,6
ocds-dgv273-seacev3-1198623,ocds-dgv273-seacev3-1198623-2026-08-21T10:30:18.756374-05:00,compiled,2026-08-21T10:30:18.756362-05:00,ocds-dgv273-seacev3-1198623,2026-08-21T10:30:18.756379-05:00,tender,PE-CONSUCODE-203646,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA CENTRO,Fondos Públicos,,,3907080.48,PEN,Soles,1198623,LP-SM-1-2026-DIRIS-LC-1,ADQUISICION DE ALIMENTOS PARA LOS CENTROS DE ALIMENTACION Y NUTRICION DE LA DIRIS LIMA CENTRO,PE-CONSUCODE-203646,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA CENTRO,2026-03-23T11:38:00-05:00,open,Licitación Pública,goods,goods,1370139.04,PEN,Soles,1370139.04,2026-03-23T00:00:00-05:00,2026-03-23T00:00:00-05:00,17,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-24T00:01:00-05:00,2026-04-01T23:59:00-05:00,8
ocds-dgv273-seacev3-2026-1979-1,ocds-dgv273-seacev3-2026-1979-1-2026-08-21T10:30:18.679497-05:00,compiled,2026-08-21T10:30:18.679485-05:00,ocds-dgv273-seacev3-2026-1979-1,2026-08-21T10:30:18.679502-05:00,tender,PE-CONSUCODE-1979,INSTITUTO NACIONAL DE SALUD,Fondos Públicos,,,,,,1198677,CP SER-SM-1-2026-INS-1,SERVICIO DE LIMPIEZA Y DESINFECCIÓN PARA EL INSTITUTO NACIONAL DE SALUD -INS,PE-CONSUCODE-1979,INSTITUTO NACIONAL DE SALUD,2026-03-20T19:22:00-05:00,,Concurso Público de Servicios,services,services,9754400.0,PEN,Soles,9754400.0,2026-03-20T00:00:00-05:00,2026-03-20T00:00:00-05:00,61,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-21T00:01:00-05:00,2026-04-01T23:59:00-05:00,11
ocds-dgv273-seacev3-2026-10141-72,ocds-dgv273-seacev3-2026-10141-72-2026-08-21T10:30:07.422499-05:00,compiled,2026-08-21T10:30:07.422486-05:00,ocds-dgv273-seacev3-2026-10141-72,2026-08-21T10:30:07.422505-05:00,tender,PE-CONSUCODE-10141,COMISIÓN NACIONAL PARA EL DESARROLLO Y VIDA SIN DROGAS - DEVIDA,Fondos Públicos,,,120622.0,PEN,Soles,1200718,LP-ABR-3-2026-DEVIDA-DV-1,ADQUISICIÓN DE UNIFORMES DE TIPO SASTRE VERANO E INVIERNO PARA LOS SERVIDORES DE LA COMISIÓN NACIONAL PARA EL DESARROLLO Y VIDA SIN DROGAS,PE-CONSUCODE-10141,COMISIÓN NACIONAL PARA EL DESARROLLO Y VIDA SIN DROGAS - DEVIDA,2026-03-27T12:16:00-05:00,,Licitación Pública Abreviada,goods,goods,120622.0,PEN,Soles,120622.0,2026-03-27T00:00:00-05:00,2026-03-27T00:00:00-05:00,30,False,2026-03,añoInicioConvocatoria;mesInicioConvocatoria,2026-03-28T00:01:00-05:00,2026-04-01T23:59:00-05:00,4
