Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Artículos que se adquirirán:ID,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificaciones adicionales:ID,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificaciones adicionales:Descripción,Entrega compilada:Licitación:Artículos que se adquirirán:Clasificaciones adicionales:Esquema
ocds-dgv273-seacev3-2026-200187-3,ocds-dgv273-seacev3-2026-200187-3-2026-03-25T10:12:47.871510-05:00,1195569,21222059,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-32-11,ocds-dgv273-seacev3-2026-32-11-2026-03-25T10:12:46.453360-05:00,1197105,21225239,72141121,Servicios de construcción de tuberías principales de agua,UNSPSC
ocds-dgv273-seacev3-1196009,ocds-dgv273-seacev3-1196009-2026-03-25T10:12:46.314643-05:00,1196009,21224386,12352116,Aminas o iminas o sus sustitutos,UNSPSC
ocds-dgv273-seacev3-2026-200189-4,ocds-dgv273-seacev3-2026-200189-4-2026-03-25T10:12:46.164349-05:00,1196061,21222871,81162103,Software de plataforma como servicio,UNSPSC
ocds-dgv273-seacev3-2026-200187-4,ocds-dgv273-seacev3-2026-200187-4-2026-03-25T10:12:45.375939-05:00,1195576,21222118,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-2026-744-10,ocds-dgv273-seacev3-2026-744-10-2026-03-24T16:11:13.986258-05:00,1199047,21230633,83111510,Servicio de respuesta de voz interactiva,UNSPSC
ocds-dgv273-seacev3-2026-1933-2,ocds-dgv273-seacev3-2026-1933-2-2026-03-24T16:11:09.272690-05:00,1194363,21218894,78102203,"Servicios de envío, recojo o entrega de correspondencia",UNSPSC
ocds-dgv273-seacev3-1192282,ocds-dgv273-seacev3-1192282-2026-03-24T16:10:58.846778-05:00,1192282,21213607,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-2026-273-6,ocds-dgv273-seacev3-2026-273-6-2026-03-24T16:10:56.635008-05:00,1198403,21230155,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1198129,ocds-dgv273-seacev3-1198129-2026-03-24T16:10:54.846496-05:00,1198129,21227990,72141128,Servicio de remodelación  y/o construcción de plazas públicas,UNSPSC
ocds-dgv273-seacev3-1196056,ocds-dgv273-seacev3-1196056-2026-03-24T09:50:24.096045-05:00,1196056,21222868,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1196076,ocds-dgv273-seacev3-1196076-2026-03-24T09:50:23.878519-05:00,1196076,21222916,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1196161,ocds-dgv273-seacev3-1196161-2026-03-24T09:50:23.524593-05:00,1196161,21223027,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1196133,ocds-dgv273-seacev3-1196133-2026-03-24T09:50:23.493889-05:00,1196133,21223012,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1196079,ocds-dgv273-seacev3-1196079-2026-03-24T09:50:23.480242-05:00,1196079,21222890,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1196094,ocds-dgv273-seacev3-1196094-2026-03-24T09:50:23.368624-05:00,1196094,21222926,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1196070,ocds-dgv273-seacev3-1196070-2026-03-24T09:50:22.743941-05:00,1196070,21222913,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1196073,ocds-dgv273-seacev3-1196073-2026-03-24T09:50:22.695187-05:00,1196073,21222914,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1196031,ocds-dgv273-seacev3-1196031-2026-03-24T09:50:22.681413-05:00,1196031,21222866,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1195348,ocds-dgv273-seacev3-1195348-2026-03-24T09:50:22.086506-05:00,1195348,21221399,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1196113,ocds-dgv273-seacev3-1196113-2026-03-24T09:50:21.885809-05:00,1196113,21222963,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1196145,ocds-dgv273-seacev3-1196145-2026-03-24T09:50:21.534809-05:00,1196145,21223048,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1196148,ocds-dgv273-seacev3-1196148-2026-03-24T09:50:21.344763-05:00,1196148,21223031,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1196163,ocds-dgv273-seacev3-1196163-2026-03-24T09:50:21.330968-05:00,1196163,21223030,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1195305,ocds-dgv273-seacev3-1195305-2026-03-24T09:50:20.762075-05:00,1195305,21221305,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1195310,ocds-dgv273-seacev3-1195310-2026-03-24T09:50:20.201541-05:00,1195310,21221498,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1196815,ocds-dgv273-seacev3-1196815-2026-03-24T09:50:19.990624-05:00,1196815,21224811,27112014,Segadora de césped,UNSPSC
ocds-dgv273-seacev3-1196121,ocds-dgv273-seacev3-1196121-2026-03-24T09:50:19.719844-05:00,1196121,21222935,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1196106,ocds-dgv273-seacev3-1196106-2026-03-24T09:50:19.648073-05:00,1196106,21222982,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1195252,ocds-dgv273-seacev3-1195252-2026-03-24T09:50:19.542105-05:00,1195252,21221218,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1196080,ocds-dgv273-seacev3-1196080-2026-03-24T09:50:19.482851-05:00,1196080,21222894,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1196598,ocds-dgv273-seacev3-1196598-2026-03-23T09:55:40.631157-05:00,1196598,21224171,10152001,Semillas o esquejes de árboles frutales,UNSPSC
ocds-dgv273-seacev3-2026-2407-24,ocds-dgv273-seacev3-2026-2407-24-2026-03-23T09:55:39.705718-05:00,1193082,21215459,83101804,Servicios de transmisión de energía eléctrica,UNSPSC
ocds-dgv273-seacev3-1196033,ocds-dgv273-seacev3-1196033-2026-03-23T09:55:37.027066-05:00,1196033,21222862,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-2026-2382-32,ocds-dgv273-seacev3-2026-2382-32-2026-03-23T09:55:36.785268-05:00,1192927,21215037,72141121,Servicios de construcción de tuberías principales de agua,UNSPSC
ocds-dgv273-seacev3-1198624,ocds-dgv273-seacev3-1198624-2026-03-23T09:55:35.720826-05:00,1198624,21229181,50121538,Pescado estable sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1197709,ocds-dgv273-seacev3-1197709-2026-03-22T10:01:49.410203-05:00,1197709,21226740,80141501,Análisis de comercialización,UNSPSC
ocds-dgv273-seacev3-1196961,ocds-dgv273-seacev3-1196961-2026-03-22T10:01:48.844889-05:00,1196961,21224973,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1196578,ocds-dgv273-seacev3-1196578-2026-03-22T10:01:48.647065-05:00,1196578,21224108,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1196244,ocds-dgv273-seacev3-1196244-2026-03-22T10:01:48.533048-05:00,1196244,21223261,80101507,Servicios de consultoría de informática,UNSPSC
ocds-dgv273-seacev3-1195774,ocds-dgv273-seacev3-1195774-2026-03-22T10:01:48.306238-05:00,1195774,21222436,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1195760,ocds-dgv273-seacev3-1195760-2026-03-22T10:01:48.278791-05:00,1195760,21222394,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1195731,ocds-dgv273-seacev3-1195731-2026-03-22T10:01:48.265281-05:00,1195731,21222388,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1193875,ocds-dgv273-seacev3-1193875-2026-03-22T10:01:47.851922-05:00,1193875,21217521,50221108,Grano de arroz,UNSPSC
ocds-dgv273-seacev3-1192331,ocds-dgv273-seacev3-1192331-2026-03-22T10:01:47.838455-05:00,1192331,21213671,50221108,Grano de arroz,UNSPSC
ocds-dgv273-seacev3-1192166,ocds-dgv273-seacev3-1192166-2026-03-22T10:01:46.709208-05:00,1192166,21213439,85121808,Servicios de laboratorios de radiografías,UNSPSC
ocds-dgv273-seacev3-1194089,ocds-dgv273-seacev3-1194089-2026-03-22T10:01:45.881732-05:00,1194089,21218138,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1192660,ocds-dgv273-seacev3-1192660-2026-03-22T10:01:45.648485-05:00,1192660,21214378,10191509,Insecticidas,UNSPSC
ocds-dgv273-seacev3-1193202,ocds-dgv273-seacev3-1193202-2026-03-22T10:01:43.779364-05:00,1193202,21215736,78131603,Almacenamiento de muebles,UNSPSC
ocds-dgv273-seacev3-1193226,ocds-dgv273-seacev3-1193226-2026-03-22T10:01:43.160567-05:00,1193226,21215998,78131603,Almacenamiento de muebles,UNSPSC
ocds-dgv273-seacev3-1190963,ocds-dgv273-seacev3-1190963-2026-03-22T10:01:43.097643-05:00,1190963,21210298,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-2026-1865-13,ocds-dgv273-seacev3-2026-1865-13-2026-03-22T10:01:42.880479-05:00,1192185,21213472,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-200294-1,ocds-dgv273-seacev3-2026-200294-1-2026-03-22T10:01:42.777044-05:00,1197039,21225126,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1193020,ocds-dgv273-seacev3-1193020-2026-03-22T10:01:42.673352-05:00,1193020,21215323,41114509,Tensiómetros,UNSPSC
ocds-dgv273-seacev3-1194725,ocds-dgv273-seacev3-1194725-2026-03-22T10:01:37.450955-05:00,1194725,21219979,72121407,Servicios de construcción de mausoleos,UNSPSC
ocds-dgv273-seacev3-1194470,ocds-dgv273-seacev3-1194470-2026-03-22T10:01:37.231212-05:00,1194470,21219226,72121406,Servicios de construcción de escuelas,UNSPSC
ocds-dgv273-seacev3-1196615,ocds-dgv273-seacev3-1196615-2026-03-22T10:01:36.933178-05:00,1196615,21225497,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1195800,ocds-dgv273-seacev3-1195800-2026-03-22T10:01:36.786972-05:00,1195800,21222448,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1193428,ocds-dgv273-seacev3-1193428-2026-03-22T10:01:36.511407-05:00,1193428,21216432,92121504,Servicios de vigilantes,UNSPSC
ocds-dgv273-seacev3-1197679,ocds-dgv273-seacev3-1197679-2026-03-22T10:01:36.423710-05:00,1197679,21226716,80141607,Gestión de eventos,UNSPSC
ocds-dgv273-seacev3-1196937,ocds-dgv273-seacev3-1196937-2026-03-22T10:01:34.041114-05:00,1196937,21224699,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1195872,ocds-dgv273-seacev3-1195872-2026-03-22T10:01:33.579678-05:00,1195872,21222630,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1196935,ocds-dgv273-seacev3-1196935-2026-03-22T10:01:33.450976-05:00,1196935,21224936,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1195846,ocds-dgv273-seacev3-1195846-2026-03-22T10:01:27.984421-05:00,1195846,21222525,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1195714,ocds-dgv273-seacev3-1195714-2026-03-22T10:01:27.592043-05:00,1195714,21222331,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1198450,ocds-dgv273-seacev3-1198450-2026-03-22T10:01:27.116109-05:00,1198450,21228558,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1196603,ocds-dgv273-seacev3-1196603-2026-03-22T10:01:26.907880-05:00,1196603,21224165,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1196564,ocds-dgv273-seacev3-1196564-2026-03-22T10:01:26.836156-05:00,1196564,21224059,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1191716,ocds-dgv273-seacev3-1191716-2026-03-22T10:01:25.217416-05:00,1191716,21213985,91111603,Servicios de cocina o preparación de comidas,UNSPSC
ocds-dgv273-seacev3-1196004,ocds-dgv273-seacev3-1196004-2026-03-22T10:01:25.028193-05:00,1196004,21222755,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1195652,ocds-dgv273-seacev3-1195652-2026-03-22T10:01:24.595056-05:00,1195652,21222262,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1196606,ocds-dgv273-seacev3-1196606-2026-03-22T10:01:23.920996-05:00,1196606,21224207,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1196943,ocds-dgv273-seacev3-1196943-2026-03-22T10:01:23.877744-05:00,1196943,21224681,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1192322,ocds-dgv273-seacev3-1192322-2026-03-22T10:01:19.027405-05:00,1192322,21213660,30103603,Madera para uso estructural,UNSPSC
ocds-dgv273-seacev3-1195813,ocds-dgv273-seacev3-1195813-2026-03-22T10:01:18.185225-05:00,1195813,21222478,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1196555,ocds-dgv273-seacev3-1196555-2026-03-22T10:01:17.663041-05:00,1196555,21224090,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1194121,ocds-dgv273-seacev3-1194121-2026-03-22T10:01:16.891775-05:00,1194121,21218157,81101508,Ingeniería arquitectónica,UNSPSC
ocds-dgv273-seacev3-1196569,ocds-dgv273-seacev3-1196569-2026-03-22T10:01:14.231894-05:00,1196569,21224123,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1195852,ocds-dgv273-seacev3-1195852-2026-03-22T10:01:13.957613-05:00,1195852,21222533,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1195716,ocds-dgv273-seacev3-1195716-2026-03-22T10:01:13.617223-05:00,1195716,21222347,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1196139,ocds-dgv273-seacev3-1196139-2026-03-21T10:10:09.146304-05:00,1196139,21222995,50192109,"Papas fritas en hojuelas y al hilo, mix de bocaditos o galletas saladas",UNSPSC
ocds-dgv273-seacev3-1195690,ocds-dgv273-seacev3-1195690-2026-03-21T10:10:08.918755-05:00,1195690,21222330,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1195655,ocds-dgv273-seacev3-1195655-2026-03-21T10:10:08.892077-05:00,1195655,21222287,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1195507,ocds-dgv273-seacev3-1195507-2026-03-21T10:10:08.812774-05:00,1195507,21221841,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1194310,ocds-dgv273-seacev3-1194310-2026-03-21T10:10:07.829797-05:00,1194310,21218743,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1193749,ocds-dgv273-seacev3-1193749-2026-03-21T10:10:07.597421-05:00,1193749,21217272,10121507,Alimentación compuesta,UNSPSC
ocds-dgv273-seacev3-1192045,ocds-dgv273-seacev3-1192045-2026-03-21T10:10:07.025401-05:00,1192045,21212707,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1192323,ocds-dgv273-seacev3-1192323-2026-03-21T10:10:05.189442-05:00,1192323,21213635,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1195312,ocds-dgv273-seacev3-1195312-2026-03-21T10:10:04.990547-05:00,1195312,21221549,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-2026-67-5,ocds-dgv273-seacev3-2026-67-5-2026-03-21T10:10:04.716348-05:00,1192768,21214665,50111515,Pollo mínimamente procesado sin aditivos,UNSPSC
ocds-dgv273-seacev3-1195508,ocds-dgv273-seacev3-1195508-2026-03-21T10:10:04.129810-05:00,1195508,21221842,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1195811,ocds-dgv273-seacev3-1195811-2026-03-21T10:10:02.994243-05:00,1195811,21222458,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1194533,ocds-dgv273-seacev3-1194533-2026-03-21T10:10:02.229128-05:00,1194533,21219478,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1194542,ocds-dgv273-seacev3-1194542-2026-03-21T10:09:53.530419-05:00,1194542,21219303,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1193229,ocds-dgv273-seacev3-1193229-2026-03-21T10:09:52.331036-05:00,1193229,21215779,53131503,Cepillos de dientes,UNSPSC
ocds-dgv273-seacev3-1195503,ocds-dgv273-seacev3-1195503-2026-03-21T10:09:51.825395-05:00,1195503,21221836,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1195341,ocds-dgv273-seacev3-1195341-2026-03-21T10:09:49.648107-05:00,1195341,21221392,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-2026-1252-3,ocds-dgv273-seacev3-2026-1252-3-2026-03-21T10:09:43.828864-05:00,1192682,21214536,72141121,Servicios de construcción de tuberías principales de agua,UNSPSC
ocds-dgv273-seacev3-1194760,ocds-dgv273-seacev3-1194760-2026-03-21T10:09:42.670403-05:00,1194760,21219816,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1196575,ocds-dgv273-seacev3-1196575-2026-03-21T10:09:42.630962-05:00,1196575,21224144,81162103,Software de plataforma como servicio,UNSPSC
ocds-dgv273-seacev3-1195509,ocds-dgv273-seacev3-1195509-2026-03-21T10:09:42.425348-05:00,1195509,21221843,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1195769,ocds-dgv273-seacev3-1195769-2026-03-21T10:09:41.680879-05:00,1195769,21222432,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-2026-1232-1,ocds-dgv273-seacev3-2026-1232-1-2026-03-21T10:09:41.395861-05:00,1193011,21215318,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-2026-1519-1,ocds-dgv273-seacev3-2026-1519-1-2026-03-21T10:09:34.373039-05:00,1192616,21214367,50221301,Harina vegetal,UNSPSC
ocds-dgv273-seacev3-2026-1519-1,ocds-dgv273-seacev3-2026-1519-1-2026-03-21T10:09:34.373039-05:00,1192616,21214366,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1193325,ocds-dgv273-seacev3-1193325-2026-03-21T10:09:33.819790-05:00,1193325,21217658,83121703,Servicios relacionados con Internet,UNSPSC
ocds-dgv273-seacev3-1192789,ocds-dgv273-seacev3-1192789-2026-03-21T10:09:32.464915-05:00,1192789,21214695,72101510,Reparación o mantenimiento del sistema de plomería,UNSPSC
ocds-dgv273-seacev3-1197477,ocds-dgv273-seacev3-1197477-2026-03-21T10:09:32.458284-05:00,1197477,21226443,95101505,Terreno en ciudad,UNSPSC
ocds-dgv273-seacev3-1196706,ocds-dgv273-seacev3-1196706-2026-03-21T10:09:30.838496-05:00,1196706,21224543,80101604,Administración o planificación de proyectos,UNSPSC
ocds-dgv273-seacev3-1195505,ocds-dgv273-seacev3-1195505-2026-03-21T10:09:29.294561-05:00,1195505,21221838,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1194266,ocds-dgv273-seacev3-1194266-2026-03-21T10:09:23.705739-05:00,1194266,21218676,93141808,Servicios de seguridad o salud ocupacional,UNSPSC
ocds-dgv273-seacev3-1193621,ocds-dgv273-seacev3-1193621-2026-03-21T10:09:22.479126-05:00,1193621,21217067,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1191435,ocds-dgv273-seacev3-1191435-2026-03-21T10:09:19.326253-05:00,1191435,21211403,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1196053,ocds-dgv273-seacev3-1196053-2026-03-21T10:09:11.815522-05:00,1196053,21222825,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1195990,ocds-dgv273-seacev3-1195990-2026-03-21T10:09:11.777732-05:00,1195990,21222788,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1195504,ocds-dgv273-seacev3-1195504-2026-03-21T10:09:10.916682-05:00,1195504,21221837,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1196026,ocds-dgv273-seacev3-1196026-2026-03-21T10:09:10.651538-05:00,1196026,21222815,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1195992,ocds-dgv273-seacev3-1195992-2026-03-21T10:09:10.246454-05:00,1195992,21222807,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1196284,ocds-dgv273-seacev3-1196284-2026-03-21T10:09:09.954980-05:00,1196284,21224237,78181507,Reparación y mantenimiento de camión ligero automotriz,UNSPSC
ocds-dgv273-seacev3-1195173,ocds-dgv273-seacev3-1195173-2026-03-20T10:14:23.103338-05:00,1195173,21221088,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1197523,ocds-dgv273-seacev3-1197523-2026-03-20T10:14:22.960783-05:00,1197523,21226387,30181605,Dren,UNSPSC
ocds-dgv273-seacev3-1194686,ocds-dgv273-seacev3-1194686-2026-03-20T10:14:20.308669-05:00,1194686,21219710,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1194415,ocds-dgv273-seacev3-1194415-2026-03-20T10:14:20.174124-05:00,1194415,21219200,72141701,Servicio de arrendamiento o alquiler de maquinaria de construcción,UNSPSC
ocds-dgv273-seacev3-1197186,ocds-dgv273-seacev3-1197186-2026-03-20T10:14:20.126635-05:00,1197186,21225457,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-2026-1379-9,ocds-dgv273-seacev3-2026-1379-9-2026-03-20T10:14:19.809780-05:00,1197176,21225487,72141001,Servicios de construcción de pistas y carreteras nuevas,UNSPSC
ocds-dgv273-seacev3-2026-1209-2,ocds-dgv273-seacev3-2026-1209-2-2026-03-20T10:14:19.305445-05:00,1193058,21215385,72141001,Servicios de construcción de pistas y carreteras nuevas,UNSPSC
ocds-dgv273-seacev3-1192651,ocds-dgv273-seacev3-1192651-2026-03-20T10:14:19.278216-05:00,1192651,21214406,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-2026-1995-59,ocds-dgv273-seacev3-2026-1995-59-2026-03-20T10:14:14.505897-05:00,1196966,21224987,80101513,Servicio de consultoría para la gestión de procesos y procedimientos,UNSPSC
ocds-dgv273-seacev3-1193159,ocds-dgv273-seacev3-1193159-2026-03-20T10:14:14.280699-05:00,1193159,21215831,81101505,Ingeniería estructural,UNSPSC
ocds-dgv273-seacev3-1195458,ocds-dgv273-seacev3-1195458-2026-03-20T10:14:13.634145-05:00,1195458,21225153,80169999,Soporte en actividades administrativas,UNSPSC
ocds-dgv273-seacev3-1196781,ocds-dgv273-seacev3-1196781-2026-03-20T10:14:13.566630-05:00,1196781,21224775,84101501,Asistencia financiera,UNSPSC
ocds-dgv273-seacev3-1196034,ocds-dgv273-seacev3-1196034-2026-03-20T10:14:12.777520-05:00,1196034,21222863,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1195650,ocds-dgv273-seacev3-1195650-2026-03-20T10:14:11.065342-05:00,1195650,21222271,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1195255,ocds-dgv273-seacev3-1195255-2026-03-20T10:14:10.785211-05:00,1195255,21221221,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1195415,ocds-dgv273-seacev3-1195415-2026-03-20T10:14:10.360415-05:00,1195415,21221872,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1196960,ocds-dgv273-seacev3-1196960-2026-03-20T10:14:09.689385-05:00,1196960,21224945,50131702,Leche o productos de mantequilla estables sin refrigerar,UNSPSC
ocds-dgv273-seacev3-1194850,ocds-dgv273-seacev3-1194850-2026-03-20T10:14:04.516956-05:00,1194850,21219926,41114405,Pluviómetros,UNSPSC
ocds-dgv273-seacev3-1194850,ocds-dgv273-seacev3-1194850-2026-03-20T10:14:04.516956-05:00,1194850,21219904,41114410,Estación meteorológica,UNSPSC
ocds-dgv273-seacev3-1195670,ocds-dgv273-seacev3-1195670-2026-03-20T10:14:04.027346-05:00,1195670,21222256,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1194748,ocds-dgv273-seacev3-1194748-2026-03-20T10:14:04.013949-05:00,1194748,21220034,60121002,Esculturas,UNSPSC
ocds-dgv273-seacev3-1193633,ocds-dgv273-seacev3-1193633-2026-03-20T10:14:03.568970-05:00,1193633,21217087,81101515,Ingeniería de infraestructura de plantas o instalaciones,UNSPSC
ocds-dgv273-seacev3-2026-2540-1,ocds-dgv273-seacev3-2026-2540-1-2026-03-20T10:14:00.757369-05:00,1193267,21216116,15101505,Diesel,UNSPSC
ocds-dgv273-seacev3-1196394,ocds-dgv273-seacev3-1196394-2026-03-20T10:14:00.537403-05:00,1196394,21223887,72141001,Servicios de construcción de pistas y carreteras nuevas,UNSPSC
ocds-dgv273-seacev3-1194836,ocds-dgv273-seacev3-1194836-2026-03-20T10:14:00.109854-05:00,1194836,21220162,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1195380,ocds-dgv273-seacev3-1195380-2026-03-20T10:14:00.050136-05:00,1195380,21221626,80131502,Alquiler de instalaciones comerciales o industriales,UNSPSC
ocds-dgv273-seacev3-1196090,ocds-dgv273-seacev3-1196090-2026-03-20T10:13:59.748558-05:00,1196090,21222905,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1195241,ocds-dgv273-seacev3-1195241-2026-03-20T10:13:59.537565-05:00,1195241,21221178,77101805,Servicios de control de calidad ambiental,UNSPSC
ocds-dgv273-seacev3-1196258,ocds-dgv273-seacev3-1196258-2026-03-20T10:13:54.635419-05:00,1196258,21223294,72153102,Servicios de construcción de campos deportivos interiores,UNSPSC
ocds-dgv273-seacev3-1192893,ocds-dgv273-seacev3-1192893-2026-03-20T10:13:54.063510-05:00,1192893,21214954,78102101,Transporte de productos petroleros,UNSPSC
ocds-dgv273-seacev3-1194823,ocds-dgv273-seacev3-1194823-2026-03-20T10:13:53.582973-05:00,1194823,21220149,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
ocds-dgv273-seacev3-1194789,ocds-dgv273-seacev3-1194789-2026-03-20T10:13:53.013911-05:00,1194789,21220128,72141003,Servicios de mantenimiento de pistas y carreteras,UNSPSC
