Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Documentos:ID,Entrega compilada:Licitación:Documentos:URL,Entrega compilada:Licitación:Documentos:Fecha de publicación,Entrega compilada:Licitación:Documentos:Formato,Entrega compilada:Licitación:Documentos:Tipo de Documento,Entrega compilada:Licitación:Documentos:Título,Entrega compilada:Licitación:Documentos:Idioma,Entrega compilada:Licitación:Documentos:Fecha de modificación,Entrega compilada:Licitación:Documentos:Descripción
ocds-dgv273-seacev3-1215437,ocds-dgv273-seacev3-1215437-2026-09-18T10:23:07.544026-05:00,1215437,24831474985962936,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=b0fd4345-0937-469d-9b76-8bf43f39eab1,2026-05-22T15:22:18-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1215341,ocds-dgv273-seacev3-1215341-2026-09-18T10:23:07.333917-05:00,1215341,24831474985951392,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=46354332-ad03-4f66-a1a7-2ea4018aad91,2026-05-14T14:26:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-1215341,ocds-dgv273-seacev3-1215341-2026-09-18T10:23:07.333917-05:00,1215341,24831474985985489,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4d7af847-a322-4372-b45a-a33d661e382b,2026-06-09T17:56:43-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1215341,ocds-dgv273-seacev3-1215341-2026-09-18T10:23:07.333917-05:00,1215341,24831474985985490,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=3d147b2f-9f81-4965-ad80-27671cef090e,2026-06-09T17:56:45-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1214501,ocds-dgv273-seacev3-1214501-2026-09-18T10:23:07.237159-05:00,1214501,24831474985947931,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=e47d956f-2bd7-4b0f-997e-cbfe4a9e6456,2026-05-12T16:42:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-1214501,ocds-dgv273-seacev3-1214501-2026-09-18T10:23:07.237159-05:00,1214501,24831474985963097,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4089a4d4-cb2e-4b83-a16c-a2d806ad4299,2026-05-22T16:05:32-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1214501,ocds-dgv273-seacev3-1214501-2026-09-18T10:23:07.237159-05:00,1214501,24831474985963098,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f68d1b86-be25-46f9-b590-479e82639a07,2026-05-22T16:05:33-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1214573,ocds-dgv273-seacev3-1214573-2026-09-18T10:23:07.223408-05:00,1214573,24831474985948367,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f8f3878e-ef5b-43f4-89f2-081694bb8ff4,2026-05-12T18:19:49-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1214573,ocds-dgv273-seacev3-1214573-2026-09-18T10:23:07.223408-05:00,1214573,24831474985948368,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ab632f13-b67b-4022-9a2a-d7ab4c61d053,2026-05-12T18:19:49-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1214573,ocds-dgv273-seacev3-1214573-2026-09-18T10:23:07.223408-05:00,1214573,24831474985948201,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ddb57002-8e37-4762-855f-652324bd0729,2026-05-12T17:44:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-1215442,ocds-dgv273-seacev3-1215442-2026-09-18T10:23:07.191195-05:00,1215442,24831474985951470,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=aa53f06e-536f-40b4-b83c-d3e772397488,2026-05-14T15:06:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-1215442,ocds-dgv273-seacev3-1215442-2026-09-18T10:23:07.191195-05:00,1215442,24831474985962597,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=e1720962-0983-4059-8a0e-af0093e93543,2026-05-22T11:56:56-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1215442,ocds-dgv273-seacev3-1215442-2026-09-18T10:23:07.191195-05:00,1215442,24831474985962598,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=81616c90-0f9d-4247-bf80-19d35f7bb3f9,2026-05-22T11:56:57-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1214765,ocds-dgv273-seacev3-1214765-2026-09-18T10:22:56.230820-05:00,1214765,24831474985949323,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=b94aa8a2-0202-4122-a427-cc1bd7df99cc,2026-05-13T10:41:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-1214765,ocds-dgv273-seacev3-1214765-2026-09-18T10:22:56.230820-05:00,1214765,24831474985964410,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=7261f632-3564-44f9-8c5b-b990aae73d9a,2026-05-25T11:24:49-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1214765,ocds-dgv273-seacev3-1214765-2026-09-18T10:22:56.230820-05:00,1214765,24831474985964411,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=fada8f35-75e4-4044-9641-f808c57a8272,2026-05-25T11:24:49-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1185714,ocds-dgv273-seacev3-1185714-2026-09-18T10:22:55.269747-05:00,1185714,24831474985840905,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=9a36a7d8-600f-4495-835e-eb416e31e5ed,2026-01-29T11:27:00-05:00,pdf,evaluationReports,Informe que sustenta la declaratoria de Desierto,es,,
ocds-dgv273-seacev3-1185714,ocds-dgv273-seacev3-1185714-2026-09-18T10:22:55.269747-05:00,1185714,24831474985840922,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=e7406e4d-0ff8-4039-af18-a4c712737d1d,2026-01-29T11:42:19-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-1185714,ocds-dgv273-seacev3-1185714-2026-09-18T10:22:55.269747-05:00,1185714,24831474985850734,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a155c292-411d-4700-a1bc-a596587a1f2d,2026-02-12T20:38:02-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1185683,ocds-dgv273-seacev3-1185683-2026-09-18T10:22:55.214873-05:00,1185683,24831474985840780,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=e9bc4b30-b0f8-4459-bb7c-3c9cfb0a2820,2026-01-28T22:10:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-1185683,ocds-dgv273-seacev3-1185683-2026-09-18T10:22:55.214873-05:00,1185683,24831474985846816,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=d6873860-57b4-454f-a7fb-56b7401331e0,2026-02-06T21:07:38-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1214602,ocds-dgv273-seacev3-1214602-2026-09-18T10:22:45.164822-05:00,1214602,24831474985951402,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=8776bbd4-a264-4a61-8bbb-21cf24d55581,2026-05-14T14:26:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-1214602,ocds-dgv273-seacev3-1214602-2026-09-18T10:22:45.164822-05:00,1214602,24831474985964759,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=2f2ff07e-0e44-4548-862a-b4c6369bacbc,2026-05-25T15:48:23-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1214602,ocds-dgv273-seacev3-1214602-2026-09-18T10:22:45.164822-05:00,1214602,24831474985964760,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a043ae29-cb44-4fb4-8015-18eab9030345,2026-05-25T15:48:23-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1214564,ocds-dgv273-seacev3-1214564-2026-09-18T10:22:44.855252-05:00,1214564,24831474985948215,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=659d03d0-b1c9-4023-8783-f21ad33d0d6f,2026-05-12T17:50:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-1214564,ocds-dgv273-seacev3-1214564-2026-09-18T10:22:44.855252-05:00,1214564,24831474985948417,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=6df98b03-0faf-41c1-a6eb-9355110a4420,2026-05-12T18:32:38-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1214564,ocds-dgv273-seacev3-1214564-2026-09-18T10:22:44.855252-05:00,1214564,24831474985948418,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=78e461e2-3e2d-4244-a3c1-b200e219a183,2026-05-12T18:32:38-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1214556,ocds-dgv273-seacev3-1214556-2026-09-18T10:22:44.715861-05:00,1214556,24831474985948189,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=b106c5f8-953b-44b2-8005-cf9d3785d5a3,2026-05-12T17:40:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-1214556,ocds-dgv273-seacev3-1214556-2026-09-18T10:22:44.715861-05:00,1214556,24831474985963461,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=fa9f681a-a1e4-4342-8079-02a9f172e581,2026-05-22T17:19:49-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1214556,ocds-dgv273-seacev3-1214556-2026-09-18T10:22:44.715861-05:00,1214556,24831474985963462,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=332c6d90-868b-4963-ad8a-5728306aa023,2026-05-22T17:19:51-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1215803,ocds-dgv273-seacev3-1215803-2026-09-18T10:22:44.550471-05:00,1215803,24831474985952911,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=9c9ecfc3-ac8f-4a47-8f31-992b75d2543c,2026-05-15T11:06:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-1215803,ocds-dgv273-seacev3-1215803-2026-09-18T10:22:44.550471-05:00,1215803,24831474985981114,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a5357067-3126-41ae-b565-b77729187dbd,2026-06-05T11:21:54-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1215803,ocds-dgv273-seacev3-1215803-2026-09-18T10:22:44.550471-05:00,1215803,24831474985981115,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=de1b23be-e79f-4a54-b783-f0bdfb6a5bf0,2026-06-05T11:21:55-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1184422,ocds-dgv273-seacev3-1184422-2026-09-18T10:22:43.939430-05:00,1184422,24831474985830250,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=5c8faed1-f105-4aa9-8add-f8d188dc8c2e,2026-01-08T22:50:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,2026-01-28T16:44:12-05:00,
ocds-dgv273-seacev3-1184422,ocds-dgv273-seacev3-1184422-2026-09-18T10:22:43.939430-05:00,1184422,24831474985840423,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=9ad0d354-306e-466f-a672-fb7853d5bd7a,2026-01-28T16:44:12-05:00,pdf,clarifications,Pliego de absolución de consultas y observaciones,es,2026-01-28T16:44:12-05:00,
ocds-dgv273-seacev3-1184422,ocds-dgv273-seacev3-1184422-2026-09-18T10:22:43.939430-05:00,1184422,24831474985840424,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=aed4dc42-f31c-419d-a0a5-b80091046c5f,2026-01-28T16:44:12-05:00,pdf,biddingDocuments,Bases Integradas,es,2026-01-28T16:44:12-05:00,
ocds-dgv273-seacev3-1184422,ocds-dgv273-seacev3-1184422-2026-09-18T10:22:43.939430-05:00,1184422,24831474985855947,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=c624361d-bd9b-43e6-b56b-bc974341830c,2026-02-19T17:37:23-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1184422,ocds-dgv273-seacev3-1184422-2026-09-18T10:22:43.939430-05:00,1184422,24831474985855948,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=1072f7cd-bdd0-4512-9798-901ecf7a71c8,2026-02-19T17:37:24-05:00,zip,evaluationReports,Documentos de Calificación y Evaluación,es,,
ocds-dgv273-seacev3-1184422,ocds-dgv273-seacev3-1184422-2026-09-18T10:22:43.939430-05:00,1184422,24831474985855949,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ee90ae71-004d-41c6-b133-abecafa0eb4f,2026-02-19T17:37:24-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1210569,ocds-dgv273-seacev3-1210569-2026-09-18T10:22:33.252107-05:00,1210569,24831474985931907,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f9812c6f-8bc4-4298-a51c-6294a40914a4,2026-03-02T23:22:56-05:00,pdf,clarifications,Pliego de absolución de consultas y observaciones,es,2026-03-02T23:22:56-05:00,
ocds-dgv273-seacev3-1210569,ocds-dgv273-seacev3-1210569-2026-09-18T10:22:33.252107-05:00,1210569,24831474985931908,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=45541cd5-b272-4490-8d9e-eb67792c54f0,2026-03-02T23:22:56-05:00,pdf,biddingDocuments,Bases Integradas,es,2026-03-02T23:22:56-05:00,
ocds-dgv273-seacev3-1210569,ocds-dgv273-seacev3-1210569-2026-09-18T10:22:33.252107-05:00,1210569,24831474985931909,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=2cae9196-24b2-46d9-9057-fb653a8abea6,2026-01-29T17:50:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,2026-03-02T23:22:56-05:00,
ocds-dgv273-seacev3-1210569,ocds-dgv273-seacev3-1210569-2026-09-18T10:22:33.252107-05:00,1210569,24831474985931910,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ea6a6086-6f1c-4734-b473-f06f80e0ed20,2026-03-11T17:09:07-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1210569,ocds-dgv273-seacev3-1210569-2026-09-18T10:22:33.252107-05:00,1210569,24831474985931894,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=d65d8aad-d401-4378-bf90-a8f4343ff9f3,2026-04-28T20:14:30-05:00,zip,evaluationReports,Documentos de Calificación y Evaluación,es,,
ocds-dgv273-seacev3-1210569,ocds-dgv273-seacev3-1210569-2026-09-18T10:22:33.252107-05:00,1210569,24831474985931895,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=311d0fbe-c8bf-428a-80c4-25b9a3c0c278,2026-04-28T20:14:30-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1210569,ocds-dgv273-seacev3-1210569-2026-09-18T10:22:33.252107-05:00,1210569,24831474985937320,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=f8b51628-a282-4d91-a1c1-a30b8fa58f82,2026-05-04T19:27:08-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1190087,ocds-dgv273-seacev3-1190087-2026-09-18T10:22:32.782324-05:00,1190087,24831474985857409,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=e7976ad7-c74a-46a4-9c40-ab7943184a74,2026-01-29T18:13:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,2026-02-20T19:57:16-05:00,
ocds-dgv273-seacev3-1190087,ocds-dgv273-seacev3-1190087-2026-09-18T10:22:32.782324-05:00,1190087,24831474985857410,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=a7bbbf09-cbec-4fb8-9916-073763f2af69,2026-01-29T18:13:00-05:00,pdf,evaluationReports,Informe que sustenta la declaratoria de Desierto,es,2026-02-20T19:57:16-05:00,
ocds-dgv273-seacev3-1190087,ocds-dgv273-seacev3-1190087-2026-09-18T10:22:32.782324-05:00,1190087,24831474985857459,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ea2d8fb0-9a4b-474d-8cc9-1bc57062840b,2026-02-20T19:57:15-05:00,pdf,clarifications,Pliego de absolución de consultas y observaciones,es,2026-02-20T19:57:16-05:00,
ocds-dgv273-seacev3-1190087,ocds-dgv273-seacev3-1190087-2026-09-18T10:22:32.782324-05:00,1190087,24831474985857460,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=068e2208-6fac-4cab-a6d9-71e53502784d,2026-02-20T19:57:16-05:00,pdf,biddingDocuments,Bases Integradas,es,2026-02-20T19:57:16-05:00,
ocds-dgv273-seacev3-1190087,ocds-dgv273-seacev3-1190087-2026-09-18T10:22:32.782324-05:00,1190087,24831474985877533,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=10af5629-1817-45c9-9cbb-0b1fed374dc0,2026-03-13T09:41:56-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1190087,ocds-dgv273-seacev3-1190087-2026-09-18T10:22:32.782324-05:00,1190087,24831474985877534,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=4b077379-90f3-4bdf-be14-844df5a82184,2026-03-13T09:41:57-05:00,zip,evaluationReports,Documentos de Calificación y Evaluación,es,,
ocds-dgv273-seacev3-1190087,ocds-dgv273-seacev3-1190087-2026-09-18T10:22:32.782324-05:00,1190087,24831474985877535,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=2c4f72c0-6609-4198-a806-5d3ea1d2e1a3,2026-03-13T09:41:58-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1250936,ocds-dgv273-seacev3-1250936-2026-09-18T10:22:29.321274-05:00,1250936,24831474986099709,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=c081bffa-ff89-45b0-9e72-6d2c13ca2770,2026-09-17T11:51:47-05:00,pdf,clarifications,Acta de no formulación de consultas y observaciones,es,,
ocds-dgv273-seacev3-1250936,ocds-dgv273-seacev3-1250936-2026-09-18T10:22:29.321274-05:00,1250936,24831474986099749,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=ad65b005-3d17-458f-a3fb-0cadab31adea,2026-09-17T11:43:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-1250936,ocds-dgv273-seacev3-1250936-2026-09-18T10:22:29.321274-05:00,1250936,24831474986099777,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=924ae71b-39d5-405a-9a87-61764780c6ed,2026-09-17T12:11:24-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1250936,ocds-dgv273-seacev3-1250936-2026-09-18T10:22:29.321274-05:00,1250936,24831474986099778,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=49d63aaf-88a9-4ebf-a2f6-8dff8bfc579e,2026-09-17T12:11:24-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1250936,ocds-dgv273-seacev3-1250936-2026-09-18T10:22:29.321274-05:00,1250936,24831474986099757,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=d76b449f-5003-43f6-8659-0aa4042da7b1,2026-09-17T11:53:08-05:00,pdf,biddingDocuments,Bases Integradas,es,,
ocds-dgv273-seacev3-1214538,ocds-dgv273-seacev3-1214538-2026-09-18T10:22:23.072758-05:00,1214538,24831474985948013,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=8517e2b0-03bf-4586-bd49-048d9384add3,2026-05-12T17:08:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-1214538,ocds-dgv273-seacev3-1214538-2026-09-18T10:22:23.072758-05:00,1214538,24831474985963244,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=bdb27206-f629-4726-b402-c9daeb08fb05,2026-05-22T16:33:19-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1214538,ocds-dgv273-seacev3-1214538-2026-09-18T10:22:23.072758-05:00,1214538,24831474985963245,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=e84a4914-777c-4ad0-8e53-c02734e05e1e,2026-05-22T16:33:20-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1215580,ocds-dgv273-seacev3-1215580-2026-09-18T10:22:22.933621-05:00,1215580,24831474985951911,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=237e8d0d-8012-49ec-868e-16be24fde992,2026-05-14T17:35:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-1215580,ocds-dgv273-seacev3-1215580-2026-09-18T10:22:22.933621-05:00,1215580,24831474985964786,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=b6a66dc2-a2d8-49bb-a864-9072dc429e39,2026-05-25T15:56:47-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1215580,ocds-dgv273-seacev3-1215580-2026-09-18T10:22:22.933621-05:00,1215580,24831474985964787,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=0f7fda0a-4e4c-448a-9fa7-4b4a0f6646ed,2026-05-25T15:56:47-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1214433,ocds-dgv273-seacev3-1214433-2026-09-18T10:22:22.758755-05:00,1214433,24831474985947711,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=23643102-85b1-46c0-a1ac-2bc334ca7546,2026-05-12T15:53:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-1214433,ocds-dgv273-seacev3-1214433-2026-09-18T10:22:22.758755-05:00,1214433,24831474985958601,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=aab104b6-6318-4a43-9f97-4f9a3457927b,2026-05-20T11:21:41-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1214433,ocds-dgv273-seacev3-1214433-2026-09-18T10:22:22.758755-05:00,1214433,24831474985958602,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=2081066e-1767-4141-bad3-852068f42212,2026-05-20T11:21:41-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
ocds-dgv273-seacev3-1214371,ocds-dgv273-seacev3-1214371-2026-09-18T10:22:22.592549-05:00,1214371,24831474985948245,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=415da4c2-4ce4-4149-a39c-56da6634685e,2026-05-12T17:52:00-05:00,pdf,biddingDocuments,Bases Administrativas,es,,
ocds-dgv273-seacev3-1214371,ocds-dgv273-seacev3-1214371-2026-09-18T10:22:22.592549-05:00,1214371,24831474985967168,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=eed3d124-7fd6-4e90-a4d6-d59a6acb968f,2026-05-26T18:25:09-05:00,zip,biddingDocuments,Documentos de Presentación de Propuestas,es,,
ocds-dgv273-seacev3-1214371,ocds-dgv273-seacev3-1214371-2026-09-18T10:22:22.592549-05:00,1214371,24831474985967169,https://prod1.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=db9c95c4-5c4f-4b9a-927f-0378cf0d64ad,2026-05-26T18:25:10-05:00,zip,awardNotice,Documentos de Otorgamiento de Buena Pro,es,,
