Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Partes involucradas:ID de Entidad,Entrega compilada:Partes involucradas:Identificadores adicionales:ID,Entrega compilada:Partes involucradas:Identificadores adicionales:Esquema,Entrega compilada:Partes involucradas:Identificadores adicionales:Nombre Legal
ocds-dgv273-seacev3-2026-349-4,ocds-dgv273-seacev3-2026-349-4-2026-03-15T10:15:33.061356-05:00,PE-CONSUCODE-349,20203837632,PE-RUC,MUNICIPALIDAD DISTRITAL DE OROPESA - ANTABAMBA
ocds-dgv273-seacev3-2026-1926-1,ocds-dgv273-seacev3-2026-1926-1-2026-03-15T10:15:32.977856-05:00,PE-CONSUCODE-1926,20122476309,PE-RUC,BANCO CENTRAL DE RESERVA DEL PERÚ
ocds-dgv273-seacev3-1186912,ocds-dgv273-seacev3-1186912-2026-03-15T10:15:32.585402-05:00,PE-CONSUCODE-1201,20170044844,PE-RUC,MUNICIPALIDAD DISTRITAL DE FLORENCIA DE MORA
ocds-dgv273-seacev3-1185371,ocds-dgv273-seacev3-1185371-2026-03-15T10:15:32.498337-05:00,PE-CONSUCODE-735,20175083937,PE-RUC,MUNICIPALIDAD PROVINCIAL DE SAN MARCOS - PEDRO GALVEZ
ocds-dgv273-seacev3-1185117,ocds-dgv273-seacev3-1185117-2026-03-15T10:15:31.221455-05:00,PE-CONSUCODE-1201,20170044844,PE-RUC,MUNICIPALIDAD DISTRITAL DE FLORENCIA DE MORA
ocds-dgv273-seacev3-2026-1793-1,ocds-dgv273-seacev3-2026-1793-1-2026-03-15T10:15:31.137568-05:00,PE-CONSUCODE-1793,20154544667,PE-RUC,MUNICIPALIDAD PROVINCIAL DE SAN MARTIN - TARAPOTO
ocds-dgv273-seacev3-2026-1176-1,ocds-dgv273-seacev3-2026-1176-1-2026-03-15T10:15:31.043041-05:00,PE-CONSUCODE-1176,20146501487,PE-RUC,MUNICIPALIDAD DISTRITAL DE MOROCOCHA
ocds-dgv273-seacev3-1185806,ocds-dgv273-seacev3-1185806-2026-03-15T10:15:22.766810-05:00,PE-CONSUCODE-589,20223028765,PE-RUC,MUNICIPALIDAD PROVINCIAL DE HUANCA SANCOS - SANCOS
ocds-dgv273-seacev3-1184451,ocds-dgv273-seacev3-1184451-2026-03-15T10:15:22.385338-05:00,PE-CONSUCODE-805,20147346434,PE-RUC,MUNICIPALIDAD PROVINCIAL DE ESPINAR
ocds-dgv273-seacev3-1185377,ocds-dgv273-seacev3-1185377-2026-03-15T10:15:22.058945-05:00,PE-CONSUCODE-499,20312111749,PE-RUC,MUNICIPALIDAD DISTRITAL DE PUYCA
ocds-dgv273-seacev3-1184705,ocds-dgv273-seacev3-1184705-2026-03-15T10:15:21.263548-05:00,PE-CONSUCODE-2319,20396058724,PE-RUC,MUNICIPALIDAD DISTRITAL DE PATAPO
ocds-dgv273-seacev3-1185626,ocds-dgv273-seacev3-1185626-2026-03-15T10:15:21.126382-05:00,PE-CONSUCODE-1256,20179753660,PE-RUC,MUNICIPALIDAD DISTRITAL DE MAGDALENA DE CAO
ocds-dgv273-seacev3-2026-1821-3,ocds-dgv273-seacev3-2026-1821-3-2026-03-15T10:15:21.065677-05:00,PE-CONSUCODE-1821,20531194846,PE-RUC,MUNICIPALIDAD DISTRITAL DE TINGO DE PONAZA
ocds-dgv273-seacev3-1184907,ocds-dgv273-seacev3-1184907-2026-03-15T10:15:21.050719-05:00,PE-CONSUCODE-544,20189212195,PE-RUC,MUNICIPALIDAD PROVINCIAL DE LA MAR - SAN MIGUEL
ocds-dgv273-seacev3-1195268,ocds-dgv273-seacev3-1195268-2026-03-15T10:15:16.042745-05:00,PE-CONSUCODE-1983,20131369477,PE-RUC,INSTITUTO TECNOLOGICO DE LA PRODUCCION
ocds-dgv273-seacev3-1185479,ocds-dgv273-seacev3-1185479-2026-03-15T10:15:10.400809-05:00,PE-CONSUCODE-589,20223028765,PE-RUC,MUNICIPALIDAD PROVINCIAL DE HUANCA SANCOS - SANCOS
ocds-dgv273-seacev3-2026-775-1,ocds-dgv273-seacev3-2026-775-1-2026-03-15T10:15:10.183958-05:00,PE-CONSUCODE-775,20147303115,PE-RUC,MUNICIPALIDAD DISTRITAL DE LAMAY
ocds-dgv273-seacev3-2026-200441-3,ocds-dgv273-seacev3-2026-200441-3-2026-03-15T10:15:10.083354-05:00,PE-CONSUCODE-200441,20487911586,PE-RUC,GOBIERNO REGIONAL DE LAMBAYEQUE - HOSPITAL REGIONAL LAMBAYEQUE
ocds-dgv273-seacev3-2026-161-1,ocds-dgv273-seacev3-2026-161-1-2026-03-15T10:15:09.147555-05:00,PE-CONSUCODE-161,20211220253,PE-RUC,MUNICIPALIDAD DISTRITAL DE TARICA
ocds-dgv273-seacev3-2026-986-1,ocds-dgv273-seacev3-2026-986-1-2026-03-15T10:14:58.180340-05:00,PE-CONSUCODE-986,20184282535,PE-RUC,MUNICIPALIDAD DISTRITAL DE SINGA
ocds-dgv273-seacev3-2026-1695-1,ocds-dgv273-seacev3-2026-1695-1-2026-03-15T10:14:58.102506-05:00,PE-CONSUCODE-1695,20185896723,PE-RUC,MUNICIPALIDAD PROVINCIAL DE HUANCANE
ocds-dgv273-seacev3-2026-1514-3,ocds-dgv273-seacev3-2026-1514-3-2026-03-15T10:14:58.087466-05:00,PE-CONSUCODE-1514,20199428994,PE-RUC,MUNICIPALIDAD DISTRITAL DE MAQUIA
ocds-dgv273-seacev3-1185070,ocds-dgv273-seacev3-1185070-2026-03-15T10:14:57.996405-05:00,PE-CONSUCODE-702,20143189091,PE-RUC,MUNICIPALIDAD DISTRITAL DE HUARANGO
ocds-dgv273-seacev3-1184877,ocds-dgv273-seacev3-1184877-2026-03-15T10:14:57.868749-05:00,PE-CONSUCODE-1307,20131380951,PE-RUC,MUNICIPALIDAD METROPOLITANA DE LIMA
ocds-dgv273-seacev3-1193998,ocds-dgv273-seacev3-1193998-2026-03-15T10:14:50.094287-05:00,PE-CONSUCODE-1983,20131369477,PE-RUC,INSTITUTO TECNOLOGICO DE LA PRODUCCION
ocds-dgv273-seacev3-2026-200192-228,ocds-dgv273-seacev3-2026-200192-228-2026-03-15T10:14:48.017276-05:00,PE-CONSUCODE-200192,20129646099,PE-RUC,EMPRESA REGIONAL DE SERVICIO PUBLICO DE ELECTRICIDAD DEL CENTRO SA ELECTROCENTRO S.A.
ocds-dgv273-seacev3-2026-436-1,ocds-dgv273-seacev3-2026-436-1-2026-03-15T10:14:47.980331-05:00,PE-CONSUCODE-436,20212025179,PE-RUC,MUNICIPALIDAD DISTRITAL DE ATICO
ocds-dgv273-seacev3-2026-803-1,ocds-dgv273-seacev3-2026-803-1-2026-03-15T10:14:47.965206-05:00,PE-CONSUCODE-803,20209184380,PE-RUC,MUNICIPALIDAD DISTRITAL DE QUIÑOTA
ocds-dgv273-seacev3-1185646,ocds-dgv273-seacev3-1185646-2026-03-15T10:14:47.617819-05:00,PE-CONSUCODE-1024,20215446710,PE-RUC,MUNICIPALIDAD DISTRITAL DE PINRA
ocds-dgv273-seacev3-1185374,ocds-dgv273-seacev3-1185374-2026-03-15T10:14:47.489601-05:00,PE-CONSUCODE-1604,20193227857,PE-RUC,MUNICIPALIDAD DISTRITAL DE CANCHAQUE
ocds-dgv273-seacev3-1184715,ocds-dgv273-seacev3-1184715-2026-03-15T10:14:46.885907-05:00,PE-CONSUCODE-308,20198899802,PE-RUC,MUNICIPALIDAD DISTRITAL DE ACAS
ocds-dgv273-seacev3-1184768,ocds-dgv273-seacev3-1184768-2026-03-15T10:14:46.739919-05:00,PE-CONSUCODE-2600,20433270461,PE-RUC,C.N.DE INTEGR.D.L.PERS.CON DISC.-CONADIS
ocds-dgv273-seacev3-1185521,ocds-dgv273-seacev3-1185521-2026-03-15T10:14:46.652280-05:00,PE-CONSUCODE-1351,20188234209,PE-RUC,MUNICIPALIDAD PROVINCIAL DE CAJATAMBO
ocds-dgv273-seacev3-2026-1512-5,ocds-dgv273-seacev3-2026-1512-5-2026-03-15T10:14:36.394268-05:00,PE-CONSUCODE-1512,20213749031,PE-RUC,MUNICIPALIDAD DISTRITAL DE CAPELO
ocds-dgv273-seacev3-1185558,ocds-dgv273-seacev3-1185558-2026-03-15T10:14:36.265840-05:00,PE-CONSUCODE-1090,20185716172,PE-RUC,MUNICIPALIDAD DISTRITAL DE SAN JERONIMO DE TUNAN
ocds-dgv273-seacev3-1185262,ocds-dgv273-seacev3-1185262-2026-03-15T10:14:36.175887-05:00,PE-CONSUCODE-1389,20163795494,PE-RUC,MUNICIPALIDAD DISTRITAL DE VEGUETA
ocds-dgv273-seacev3-2026-1026-1,ocds-dgv273-seacev3-2026-1026-1-2026-03-15T10:14:26.033000-05:00,PE-CONSUCODE-1026,20175231987,PE-RUC,MUNICIPALIDAD DISTRITAL DE LA TINGUIÑA
ocds-dgv273-seacev3-1184853,ocds-dgv273-seacev3-1184853-2026-03-15T10:14:26.011752-05:00,PE-CONSUCODE-1518,20229244869,PE-RUC,MUNICIPALIDAD DISTRITAL DE TAPICHE
ocds-dgv273-seacev3-2026-1195-1,ocds-dgv273-seacev3-2026-1195-1-2026-03-15T10:14:25.285278-05:00,PE-CONSUCODE-1195,20178186869,PE-RUC,MUNICIPALIDAD DISTRITAL DE LAREDO
ocds-dgv273-seacev3-1185166,ocds-dgv273-seacev3-1185166-2026-03-15T10:14:25.235157-05:00,PE-CONSUCODE-1926,20122476309,PE-RUC,BANCO CENTRAL DE RESERVA DEL PERÚ
ocds-dgv273-seacev3-1185152,ocds-dgv273-seacev3-1185152-2026-03-15T10:14:25.220719-05:00,PE-CONSUCODE-1351,20188234209,PE-RUC,MUNICIPALIDAD PROVINCIAL DE CAJATAMBO
ocds-dgv273-seacev3-2026-270-29,ocds-dgv273-seacev3-2026-270-29-2026-03-15T10:14:24.472272-05:00,PE-CONSUCODE-270,20163065330,PE-RUC,MUNICIPALIDAD PROVINCIAL DE SANTA - CHIMBOTE
ocds-dgv273-seacev3-2026-1520-2,ocds-dgv273-seacev3-2026-1520-2-2026-03-15T10:14:13.777088-05:00,PE-CONSUCODE-1520,20147142197,PE-RUC,MUNICIPALIDAD PROVINCIAL DE UCAYALI - CONTAMANA
ocds-dgv273-seacev3-2026-524-1,ocds-dgv273-seacev3-2026-524-1-2026-03-15T10:14:12.964207-05:00,PE-CONSUCODE-524,20143660169,PE-RUC,MUNICIPALIDAD DISTRITAL DE TOTOS
ocds-dgv273-seacev3-2026-1520-1,ocds-dgv273-seacev3-2026-1520-1-2026-03-15T10:14:12.794406-05:00,PE-CONSUCODE-1520,20147142197,PE-RUC,MUNICIPALIDAD PROVINCIAL DE UCAYALI - CONTAMANA
ocds-dgv273-seacev3-1185215,ocds-dgv273-seacev3-1185215-2026-03-12T10:14:53.222536-05:00,PE-CONSUCODE-10423,20163654246,PE-RUC,GOBIERNO REGIONAL DE AREQUIPA - HOSPITAL GOYENECHE
ocds-dgv273-seacev3-2026-995-3,ocds-dgv273-seacev3-2026-995-3-2026-03-12T10:14:51.728306-05:00,PE-CONSUCODE-995,20228453146,PE-RUC,MUNICIPALIDAD PROVINCIAL DE MARAÑON - HUACRACHUCO
ocds-dgv273-seacev3-1185281,ocds-dgv273-seacev3-1185281-2026-03-12T10:14:51.211412-05:00,PE-CONSUCODE-10406,20408299382,PE-RUC,GOBIERNO REGIONAL DE APURIMAC-TRANSPORTES APURIMAC
ocds-dgv273-seacev3-2026-825-1,ocds-dgv273-seacev3-2026-825-1-2026-03-12T10:14:51.108648-05:00,PE-CONSUCODE-825,20158907039,PE-RUC,MUNICIPALIDAD DISTRITAL DE CCAPI
ocds-dgv273-seacev3-1184582,ocds-dgv273-seacev3-1184582-2026-03-12T10:14:51.079327-05:00,PE-CONSUCODE-717,20148290165,PE-RUC,MUNICIPALIDAD DISTRITAL DE TONGOD
ocds-dgv273-seacev3-2026-1952-67,ocds-dgv273-seacev3-2026-1952-67-2026-03-12T10:14:44.365208-05:00,PE-CONSUCODE-1952,20419026809,PE-RUC,ORGANISMO ESPECIALIZADO PARA LAS CONTRATACIONES PUBLICAS EFICIENTES
ocds-dgv273-seacev3-1185731,ocds-dgv273-seacev3-1185731-2026-03-12T10:14:42.802915-05:00,PE-CONSUCODE-200033,20451440625,PE-RUC,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA - LORETO
ocds-dgv273-seacev3-2026-1062-11,ocds-dgv273-seacev3-2026-1062-11-2026-03-12T10:14:42.721212-05:00,PE-CONSUCODE-1062,20206518571,PE-RUC,MUNICIPALIDAD DISTRITAL DE HUMAY
ocds-dgv273-seacev3-1185419,ocds-dgv273-seacev3-1185419-2026-03-12T10:14:42.218763-05:00,PE-CONSUCODE-2356,20162483715,PE-RUC,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE PISCO
ocds-dgv273-seacev3-2026-995-1,ocds-dgv273-seacev3-2026-995-1-2026-03-12T10:14:30.969049-05:00,PE-CONSUCODE-995,20228453146,PE-RUC,MUNICIPALIDAD PROVINCIAL DE MARAÑON - HUACRACHUCO
ocds-dgv273-seacev3-1184880,ocds-dgv273-seacev3-1184880-2026-03-12T10:14:19.763059-05:00,PE-CONSUCODE-819,20170327391,PE-RUC,MUNICIPALIDAD DISTRITAL DE VILCABAMBA - LA CONVENCION
ocds-dgv273-seacev3-1185446,ocds-dgv273-seacev3-1185446-2026-03-12T10:14:10.180012-05:00,PE-CONSUCODE-1778,20201975361,PE-RUC,MUNICIPALIDAD DISTRITAL DE ZAPATERO
ocds-dgv273-seacev3-2026-995-2,ocds-dgv273-seacev3-2026-995-2-2026-03-12T10:14:10.164715-05:00,PE-CONSUCODE-995,20228453146,PE-RUC,MUNICIPALIDAD PROVINCIAL DE MARAÑON - HUACRACHUCO
ocds-dgv273-seacev3-2026-995-4,ocds-dgv273-seacev3-2026-995-4-2026-03-12T10:13:58.893525-05:00,PE-CONSUCODE-995,20228453146,PE-RUC,MUNICIPALIDAD PROVINCIAL DE MARAÑON - HUACRACHUCO
ocds-dgv273-seacev3-2026-1896-2,ocds-dgv273-seacev3-2026-1896-2-2026-03-11T10:13:25.045058-05:00,PE-CONSUCODE-1896,20154598244,PE-RUC,UNIVERSIDAD NACIONAL DE UCAYALI
ocds-dgv273-seacev3-1185973,ocds-dgv273-seacev3-1185973-2026-03-11T10:13:24.429551-05:00,PE-CONSUCODE-1307,20131380951,PE-RUC,MUNICIPALIDAD METROPOLITANA DE LIMA
ocds-dgv273-seacev3-1185584,ocds-dgv273-seacev3-1185584-2026-03-11T10:13:24.401959-05:00,PE-CONSUCODE-800,20172494952,PE-RUC,MUNICIPALIDAD DISTRITAL DE CHAMACA
ocds-dgv273-seacev3-1184572,ocds-dgv273-seacev3-1184572-2026-03-11T10:13:23.969848-05:00,PE-CONSUCODE-998,20183995121,PE-RUC,MUNICIPALIDAD PROVINCIAL DE PACHITEA - PANAO
ocds-dgv273-seacev3-2026-41-66,ocds-dgv273-seacev3-2026-41-66-2026-03-11T10:13:23.015091-05:00,PE-CONSUCODE-41,20486021692,PE-RUC,GOBIERNO REGIONAL DE JUNIN SEDE CENTRAL
ocds-dgv273-seacev3-2026-200424-1,ocds-dgv273-seacev3-2026-200424-1-2026-03-11T10:13:22.864202-05:00,PE-CONSUCODE-200424,20487879241,PE-RUC,MINISTERIO PUBLICO - GERENCIA ADMINISTRATIVA DE LAMBAYEQUE
ocds-dgv273-seacev3-1185170,ocds-dgv273-seacev3-1185170-2026-03-11T10:13:22.586853-05:00,PE-CONSUCODE-1911,20148421014,PE-RUC,UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA
ocds-dgv273-seacev3-2026-168715-3,ocds-dgv273-seacev3-2026-168715-3-2026-03-11T10:13:13.430023-05:00,PE-CONSUCODE-203688,20602114075,PE-RUC,GOBIERNO REGIONAL DEL CUSCO UNIDAD EJECUTORA 411 SALUD CHUMBIVILCAS
ocds-dgv273-seacev3-1184574,ocds-dgv273-seacev3-1184574-2026-03-11T10:13:13.419663-05:00,PE-CONSUCODE-201745,20600234880,PE-RUC,MUNICIPALIDAD DISTRITAL DE INKAWASI
ocds-dgv273-seacev3-2026-1584-7,ocds-dgv273-seacev3-2026-1584-7-2026-03-11T10:13:02.171992-05:00,PE-CONSUCODE-1584,20154477374,PE-RUC,MUNICIPALIDAD PROVINCIAL DE PIURA
ocds-dgv273-seacev3-2026-1212-2,ocds-dgv273-seacev3-2026-1212-2-2026-03-11T10:13:01.960178-05:00,PE-CONSUCODE-1212,20205367994,PE-RUC,MUNICIPALIDAD DISTRITAL DE CHUGAY
ocds-dgv273-seacev3-2026-174340-3,ocds-dgv273-seacev3-2026-174340-3-2026-03-11T10:12:51.852186-05:00,PE-CONSUCODE-203887,20602547443,PE-RUC,PROGRAMA AGUA SEGURA PARA LIMA Y CALLAO
ocds-dgv273-seacev3-2026-447-1,ocds-dgv273-seacev3-2026-447-1-2026-03-11T10:12:51.109896-05:00,PE-CONSUCODE-447,20208253086,PE-RUC,MUNICIPALIDAD PROVINCIAL DE CASTILLA - APLAO
ocds-dgv273-seacev3-1194225,ocds-dgv273-seacev3-1194225-2026-03-11T10:12:46.068206-05:00,PE-CONSUCODE-800,20172494952,PE-RUC,MUNICIPALIDAD DISTRITAL DE CHAMACA
ocds-dgv273-seacev3-1185648,ocds-dgv273-seacev3-1185648-2026-03-11T10:12:43.181814-05:00,PE-CONSUCODE-2396,20218339167,PE-RUC,EMPRESA DE GENERACION ELECTRICA MACHUPICCHU
ocds-dgv273-seacev3-1184612,ocds-dgv273-seacev3-1184612-2026-03-11T10:12:40.519397-05:00,PE-CONSUCODE-1440,20172255885,PE-RUC,MUNICIPALIDAD DISTRITAL DE CACRA
ocds-dgv273-seacev3-2026-149-1,ocds-dgv273-seacev3-2026-149-1-2026-03-11T10:12:40.456658-05:00,PE-CONSUCODE-149,20146917403,PE-RUC,MUNICIPALIDAD DISTRITAL DE LONYA GRANDE
ocds-dgv273-seacev3-1185824,ocds-dgv273-seacev3-1185824-2026-03-11T10:12:31.446923-05:00,PE-CONSUCODE-369,20161096068,PE-RUC,MUNICIPALIDAD PROVINCIAL DE COTABAMBAS - TAMBOBAMBA
ocds-dgv273-seacev3-2026-214449-1,ocds-dgv273-seacev3-2026-214449-1-2026-03-11T10:12:31.358479-05:00,PE-CONSUCODE-204510,20603246510,PE-RUC,SERVICIO DE ADMINISTRACIÓN TRIBUTARIA DE JOSÉ LEONARDO ORTÍZ
ocds-dgv273-seacev3-1185214,ocds-dgv273-seacev3-1185214-2026-03-11T10:12:31.286975-05:00,PE-CONSUCODE-200224,20324454030,PE-RUC,MUNICIPALIDAD DISTRITAL DE CANOAS DE PUNTA SAL
ocds-dgv273-seacev3-1185447,ocds-dgv273-seacev3-1185447-2026-03-08T09:59:29.073751-05:00,PE-CONSUCODE-654,20283914802,PE-RUC,MUNICIPALIDAD DISTRITAL DE CHOROS
ocds-dgv273-seacev3-2026-1827-3,ocds-dgv273-seacev3-2026-1827-3-2026-03-08T09:59:29.053152-05:00,PE-CONSUCODE-1827,20160770032,PE-RUC,MUNICIPALIDAD DISTRITAL DE UCHIZA
ocds-dgv273-seacev3-2026-1615-2,ocds-dgv273-seacev3-2026-1615-2-2026-03-08T09:59:21.729494-05:00,PE-CONSUCODE-1615,20148445037,PE-RUC,MUNICIPALIDAD DISTRITAL DE MORROPON
ocds-dgv273-seacev3-2026-141-7,ocds-dgv273-seacev3-2026-141-7-2026-03-08T09:59:12.781364-05:00,PE-CONSUCODE-141,20178082222,PE-RUC,MUNICIPALIDAD PROVINCIAL DE CONDORCANQUI - NIEVA
ocds-dgv273-seacev3-2026-691-2,ocds-dgv273-seacev3-2026-691-2-2026-03-08T09:59:12.460614-05:00,PE-CONSUCODE-691,20201602506,PE-RUC,MUNICIPALIDAD DISTRITAL DE CHONTALI
ocds-dgv273-seacev3-1187362,ocds-dgv273-seacev3-1187362-2026-03-08T09:59:03.641680-05:00,PE-CONSUCODE-1235,20212669734,PE-RUC,MUNICIPALIDAD DISTRITAL DE HUANCASPATA
ocds-dgv273-seacev3-1185902,ocds-dgv273-seacev3-1185902-2026-03-08T09:59:03.560939-05:00,PE-CONSUCODE-1237,20187651019,PE-RUC,MUNICIPALIDAD DISTRITAL DE HUAYLILLAS
ocds-dgv273-seacev3-2026-399-4,ocds-dgv273-seacev3-2026-399-4-2026-03-08T09:59:03.373291-05:00,PE-CONSUCODE-399,20159515240,PE-RUC,MUNICIPALIDAD DISTRITAL DE CERRO COLORADO
ocds-dgv273-seacev3-2026-680-10,ocds-dgv273-seacev3-2026-680-10-2026-03-08T09:59:02.920255-05:00,PE-CONSUCODE-680,20220666418,PE-RUC,MUNICIPALIDAD DISTRITAL DE TACABAMBA
ocds-dgv273-seacev3-2026-147-2,ocds-dgv273-seacev3-2026-147-2-2026-03-08T09:59:02.347960-05:00,PE-CONSUCODE-147,20141602137,PE-RUC,MUNICIPALIDAD DISTRITAL DE EL MILAGRO
ocds-dgv273-seacev3-1185437,ocds-dgv273-seacev3-1185437-2026-03-07T10:05:20.018551-05:00,PE-CONSUCODE-698,20215744907,PE-RUC,MUNICIPALIDAD DISTRITAL DE SANTA ROSA - JAEN
ocds-dgv273-seacev3-1184438,ocds-dgv273-seacev3-1184438-2026-03-07T10:05:19.929846-05:00,PE-CONSUCODE-773,20156074242,PE-RUC,MUNICIPALIDAD PROVINCIAL DE CALCA
ocds-dgv273-seacev3-2026-737-4,ocds-dgv273-seacev3-2026-737-4-2026-03-07T10:05:13.570783-05:00,PE-CONSUCODE-737,20178079604,PE-RUC,MUNICIPALIDAD DISTRITAL DE GREGORIO PITA PAUCAMARCA
ocds-dgv273-seacev3-2026-304-1,ocds-dgv273-seacev3-2026-304-1-2026-03-07T10:05:03.048394-05:00,PE-CONSUCODE-304,20191940513,PE-RUC,MUNICIPALIDAD DISTRITAL DE CULEBRAS
ocds-dgv273-seacev3-2026-10529-1,ocds-dgv273-seacev3-2026-10529-1-2026-03-07T10:05:02.829800-05:00,PE-CONSUCODE-10529,20450940811,PE-RUC,GOBIERNO REGIONAL DE LORETO-EDUCACION UCAYALI-CONTAMANA LORETO
ocds-dgv273-seacev3-1185546,ocds-dgv273-seacev3-1185546-2026-03-07T10:04:54.639439-05:00,PE-CONSUCODE-424,20311886879,PE-RUC,MUNICIPALIDAD DISTRITAL DE ALTO SELVA ALEGRE
ocds-dgv273-seacev3-2026-424-3,ocds-dgv273-seacev3-2026-424-3-2026-03-07T10:04:54.117428-05:00,PE-CONSUCODE-424,20311886879,PE-RUC,MUNICIPALIDAD DISTRITAL DE ALTO SELVA ALEGRE
ocds-dgv273-seacev3-2026-270-30,ocds-dgv273-seacev3-2026-270-30-2026-03-07T10:04:54.100997-05:00,PE-CONSUCODE-270,20163065330,PE-RUC,MUNICIPALIDAD PROVINCIAL DE SANTA - CHIMBOTE
ocds-dgv273-seacev3-2026-10427-11,ocds-dgv273-seacev3-2026-10427-11-2026-03-07T10:04:53.522899-05:00,PE-CONSUCODE-10427,20365228109,PE-RUC,GOBIERNO REGIONAL DE AYACUCHO-TRANSPORTES
ocds-dgv273-seacev3-2026-879-2,ocds-dgv273-seacev3-2026-879-2-2026-03-07T10:04:52.645083-05:00,PE-CONSUCODE-879,20175954661,PE-RUC,MUNICIPALIDAD DISTRITAL DE PAUCARA
ocds-dgv273-seacev3-2026-680-5,ocds-dgv273-seacev3-2026-680-5-2026-03-07T10:04:40.979008-05:00,PE-CONSUCODE-680,20220666418,PE-RUC,MUNICIPALIDAD DISTRITAL DE TACABAMBA
ocds-dgv273-seacev3-1191393,ocds-dgv273-seacev3-1191393-2026-03-07T10:04:35.985142-05:00,PE-CONSUCODE-201285,20565526694,PE-RUC,PROGRAMA NACIONAL DE INNOVACION PARA LA COMPETITIVIDAD Y PRODUCTIVIDAD
ocds-dgv273-seacev3-1184788,ocds-dgv273-seacev3-1184788-2026-03-07T10:04:32.283817-05:00,PE-CONSUCODE-1317,20131377909,PE-RUC,MUNICIPALIDAD DISTRITAL DE EL AGUSTINO
ocds-dgv273-seacev3-1184891,ocds-dgv273-seacev3-1184891-2026-03-07T10:04:32.240527-05:00,PE-CONSUCODE-10007,20137729751,PE-RUC,HOSPITAL NACIONAL DOCENTE MADRE NIÑO - SAN BARTOLOME
ocds-dgv273-seacev3-1185441,ocds-dgv273-seacev3-1185441-2026-03-07T10:04:30.827675-05:00,PE-CONSUCODE-200521,20571436575,PE-RUC,CORTE SUPERIOR DE JUSTICIA DE ANCASH
ocds-dgv273-seacev3-2026-215-2,ocds-dgv273-seacev3-2026-215-2-2026-03-07T10:04:30.376446-05:00,PE-CONSUCODE-215,20212177351,PE-RUC,MUNICIPALIDAD DISTRITAL DE HUACACHI
ocds-dgv273-seacev3-2026-1592-4,ocds-dgv273-seacev3-2026-1592-4-2026-03-07T10:04:30.366171-05:00,PE-CONSUCODE-1592,20146736875,PE-RUC,MUNICIPALIDAD DISTRITAL DE TAMBOGRANDE
ocds-dgv273-seacev3-1185702,ocds-dgv273-seacev3-1185702-2026-03-07T10:04:30.205093-05:00,PE-CONSUCODE-371,20205028600,PE-RUC,MUNICIPALIDAD DISTRITAL DE COYLLURQUI
ocds-dgv273-seacev3-1184566,ocds-dgv273-seacev3-1184566-2026-03-07T10:04:30.133404-05:00,PE-CONSUCODE-223,20323089451,PE-RUC,MUNICIPALIDAD DISTRITAL DE RAPAYAN
ocds-dgv273-seacev3-1185860,ocds-dgv273-seacev3-1185860-2026-03-06T10:10:17.546483-05:00,PE-CONSUCODE-1365,20199187008,PE-RUC,MUNICIPALIDAD DISTRITAL DE CALANGO
ocds-dgv273-seacev3-1185494,ocds-dgv273-seacev3-1185494-2026-03-06T10:10:16.945916-05:00,PE-CONSUCODE-1181,20146511873,PE-RUC,MUNICIPALIDAD DISTRITAL DE YAULI - YAULI
ocds-dgv273-seacev3-1185418,ocds-dgv273-seacev3-1185418-2026-03-06T10:10:16.917604-05:00,PE-CONSUCODE-1496,20176689359,PE-RUC,MUNICIPALIDAD DISTRITAL DE MANSERICHE
ocds-dgv273-seacev3-1185339,ocds-dgv273-seacev3-1185339-2026-03-06T10:10:07.811713-05:00,PE-CONSUCODE-487,20227589427,PE-RUC,MUNICIPALIDAD DISTRITAL DE YANAQUIHUA
ocds-dgv273-seacev3-1185847,ocds-dgv273-seacev3-1185847-2026-03-06T10:09:59.497807-05:00,PE-CONSUCODE-45,20527143200,PE-RUC,GOBIERNO REGIONAL DE MADRE DE DIOS SEDE CENTRAL
ocds-dgv273-seacev3-1185994,ocds-dgv273-seacev3-1185994-2026-03-06T10:09:58.992532-05:00,PE-CONSUCODE-216,20208828321,PE-RUC,MUNICIPALIDAD DISTRITAL DE HUACCHIS
ocds-dgv273-seacev3-1184467,ocds-dgv273-seacev3-1184467-2026-03-06T10:09:58.946321-05:00,PE-CONSUCODE-1914,20509139700,PE-RUC,FONDO DE COOPERACION PARA EL DESARROLLO SOCIAL
ocds-dgv273-seacev3-1185238,ocds-dgv273-seacev3-1185238-2026-03-06T10:09:48.536915-05:00,PE-CONSUCODE-2540,20172299581,PE-RUC,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE CHANCAY SAC
ocds-dgv273-seacev3-1193128,ocds-dgv273-seacev3-1193128-2026-03-06T10:09:41.774722-05:00,PE-CONSUCODE-487,20227589427,PE-RUC,MUNICIPALIDAD DISTRITAL DE YANAQUIHUA
ocds-dgv273-seacev3-2026-1693-2,ocds-dgv273-seacev3-2026-1693-2-2026-03-06T10:09:37.693050-05:00,PE-CONSUCODE-1693,20191716397,PE-RUC,MUNICIPALIDAD DISTRITAL DE ZEPITA
